year,sex,age,marital_status,accidents,income,score,premium,treatment,adjusted_premium,retention_prob,retained
2020,f,42,single,2,59074,2.7,311.9,-0.1,280.71,0.463,True
2020,f,24,single,3,66272,3.5,346.76,-0.1,312.08,0.514,False
2020,f,28,single,1,63101,3.0,325.0,0.2,390.0,0.422,True
2020,f,58,single,3,36362,2.7,311.9,-0.1,280.71,0.527,False
2020,m,36,single,2,67482,3.5,346.76,0.1,381.44,0.447,True
2020,m,57,single,6,65532,3.7,355.32,0,355.32,0.536,True
2020,m,55,married,6,62373,3.2,333.74,-0.1,300.37,0.619,False
2020,f,45,married,3,41073,2.2,290.46,0.1,319.51,0.518,True
2020,f,50,single,0,60099,1.7,270.05,-0.1,243.05,0.601,True
2020,m,44,single,1,47232,2.7,311.9,-0.1,280.71,0.435,False
2020,m,19,single,1,54346,4.0,367.86,0.1,404.65,0.31,True
2020,f,31,single,5,33909,3.0,325.0,-0.1,292.5,0.46,False
2020,f,58,married,0,43724,0.7,234.17,-0.1,210.75,0.481,False
2020,f,54,single,4,57459,3.2,333.74,0,333.74,0.576,False
2020,f,27,single,2,37972,2.5,303.24,0.1,333.56,0.345,False
2020,f,44,married,3,51804,2.7,311.9,-0.1,280.71,0.45,True
2020,m,44,married,2,60757,2.7,311.9,-0.1,280.71,0.56,False
2020,m,43,married,3,56917,3.2,333.74,-0.1,300.37,0.457,True
2020,f,47,single,5,54427,3.2,333.74,0,333.74,0.522,False
2020,m,30,single,4,60846,4.0,367.86,-0.1,331.07,0.511,True
2020,f,60,married,2,52687,2.0,282.14,0.2,338.57,0.626,False
2020,f,68,married,3,51767,2.5,303.24,0.1,333.56,0.64,False
2020,f,22,single,1,60243,3.0,325.0,0.2,390.0,0.419,False
2020,m,43,single,2,49568,2.7,311.9,-0.1,280.71,0.582,False
2020,m,54,single,5,50031,3.7,355.32,0,355.32,0.487,True
2020,f,49,single,3,60093,3.2,333.74,0,333.74,0.504,True
2020,f,39,single,2,36952,2.5,303.24,0.1,333.56,0.518,False
2020,m,45,married,4,59317,3.2,333.74,-0.1,300.37,0.517,False
2020,f,46,single,3,52426,3.2,333.74,0,333.74,0.545,True
2020,f,62,single,2,64597,2.5,303.24,0,303.24,0.642,True
2020,m,35,single,4,51337,4.0,367.86,-0.1,331.07,0.411,False
2020,f,70,married,0,37814,0.5,227.95,-0.1,205.16,0.643,True
2020,m,65,married,5,49437,2.5,303.24,-0.1,272.92,0.618,True
2020,m,34,single,1,78497,3.5,346.76,0.1,381.44,0.467,False
2020,f,69,married,1,53402,2.0,282.14,0.2,338.57,0.633,False
2020,f,42,married,7,49407,2.2,290.46,0.1,319.51,0.673,True
2020,f,37,married,3,48424,2.5,303.24,0.1,333.56,0.598,False
2020,m,28,single,0,39885,2.0,282.14,0.2,338.57,0.364,False
2020,f,68,married,5,41148,2.0,282.14,0,282.14,0.62,False
2020,f,48,single,4,50992,3.2,333.74,0,333.74,0.486,False
2020,f,70,married,3,61575,2.5,303.24,0.1,333.56,0.684,False
2020,m,40,single,2,42510,2.7,311.9,-0.1,280.71,0.46,False
2020,f,47,single,3,40719,2.7,311.9,-0.1,280.71,0.553,False
2020,m,58,married,2,54392,2.7,311.9,-0.1,280.71,0.481,False
2020,m,58,married,2,52778,2.7,311.9,-0.1,280.71,0.525,False
2020,m,51,single,3,40614,3.2,333.74,0,333.74,0.476,False
2020,m,56,single,3,46541,3.2,333.74,0,333.74,0.325,False
2020,f,65,married,4,66889,2.5,303.24,0.1,333.56,0.742,False
2020,f,69,married,4,59842,2.5,303.24,0.1,333.56,0.651,True
2020,f,42,single,4,50262,3.2,333.74,0,333.74,0.599,True
2020,m,53,single,-1,39437,1.7,270.05,0.1,297.06,0.36,True
2020,f,30,single,3,52436,3.5,346.76,-0.1,312.08,0.488,False
2020,f,56,married,4,60085,2.7,311.9,-0.1,280.71,0.652,False
2020,m,18,single,-2,63905,3.0,325.0,0.2,390.0,0.326,True
2020,f,25,single,4,78125,3.5,346.76,-0.1,312.08,0.6,True
2020,f,36,single,1,62172,3.0,325.0,0.2,390.0,0.405,False
2020,m,56,married,4,40607,2.7,311.9,0,311.9,0.526,False
2020,m,44,married,3,52669,3.2,333.74,-0.1,300.37,0.432,True
2020,f,33,single,4,49717,3.0,325.0,-0.1,292.5,0.388,False
2020,f,23,married,4,61562,3.0,325.0,0.2,390.0,0.501,False
2020,f,61,married,1,62013,2.0,282.14,0.2,338.57,0.764,False
2020,f,22,single,4,58246,3.5,346.76,-0.1,312.08,0.477,True
2020,m,48,single,7,54515,3.7,355.32,0,355.32,0.482,True
2020,m,18,single,1,49203,3.5,346.76,0.2,416.11,0.354,True
2020,f,26,single,0,50182,2.0,282.14,-0.1,253.93,0.507,False
2020,f,28,single,6,46306,3.0,325.0,-0.1,292.5,0.485,False
2020,m,23,single,1,53949,3.5,346.76,0.1,381.44,0.381,True
2020,m,38,married,5,69585,3.5,346.76,0.2,416.11,0.563,True
2020,f,65,married,-1,64183,1.0,244.13,0,244.13,0.721,True
2020,f,57,single,5,49639,2.7,311.9,-0.1,280.71,0.631,False
2020,f,28,single,6,54420,3.5,346.76,-0.1,312.08,0.483,False
2020,m,53,single,1,40051,2.7,311.9,-0.1,280.71,0.491,False
2020,m,30,single,3,57681,4.0,367.86,-0.1,331.07,0.342,True
2020,f,28,single,-4,67708,2.0,282.14,-0.1,253.93,0.474,True
2020,f,20,single,5,54099,3.5,346.76,-0.1,312.08,0.439,True
2020,f,49,married,2,49441,1.7,270.05,0.1,297.06,0.699,True
2020,f,23,single,2,73547,3.0,325.0,0.2,390.0,0.471,False
2020,f,54,single,0,48214,1.2,251.17,0,251.17,0.504,False
2020,m,51,single,4,75391,3.7,355.32,0,355.32,0.533,True
2020,m,67,married,4,59986,3.0,325.0,0.1,357.5,0.693,True
2020,f,61,single,4,61708,3.0,325.0,0.1,357.5,0.54,True
2020,m,38,married,6,64190,3.5,346.76,0.2,416.11,0.525,True
2020,f,47,single,2,69541,2.7,311.9,-0.1,280.71,0.53,False
2020,f,20,single,4,52308,3.5,346.76,-0.1,312.08,0.43,True
2020,m,31,single,3,47268,3.5,346.76,0.1,381.44,0.419,False
2020,m,65,married,4,52083,3.0,325.0,0.1,357.5,0.526,True
2020,f,34,single,6,50636,3.5,346.76,-0.1,312.08,0.465,False
2020,m,19,single,4,69851,4.5,387.71,-0.1,348.94,0.4,False
2020,f,59,single,2,50824,2.7,311.9,-0.1,280.71,0.652,False
2020,f,69,married,3,46918,2.0,282.14,0,282.14,0.751,True
2020,m,40,single,4,44569,3.2,333.74,0,333.74,0.437,False
2020,f,46,single,0,56898,1.7,270.05,-0.1,243.05,0.659,True
2020,f,23,single,4,42205,3.0,325.0,-0.1,292.5,0.439,True
2020,f,58,married,4,57299,2.7,311.9,-0.1,280.71,0.676,True
2020,f,61,married,2,49655,1.5,262.29,0,262.29,0.583,False
2020,f,51,single,1,53720,2.7,311.9,-0.1,280.71,0.622,False
2020,f,23,single,1,55795,3.0,325.0,0.2,390.0,0.456,True
2020,m,61,single,4,44789,3.0,325.0,0.1,357.5,0.372,True
2020,f,54,married,3,56405,2.7,311.9,-0.1,280.71,0.608,False
2020,m,50,married,5,63227,3.2,333.74,-0.1,300.37,0.573,True
2020,f,40,single,5,60815,3.2,333.74,0,333.74,0.619,False
2020,m,65,married,3,60731,3.0,325.0,0.1,357.5,0.527,True
2020,f,20,single,4,49122,3.0,325.0,-0.1,292.5,0.365,False
2020,f,66,married,1,49492,1.5,262.29,0,262.29,0.757,True
2020,m,31,single,2,41390,3.0,325.0,-0.1,292.5,0.204,False
2020,m,45,single,3,55183,3.7,355.32,0,355.32,0.592,True
2020,m,59,married,1,36178,2.2,290.46,0.1,319.51,0.262,True
2020,f,37,single,4,53457,3.5,346.76,-0.1,312.08,0.545,False
2020,f,69,married,3,56183,2.5,303.24,0.1,333.56,0.583,True
2020,m,70,married,6,51355,3.0,325.0,0.1,357.5,0.609,True
2020,m,48,single,1,46355,2.7,311.9,-0.1,280.71,0.41,True
2020,m,23,single,0,57582,2.5,303.24,0.1,333.56,0.499,False
2020,m,25,single,4,67737,4.0,367.86,-0.1,331.07,0.462,False
2020,f,48,married,1,57325,2.2,290.46,0.1,319.51,0.545,True
2020,f,54,single,1,60670,2.7,311.9,-0.1,280.71,0.657,False
2020,m,58,single,1,59308,3.2,333.74,0,333.74,0.508,False
2020,f,65,married,2,18022,2.0,282.14,-0.1,253.93,0.72,True
2020,f,43,single,0,47556,1.2,251.17,0,251.17,0.516,False
2020,f,32,single,0,53147,2.0,282.14,-0.1,253.93,0.49,False
2020,f,53,married,4,48523,2.2,290.46,0.1,319.51,0.499,True
2020,f,25,single,4,51547,3.5,346.76,-0.1,312.08,0.384,False
2020,f,19,single,2,43870,3.0,325.0,-0.1,292.5,0.442,False
2020,f,32,single,0,47045,1.5,262.29,0.2,314.75,0.495,False
2020,f,26,single,2,45194,2.5,303.24,0.1,333.56,0.489,False
2020,f,61,married,1,63701,2.0,282.14,0.2,338.57,0.68,True
2020,m,57,married,2,51046,2.7,311.9,-0.1,280.71,0.591,True
2020,f,26,single,4,64682,3.5,346.76,-0.1,312.08,0.541,True
2020,f,49,married,3,58004,2.7,311.9,-0.1,280.71,0.481,False
2020,m,40,single,2,59597,3.2,333.74,0,333.74,0.507,False
2020,m,69,married,0,60854,1.5,262.29,-0.1,236.06,0.866,True
2020,m,53,married,2,64110,2.7,311.9,-0.1,280.71,0.593,True
2020,f,67,married,4,49517,2.0,282.14,0,282.14,0.739,True
2020,m,62,single,2,52142,3.0,325.0,0,325.0,0.49,False
2020,m,46,single,6,51095,3.7,355.32,0,355.32,0.543,False
2020,m,68,married,3,31225,2.5,303.24,-0.1,272.92,0.569,True
2020,m,50,married,0,40257,1.2,251.17,0.1,276.29,0.578,False
2020,f,28,single,2,38639,2.5,303.24,0.1,333.56,0.487,True
2020,f,64,single,4,62841,3.0,325.0,0.1,357.5,0.503,True
2020,m,25,single,1,58870,3.5,346.76,0.1,381.44,0.319,False
2020,m,33,single,1,56354,3.5,346.76,0.1,381.44,0.372,True
2020,m,23,single,2,44891,3.0,325.0,-0.1,292.5,0.437,False
2020,m,27,single,-1,51741,2.5,303.24,0.1,333.56,0.365,False
2020,m,69,married,6,44473,2.5,303.24,-0.1,272.92,0.543,True
2020,f,19,single,3,39224,3.5,346.76,0.1,381.44,0.227,False
2020,m,23,single,0,64968,2.5,303.24,0.1,333.56,0.533,True
2020,f,21,single,7,60224,3.5,346.76,-0.1,312.08,0.483,True
2020,m,54,married,0,43367,1.2,251.17,0.1,276.29,0.477,True
2020,f,44,single,1,43478,2.2,290.46,0,290.46,0.427,True
2020,f,64,married,3,54320,2.5,303.24,0.1,333.56,0.627,False
2020,f,51,single,4,63110,3.2,333.74,0,333.74,0.589,False
2020,m,52,single,1,47694,2.7,311.9,-0.1,280.71,0.407,False
2020,f,69,married,1,58743,2.0,282.14,0.2,338.57,0.693,False
2020,f,23,married,1,68859,2.5,303.24,0.1,333.56,0.517,True
2020,m,51,single,2,59314,3.2,333.74,0,333.74,0.442,True
2020,f,51,married,2,53361,2.2,290.46,0.1,319.51,0.661,False
2020,f,33,single,2,64887,3.0,325.0,0.2,390.0,0.436,False
2020,m,64,married,1,65056,2.5,303.24,0.1,333.56,0.507,True
2020,f,25,single,2,50805,3.0,325.0,0.2,390.0,0.474,False
2020,f,54,single,-3,63280,1.7,270.05,-0.1,243.05,0.533,False
2020,m,40,single,1,39074,2.7,311.9,-0.1,280.71,0.355,False
2020,m,63,married,2,50299,2.5,303.24,0.1,333.56,0.573,False
2020,m,70,married,1,56594,2.5,303.24,0.1,333.56,0.66,True
2020,f,44,married,6,62979,2.7,311.9,-0.1,280.71,0.517,True
2020,f,31,single,1,63948,3.0,325.0,0.2,390.0,0.37,True
2020,f,34,single,-2,29563,1.5,262.29,0.2,314.75,0.371,False
2020,f,64,single,3,50006,3.0,325.0,0.1,357.5,0.536,False
2020,m,49,single,5,66342,3.7,355.32,0,355.32,0.46,False
2020,m,62,married,-1,57761,1.5,262.29,-0.1,236.06,0.699,False
2020,f,25,single,2,57757,3.0,325.0,0.2,390.0,0.464,False
2020,f,20,single,4,60750,3.5,346.76,-0.1,312.08,0.527,False
2020,f,37,single,4,55971,3.5,346.76,-0.1,312.08,0.421,False
2020,f,21,single,2,62680,3.0,325.0,0.2,390.0,0.473,True
2020,m,70,married,5,55165,3.0,325.0,0.1,357.5,0.628,True
2020,m,20,single,0,49277,2.0,282.14,0.2,338.57,0.347,False
2020,f,68,married,4,38664,2.0,282.14,0,282.14,0.664,False
2020,m,66,married,0,42194,1.0,244.13,0,244.13,0.554,False
2020,f,27,single,1,70970,3.0,325.0,0.2,390.0,0.479,False
2020,f,42,married,1,62624,2.2,290.46,0.1,319.51,0.51,False
2020,f,65,married,4,58177,2.5,303.24,0.1,333.56,0.62,False
2020,m,54,single,3,46484,3.2,333.74,0,333.74,0.48,False
2020,m,59,married,3,67988,3.2,333.74,-0.1,300.37,0.546,True
2020,m,54,married,3,43181,2.7,311.9,0,311.9,0.527,True
2020,m,25,single,-3,49907,2.0,282.14,0.2,338.57,0.287,False
2020,f,68,married,4,38236,2.0,282.14,0,282.14,0.611,True
2020,f,23,single,1,48694,2.5,303.24,0.1,333.56,0.452,True
2020,m,49,single,5,56561,3.7,355.32,0,355.32,0.61,False
2020,f,19,single,2,62030,3.5,346.76,0,346.76,0.26,False
2020,m,24,single,2,61196,3.5,346.76,0.1,381.44,0.319,False
2020,m,27,single,1,58350,3.5,346.76,0.1,381.44,0.313,False
2020,f,29,married,4,58573,3.0,325.0,0.2,390.0,0.497,True
2020,f,27,single,2,63668,3.0,325.0,0.2,390.0,0.392,False
2020,m,21,single,3,41720,3.5,346.76,0.1,381.44,0.418,True
2020,f,50,single,2,58269,2.7,311.9,-0.1,280.71,0.458,True
2020,m,38,single,1,61343,3.5,346.76,0.1,381.44,0.362,True
2020,f,58,married,4,49806,2.2,290.46,0.1,319.51,0.723,False
2020,m,33,single,2,50779,3.5,346.76,0.1,381.44,0.319,False
2020,f,46,married,2,49918,1.7,270.05,0.1,297.06,0.522,True
2020,m,41,single,3,61531,3.7,355.32,0,355.32,0.359,False
2020,f,53,married,5,55070,2.7,311.9,-0.1,280.71,0.626,False
2020,f,59,single,7,55079,3.2,333.74,0,333.74,0.508,False
2020,f,35,single,4,46725,3.0,325.0,-0.1,292.5,0.387,True
2020,f,58,married,3,48156,2.2,290.46,0.1,319.51,0.716,False
2020,m,65,married,3,56845,3.0,325.0,0.1,357.5,0.638,True
2020,m,26,single,7,54848,4.0,367.86,-0.1,331.07,0.527,True
2020,m,57,married,4,35347,2.7,311.9,0,311.9,0.54,True
2020,f,58,married,3,44022,2.2,290.46,0.1,319.51,0.567,False
2020,m,60,single,1,64309,3.0,325.0,0,325.0,0.566,True
2020,f,19,single,6,71834,4.0,367.86,0.1,404.65,0.465,True
2020,f,18,single,2,45869,3.0,325.0,-0.1,292.5,0.434,True
2020,f,66,married,6,64986,2.5,303.24,0.1,333.56,0.708,True
2020,m,52,married,4,42018,2.7,311.9,0,311.9,0.582,False
2020,m,40,single,1,64506,3.2,333.74,0,333.74,0.406,False
2020,f,29,single,5,28428,3.0,325.0,-0.1,292.5,0.315,False
2020,m,47,married,3,56285,3.2,333.74,-0.1,300.37,0.655,True
2020,m,66,married,4,50539,3.0,325.0,0.1,357.5,0.671,False
2020,m,70,married,1,70027,2.5,303.24,0.1,333.56,0.604,False
2020,m,49,single,5,57670,3.7,355.32,0,355.32,0.387,True
2020,m,18,single,3,45943,4.0,367.86,0.1,404.65,0.337,True
2020,f,54,married,3,60761,2.7,311.9,-0.1,280.71,0.619,True
2020,m,22,single,2,49780,3.0,325.0,-0.1,292.5,0.354,False
2020,m,51,single,2,74173,3.2,333.74,0,333.74,0.513,True
2020,m,62,married,0,45046,1.0,244.13,0,244.13,0.62,False
2020,f,18,single,-1,36460,2.0,282.14,0.1,310.35,0.328,True
2020,m,38,single,4,54754,4.0,367.86,-0.1,331.07,0.46,True
2020,f,49,married,3,34285,2.2,290.46,0.1,319.51,0.427,False
2020,m,21,single,1,60255,3.5,346.76,0.1,381.44,0.368,False
2020,m,43,married,5,61404,3.2,333.74,-0.1,300.37,0.559,False
2020,m,65,married,1,31635,2.0,282.14,0,282.14,0.372,False
2020,m,30,single,1,68014,3.5,346.76,0.1,381.44,0.499,False
2020,m,19,single,3,42482,4.0,367.86,0.1,404.65,0.296,False
2020,f,34,single,-2,59174,2.0,282.14,-0.1,253.93,0.433,False
2020,m,70,married,4,31939,2.5,303.24,-0.1,272.92,0.555,False
2020,f,66,married,2,56705,2.0,282.14,0.2,338.57,0.643,True
2020,m,20,single,5,45205,3.5,346.76,0.1,381.44,0.485,True
2020,m,21,single,1,58023,3.5,346.76,0.1,381.44,0.336,False
2020,f,22,single,3,56125,3.5,346.76,-0.1,312.08,0.319,False
2020,f,43,married,3,47715,2.2,290.46,0.1,319.51,0.524,True
2020,m,47,married,4,35233,2.7,311.9,0,311.9,0.43,False
2020,m,39,single,2,52951,3.5,346.76,0.1,381.44,0.475,False
2020,f,55,married,5,63088,2.7,311.9,-0.1,280.71,0.704,True
2020,m,55,single,3,67239,3.7,355.32,0,355.32,0.486,False
2020,f,40,single,2,44292,2.2,290.46,0,290.46,0.32,False
2020,m,26,single,4,58206,4.0,367.86,-0.1,331.07,0.382,True
2020,f,50,single,3,46369,2.7,311.9,-0.1,280.71,0.508,True
2020,m,27,single,1,49985,3.0,325.0,-0.1,292.5,0.284,False
2020,m,51,single,2,51907,3.2,333.74,0,333.74,0.345,False
2020,m,45,married,5,52896,3.2,333.74,-0.1,300.37,0.506,False
2020,m,68,married,3,65549,3.0,325.0,0.1,357.5,0.59,True
2020,f,56,single,4,44642,2.7,311.9,-0.1,280.71,0.486,False
2020,f,57,married,2,59144,2.2,290.46,0.1,319.51,0.642,True
2020,m,49,married,4,55165,3.2,333.74,-0.1,300.37,0.505,True
2020,m,47,single,3,71249,3.7,355.32,0,355.32,0.469,True
2020,f,69,married,3,61132,2.5,303.24,0.1,333.56,0.474,True
2020,m,41,married,1,64908,2.7,311.9,-0.1,280.71,0.44,False
2020,m,36,single,0,38775,2.0,282.14,0.2,338.57,0.429,False
2020,f,20,single,3,62762,3.5,346.76,-0.1,312.08,0.389,False
2020,m,34,single,1,65745,3.5,346.76,0.1,381.44,0.44,False
2020,m,30,married,5,36660,3.0,325.0,0,325.0,0.321,False
2020,m,61,married,0,37807,1.0,244.13,0,244.13,0.605,False
2020,f,31,single,3,73175,3.5,346.76,-0.1,312.08,0.501,True
2020,m,51,single,7,54701,3.7,355.32,0,355.32,0.654,True
2020,m,25,single,6,46835,3.5,346.76,0.1,381.44,0.493,False
2020,m,52,married,1,64611,2.7,311.9,-0.1,280.71,0.579,True
2020,m,20,single,-1,44760,2.0,282.14,0.2,338.57,0.347,True
2020,f,68,married,3,69089,2.5,303.24,0.1,333.56,0.573,True
2020,f,26,single,7,50889,3.5,346.76,-0.1,312.08,0.519,True
2020,m,64,married,0,57705,1.5,262.29,-0.1,236.06,0.635,False
2020,m,28,single,3,40607,3.5,346.76,0.1,381.44,0.507,False
2020,f,49,single,4,69244,3.2,333.74,0,333.74,0.543,False
2020,f,63,single,0,57166,1.5,262.29,-0.1,236.06,0.567,True
2020,m,31,single,4,74082,4.0,367.86,-0.1,331.07,0.421,True
2020,f,31,single,4,46622,3.0,325.0,-0.1,292.5,0.574,False
2020,f,34,single,3,58131,3.5,346.76,-0.1,312.08,0.424,False
2020,f,51,married,1,49367,1.7,270.05,0.1,297.06,0.673,False
2020,f,45,single,1,58939,2.7,311.9,-0.1,280.71,0.508,False
2020,f,38,single,5,56670,3.5,346.76,-0.1,312.08,0.435,False
2020,f,59,married,4,50153,2.7,311.9,-0.1,280.71,0.603,True
2020,m,68,married,3,59975,3.0,325.0,0.1,357.5,0.655,True
2020,f,20,single,1,67966,3.0,325.0,0.2,390.0,0.41,True
2020,f,37,single,3,35805,3.0,325.0,-0.1,292.5,0.324,False
2020,m,63,married,5,69973,3.0,325.0,0.1,357.5,0.703,True
2020,f,18,single,2,64042,3.5,346.76,0,346.76,0.363,True
2020,f,43,single,3,53455,3.2,333.74,0,333.74,0.555,True
2020,m,43,married,2,48232,2.2,290.46,0.1,319.51,0.483,True
2020,m,51,single,0,51349,2.2,290.46,-0.1,261.41,0.485,False
2020,f,39,single,2,60951,3.0,325.0,0.2,390.0,0.444,True
2020,f,31,single,3,53027,3.5,346.76,-0.1,312.08,0.449,True
2020,m,54,single,1,70375,3.2,333.74,0,333.74,0.564,False
2020,f,69,married,2,60658,2.0,282.14,0.2,338.57,0.703,True
2020,f,61,married,3,39734,2.0,282.14,0,282.14,0.512,False
2020,f,38,single,2,53946,3.0,325.0,0.2,390.0,0.424,False
2020,m,27,single,5,54532,4.0,367.86,-0.1,331.07,0.445,False
2020,f,42,married,1,62844,2.2,290.46,0.1,319.51,0.515,True
2020,m,48,married,1,50364,2.7,311.9,-0.1,280.71,0.552,True
2020,f,23,single,2,49430,2.5,303.24,0.1,333.56,0.481,False
2020,f,19,single,7,65859,4.0,367.86,0.1,404.65,0.436,False
2020,f,31,single,2,51789,3.0,325.0,0.2,390.0,0.339,False
2020,m,41,single,4,72476,3.7,355.32,0,355.32,0.68,True
2020,f,43,married,4,62949,2.7,311.9,-0.1,280.71,0.52,True
2020,f,65,married,6,49421,2.0,282.14,0,282.14,0.801,True
2020,m,31,single,4,41540,3.5,346.76,0.1,381.44,0.445,True
2020,m,56,married,2,61258,2.7,311.9,-0.1,280.71,0.611,False
2020,f,35,single,5,54392,3.5,346.76,-0.1,312.08,0.368,False
2020,f,56,single,-2,51448,1.7,270.05,-0.1,243.05,0.53,True
2020,f,47,single,3,56063,3.2,333.74,0,333.74,0.581,False
2020,f,40,single,2,46840,2.2,290.46,0,290.46,0.563,True
2020,m,44,married,5,45442,2.7,311.9,0,311.9,0.572,False
2020,f,42,single,4,66850,3.2,333.74,0,333.74,0.474,False
2020,f,62,single,3,75178,3.0,325.0,0.1,357.5,0.62,False
2020,f,58,married,2,51781,2.2,290.46,0.1,319.51,0.642,False
2020,m,49,married,3,49930,2.7,311.9,0,311.9,0.521,True
2020,f,22,single,-1,54520,2.0,282.14,-0.1,253.93,0.333,False
2020,f,46,married,3,57914,2.7,311.9,-0.1,280.71,0.623,False
2020,m,22,single,1,45061,3.0,325.0,-0.1,292.5,0.351,False
2020,f,65,married,3,57608,2.5,303.24,0.1,333.56,0.662,False
2020,f,25,single,4,66265,3.5,346.76,-0.1,312.08,0.475,True
2020,f,49,married,5,62252,2.7,311.9,-0.1,280.71,0.658,False
2020,f,26,single,2,60833,3.0,325.0,0.2,390.0,0.41,True
2020,m,56,married,2,66896,2.7,311.9,-0.1,280.71,0.56,True
2020,f,28,single,3,40013,3.0,325.0,-0.1,292.5,0.41,True
2020,m,46,married,3,57590,3.2,333.74,-0.1,300.37,0.582,False
2020,m,46,single,4,39364,3.2,333.74,0,333.74,0.61,True
2020,m,42,single,0,59655,2.2,290.46,-0.1,261.41,0.441,False
2020,m,67,married,3,62234,3.0,325.0,0.1,357.5,0.598,True
2020,m,30,single,-3,69231,2.5,303.24,0.1,333.56,0.472,False
2020,f,70,married,2,48836,1.5,262.29,0,262.29,0.691,False
2020,m,69,married,1,41234,2.0,282.14,0,282.14,0.505,False
2020,m,44,single,3,46912,3.2,333.74,0,333.74,0.446,False
2020,m,57,married,-2,48875,1.2,251.17,0.1,276.29,0.586,False
2020,m,32,single,2,59842,3.5,346.76,0.1,381.44,0.465,False
2020,f,59,married,1,62107,2.2,290.46,0.1,319.51,0.584,False
2020,m,60,single,1,47239,2.5,303.24,0,303.24,0.495,False
2020,m,31,single,3,43305,3.5,346.76,0.1,381.44,0.338,False
2020,m,63,married,6,53841,3.0,325.0,0.1,357.5,0.6,True
2020,m,34,single,-2,38424,2.0,282.14,0.2,338.57,0.381,True
2020,f,61,single,3,49707,2.5,303.24,-0.1,272.92,0.568,True
2020,m,58,single,0,29463,1.7,270.05,0.1,297.06,0.455,False
2020,f,22,single,0,46640,1.5,262.29,0.2,314.75,0.429,True
2020,f,50,single,3,68226,3.2,333.74,0,333.74,0.516,False
2020,m,32,married,3,49861,3.0,325.0,0,325.0,0.444,False
2020,m,65,married,3,59064,3.0,325.0,0.1,357.5,0.502,False
2020,m,41,single,3,64270,3.7,355.32,0,355.32,0.516,False
2020,m,33,single,-1,41041,2.0,282.14,0.2,338.57,0.343,False
2020,f,26,single,0,41733,1.5,262.29,0.2,314.75,0.34,True
2020,f,59,single,3,47788,2.7,311.9,-0.1,280.71,0.536,True
2020,f,39,single,-2,49676,1.5,262.29,0.2,314.75,0.551,True
2020,m,69,married,2,41564,2.0,282.14,0,282.14,0.502,False
2020,f,51,married,2,55390,2.2,290.46,0.1,319.51,0.623,True
2020,f,22,single,8,64995,3.5,346.76,-0.1,312.08,0.591,True
2020,m,26,single,-1,44631,2.0,282.14,0.2,338.57,0.481,False
2020,m,33,single,0,60015,2.5,303.24,0.1,333.56,0.421,True
2020,m,64,married,0,61270,1.5,262.29,-0.1,236.06,0.547,False
2020,f,36,single,4,53649,3.5,346.76,-0.1,312.08,0.478,True
2020,f,23,single,1,62521,3.0,325.0,0.2,390.0,0.325,True
2020,f,46,single,1,48237,2.2,290.46,0,290.46,0.423,False
2020,m,70,single,-1,56912,2.0,282.14,0,282.14,0.468,False
2020,f,23,single,5,48635,3.0,325.0,-0.1,292.5,0.42,False
2020,m,53,single,2,66150,3.2,333.74,0,333.74,0.57,True
2020,f,36,single,2,52612,3.0,325.0,0.2,390.0,0.328,True
2020,m,63,married,3,60357,3.0,325.0,0.1,357.5,0.592,True
2020,m,50,single,1,62234,3.2,333.74,0,333.74,0.317,False
2020,f,43,single,1,63295,2.7,311.9,-0.1,280.71,0.454,False
2020,m,44,single,4,54756,3.7,355.32,0,355.32,0.37,True
2020,m,30,single,6,50426,4.0,367.86,-0.1,331.07,0.476,False
2020,f,50,single,1,47813,2.2,290.46,0,290.46,0.551,False
2020,m,59,married,1,58458,2.7,311.9,-0.1,280.71,0.399,False
2020,f,20,single,0,66977,2.0,282.14,-0.1,253.93,0.321,True
2020,m,62,married,4,65926,3.0,325.0,0.1,357.5,0.478,True
2020,m,34,single,0,48033,2.0,282.14,0.2,338.57,0.409,False
2020,m,18,single,5,63642,4.5,387.71,-0.1,348.94,0.599,True
2020,f,43,single,3,54338,3.2,333.74,0,333.74,0.496,False
2020,m,45,married,0,61805,1.7,270.05,0.2,324.06,0.395,False
2020,f,55,married,-1,65782,1.2,251.17,0,251.17,0.657,True
2020,m,24,single,3,45940,3.5,346.76,0.1,381.44,0.288,False
2020,m,35,single,4,50712,4.0,367.86,-0.1,331.07,0.426,True
2020,f,18,single,3,54486,4.0,367.86,0.1,404.65,0.348,True
2020,m,67,married,0,52723,1.5,262.29,-0.1,236.06,0.67,True
2020,f,28,single,3,59948,3.5,346.76,-0.1,312.08,0.394,False
2020,f,29,single,4,63263,3.5,346.76,-0.1,312.08,0.567,False
2020,m,29,single,2,36799,3.0,325.0,-0.1,292.5,0.311,True
2020,m,34,single,4,47216,3.5,346.76,0.1,381.44,0.482,False
2020,m,58,married,2,64385,2.7,311.9,-0.1,280.71,0.601,False
2020,f,22,single,1,49157,2.5,303.24,0.1,333.56,0.378,True
2020,m,18,single,3,53796,4.5,387.71,-0.1,348.94,0.327,False
2020,m,24,single,3,45626,3.5,346.76,0.1,381.44,0.384,True
2020,f,49,single,1,64049,2.7,311.9,-0.1,280.71,0.66,False
2020,f,61,single,6,54936,3.0,325.0,0.1,357.5,0.605,False
