year,sex,age,marital_status,accidents,income,score,premium,treatment,adjusted_premium,retention_prob,retained
2021,m,51,married,0,18997,1.2,251.17,0.2,301.4,0.248,False
2021,m,45,single,1,76326,2.2,290.46,0,290.46,0.813,True
2021,m,69,single,0,32818,1.5,262.29,-0.1,236.06,0.869,True
2021,f,29,single,0,33794,1.5,262.29,0,262.29,0.8,True
2021,f,44,married,1,52917,1.2,251.17,-0.1,226.05,0.892,True
2021,m,24,single,3,56693,3.0,325.0,0,325.0,0.772,True
2021,f,30,single,3,75085,2.5,303.24,0,303.24,0.858,True
2021,m,55,single,1,18559,2.7,311.9,0.1,343.09,0.525,False
2021,m,31,single,0,89246,1.5,262.29,0.2,314.75,0.186,False
2021,f,34,single,0,89900,1.0,244.13,0,244.13,0.808,True
2021,m,62,married,0,88063,0.5,227.95,0.1,250.75,0.754,True
2021,m,61,married,0,21139,1.0,244.13,0,244.13,0.846,True
2021,f,60,married,3,32308,2.0,282.14,-0.1,253.93,0.892,True
2021,f,57,single,3,97817,2.2,290.46,0.1,319.51,0.787,True
2021,f,55,married,0,58619,0.2,219.24,-0.1,197.32,0.894,True
2021,f,66,married,3,24570,2.0,282.14,-0.1,253.93,0.89,True
2021,m,29,single,0,86520,1.5,262.29,0.2,314.75,0.227,False
2021,m,70,married,1,34580,2.0,282.14,0.1,310.35,0.766,True
2021,f,23,single,3,86100,2.5,303.24,0.2,363.89,0.336,True
2021,f,69,married,0,37015,0.5,227.95,0.1,250.75,0.777,True
2021,m,51,single,4,23737,3.2,333.74,0.2,400.49,0.593,False
2021,m,51,married,2,80303,1.7,270.05,0.1,297.06,0.803,True
2021,m,54,married,4,74446,2.2,290.46,0,290.46,0.871,False
2021,f,54,married,2,90897,1.2,251.17,0.1,276.29,0.808,True
2021,m,24,single,1,58549,2.5,303.24,0.2,363.89,0.22,False
2021,f,55,married,2,58977,1.2,251.17,-0.1,226.05,0.894,True
2021,f,65,married,2,70906,1.0,244.13,0.1,268.54,0.819,False
2021,f,30,single,0,25930,1.5,262.29,0,262.29,0.795,True
2021,m,68,married,0,79813,0.5,227.95,-0.1,205.16,0.892,True
2021,m,59,single,0,41896,1.7,270.05,0.2,324.06,0.412,False
2021,m,54,married,1,80125,1.7,270.05,0.1,297.06,0.797,True
2021,m,36,single,3,49234,3.5,346.76,0,346.76,0.751,True
2021,f,31,single,3,79590,2.5,303.24,0,303.24,0.827,True
2021,f,23,single,0,88588,1.0,244.13,0,244.13,0.816,True
2021,m,31,single,2,17910,3.0,325.0,-0.1,292.5,0.802,True
2021,f,23,single,4,69029,2.5,303.24,0,303.24,0.803,True
2021,m,59,married,0,59227,0.7,234.17,0.1,257.59,0.749,True
2021,f,68,married,0,48034,0.5,227.95,0.1,250.75,0.82,True
2021,m,60,married,1,41455,2.0,282.14,0.1,310.35,0.716,True
2021,m,52,single,5,95217,2.7,311.9,0.2,374.28,0.584,True
2021,m,39,single,0,78319,1.5,262.29,0,262.29,0.819,True
2021,f,22,single,0,70532,1.0,244.13,0.2,292.96,0.375,False
2021,f,58,single,0,93206,0.7,234.17,0,234.17,0.867,True
2021,f,25,married,1,81678,1.5,262.29,-0.1,236.06,0.887,True
2021,m,18,single,0,37332,2.5,303.24,0.1,333.56,0.273,False
2021,m,34,single,1,69413,2.5,303.24,0.2,363.89,0.382,True
2021,m,55,married,0,12832,1.2,251.17,0.2,301.4,0.19,True
2021,f,43,married,2,96412,1.2,251.17,0.1,276.29,0.802,False
2021,m,54,married,1,46466,2.2,290.46,0.2,348.55,0.574,False
2021,f,66,single,0,41081,1.0,244.13,0.2,292.96,0.449,False
2021,f,52,single,0,74351,0.7,234.17,0.1,257.59,0.755,True
2021,f,69,married,1,25704,1.5,262.29,0.1,288.52,0.812,True
2021,f,70,married,2,14602,1.5,262.29,0.2,314.75,0.487,False
2021,m,50,married,1,68089,1.7,270.05,0.1,297.06,0.823,True
2021,f,50,married,0,63045,0.2,219.24,-0.1,197.32,0.892,True
2021,f,24,single,0,11632,1.5,262.29,0.1,288.52,0.451,False
2021,m,40,married,2,64936,1.7,270.05,0.1,297.06,0.779,True
2021,m,40,single,0,15179,1.7,270.05,0.2,324.06,0.156,False
2021,m,59,single,3,40493,3.2,333.74,0.2,400.49,0.573,False
2021,f,46,single,0,46634,1.2,251.17,0.1,276.29,0.658,True
2021,m,63,married,1,45666,2.0,282.14,0.1,310.35,0.775,True
2021,m,53,single,0,73271,1.2,251.17,0.2,301.4,0.419,False
2021,f,24,single,3,28900,3.0,325.0,-0.1,292.5,0.877,True
2021,f,27,single,4,85279,2.5,303.24,0.2,363.89,0.455,True
2021,m,29,single,5,49131,3.5,346.76,0,346.76,0.814,True
2021,m,29,single,0,91508,1.5,262.29,0.2,314.75,0.267,True
2021,m,37,single,0,60001,1.5,262.29,0,262.29,0.783,True
2021,f,46,single,0,29850,1.2,251.17,0.1,276.29,0.749,False
2021,m,56,married,2,61239,1.7,270.05,0.1,297.06,0.785,True
2021,f,30,single,1,14086,2.5,303.24,-0.1,272.92,0.827,True
2021,f,48,single,0,22554,1.2,251.17,0.1,276.29,0.674,False
2021,m,19,single,0,70486,2.0,282.14,0.1,310.35,0.47,True
2021,m,59,married,0,24307,1.2,251.17,0.2,301.4,0.501,False
2021,f,22,single,0,34331,1.5,262.29,0,262.29,0.823,True
2021,f,38,single,2,46612,2.5,303.24,0.2,363.89,0.344,False
2021,m,54,married,2,18965,2.2,290.46,0,290.46,0.721,True
2021,m,47,married,0,17050,1.2,251.17,0.2,301.4,0.306,True
2021,f,36,single,3,27268,3.0,325.0,-0.1,292.5,0.88,True
2021,m,23,single,0,54868,1.5,262.29,0,262.29,0.784,True
2021,m,27,single,3,97073,3.0,325.0,0.2,390.0,0.601,False
2021,f,37,single,0,72188,1.0,244.13,0.2,292.96,0.412,True
2021,m,44,single,0,22369,1.7,270.05,0.2,324.06,0.295,True
2021,m,48,married,1,88994,1.7,270.05,0.1,297.06,0.8,True
2021,m,35,single,2,57066,2.5,303.24,0.2,363.89,0.202,False
2021,f,25,single,0,23933,1.5,262.29,0,262.29,0.783,False
2021,m,28,single,1,63032,2.5,303.24,0.2,363.89,0.285,False
2021,f,64,married,1,64214,1.0,244.13,0.1,268.54,0.814,True
2021,f,26,single,0,17705,1.5,262.29,0.1,288.52,0.512,False
2021,f,37,single,0,40241,1.5,262.29,0,262.29,0.751,False
2021,m,54,married,0,84351,0.7,234.17,0,234.17,0.867,True
2021,f,37,married,0,79348,0.5,227.95,0.1,250.75,0.787,False
2021,m,43,single,2,26758,2.7,311.9,0.2,374.28,0.333,False
2021,f,32,single,0,67284,1.0,244.13,0.2,292.96,0.335,True
2021,m,25,single,4,63768,3.0,325.0,0,325.0,0.86,True
2021,f,29,single,3,32042,3.0,325.0,-0.1,292.5,0.884,True
2021,f,61,single,0,11906,1.0,244.13,-0.1,219.72,0.871,True
2021,f,18,single,2,10259,3.0,325.0,-0.1,292.5,0.816,True
2021,m,68,married,2,62862,1.5,262.29,0.1,288.52,0.78,True
2021,m,57,married,1,84938,1.7,270.05,0.1,297.06,0.785,True
2021,f,25,single,0,85975,1.0,244.13,0,244.13,0.799,False
2021,m,42,single,2,29958,2.7,311.9,0.2,374.28,0.402,False
2021,f,65,married,1,85650,1.0,244.13,0,244.13,0.877,True
2021,m,42,married,2,54150,1.7,270.05,0.1,297.06,0.72,False
2021,f,48,single,0,15325,1.2,251.17,0.1,276.29,0.71,True
2021,f,61,married,0,22685,0.5,227.95,0.1,250.75,0.786,True
2021,m,51,single,0,96789,1.2,251.17,0.1,276.29,0.664,True
2021,f,62,married,1,85147,1.0,244.13,0,244.13,0.884,False
2021,m,58,married,2,11577,2.2,290.46,0,290.46,0.78,True
2021,m,38,single,0,63885,1.5,262.29,0,262.29,0.801,False
2021,f,36,single,2,63008,2.0,282.14,0,282.14,0.823,True
2021,m,63,married,0,28081,1.0,244.13,0,244.13,0.849,True
2021,m,63,married,3,76452,2.0,282.14,0.2,338.57,0.731,True
2021,m,59,married,0,47877,1.2,251.17,0.2,301.4,0.504,False
2021,m,20,single,1,19178,3.0,325.0,-0.1,292.5,0.791,True
2021,f,26,single,2,56990,2.0,282.14,0,282.14,0.81,True
2021,m,40,single,0,48621,1.7,270.05,0.2,324.06,0.306,True
2021,m,67,married,0,53517,0.5,227.95,-0.1,205.16,0.891,True
2021,m,58,married,1,52908,1.7,270.05,0.1,297.06,0.768,True
2021,m,36,single,3,24997,3.5,346.76,0,346.76,0.816,True
2021,m,21,single,0,17049,2.0,282.14,0,282.14,0.56,True
2021,m,51,married,0,21761,1.2,251.17,0.2,301.4,0.443,True
2021,m,54,single,3,65996,2.7,311.9,0.2,374.28,0.412,True
2021,m,26,married,3,79776,2.5,303.24,0,303.24,0.849,True
2021,f,66,married,4,43888,2.0,282.14,-0.1,253.93,0.894,True
2021,m,37,single,3,67646,3.0,325.0,0,325.0,0.807,True
2021,f,70,single,0,21549,1.0,244.13,0.2,292.96,0.507,True
2021,m,41,single,2,92040,2.2,290.46,0.2,348.55,0.644,True
2021,m,34,single,1,65293,2.5,303.24,0.2,363.89,0.281,True
2021,f,52,married,3,23311,2.2,290.46,0.1,319.51,0.817,True
2021,m,43,single,0,61378,1.2,251.17,0.2,301.4,0.35,False
2021,f,40,single,2,30007,2.2,290.46,0,290.46,0.848,True
2021,f,44,single,0,45332,1.2,251.17,0.1,276.29,0.67,False
2021,f,48,single,0,30924,1.2,251.17,0.1,276.29,0.635,True
2021,m,44,single,0,76880,1.2,251.17,0.2,301.4,0.338,True
2021,f,37,single,0,51052,1.0,244.13,0.2,292.96,0.448,True
2021,f,64,married,2,59598,1.0,244.13,0.1,268.54,0.777,True
2021,m,27,single,2,66731,2.5,303.24,0.2,363.89,0.356,False
2021,m,40,single,2,12253,2.7,311.9,0.1,343.09,0.398,False
2021,f,69,married,2,26216,1.5,262.29,0.1,288.52,0.828,True
2021,m,52,married,1,70764,1.7,270.05,0.1,297.06,0.788,True
2021,f,32,single,0,86907,1.0,244.13,0,244.13,0.835,False
2021,m,64,married,1,86898,1.5,262.29,0.1,288.52,0.762,False
2021,m,43,single,3,12396,3.2,333.74,-0.1,300.37,0.86,True
2021,m,29,single,2,58636,2.5,303.24,0.2,363.89,0.328,True
2021,f,23,single,0,13841,1.5,262.29,0.1,288.52,0.424,True
2021,f,18,single,0,28648,2.0,282.14,0.1,310.35,0.565,True
2021,f,21,single,0,18189,1.5,262.29,0.1,288.52,0.419,False
2021,m,23,single,0,11730,2.0,282.14,0,282.14,0.576,True
2021,f,70,married,0,75061,0,213.85,0,213.85,0.874,True
2021,f,20,single,0,92620,1.0,244.13,0,244.13,0.778,True
2021,m,66,single,0,90850,1.0,244.13,0.1,268.54,0.823,True
2021,f,24,single,0,93379,1.0,244.13,0,244.13,0.805,True
2021,f,41,single,1,20097,2.2,290.46,0,290.46,0.845,True
2021,m,63,married,0,31819,1.0,244.13,0,244.13,0.864,True
2021,f,51,single,0,71339,0.7,234.17,0.1,257.59,0.721,True
2021,m,44,married,0,77106,0.7,234.17,0.1,257.59,0.738,True
2021,f,27,single,0,88082,1.0,244.13,0,244.13,0.846,False
2021,f,48,single,0,35947,1.2,251.17,0.1,276.29,0.654,True
2021,m,20,single,0,23899,2.0,282.14,0.1,310.35,0.476,False
2021,m,61,married,1,56123,1.5,262.29,0.1,288.52,0.776,True
2021,m,18,single,0,48425,2.5,303.24,0.1,333.56,0.468,True
2021,f,29,single,2,61210,2.0,282.14,0,282.14,0.849,True
2021,f,56,married,0,56191,0.2,219.24,-0.1,197.32,0.893,True
2021,m,42,single,1,56728,2.2,290.46,0,290.46,0.814,True
2021,m,33,single,4,57798,3.0,325.0,0,325.0,0.803,False
2021,m,38,married,0,63290,1.0,244.13,0,244.13,0.759,False
2021,m,42,married,0,11264,1.2,251.17,0.2,301.4,0.28,False
2021,f,68,married,2,24746,1.5,262.29,0.1,288.52,0.821,True
2021,m,54,married,1,48382,2.2,290.46,0.2,348.55,0.446,True
2021,m,65,married,2,19777,2.0,282.14,-0.1,253.93,0.872,True
2021,m,20,single,0,19341,2.0,282.14,0,282.14,0.497,False
2021,f,62,married,2,42121,1.5,262.29,0.1,288.52,0.825,True
2021,f,32,single,0,10411,1.5,262.29,0.1,288.52,0.355,False
2021,f,49,married,2,30377,1.7,270.05,0.2,324.06,0.679,True
2021,f,25,single,0,54166,1.0,244.13,0.2,292.96,0.304,False
2021,m,52,single,3,74576,2.7,311.9,0.2,374.28,0.631,True
2021,m,26,single,0,83765,1.5,262.29,0.2,314.75,0.279,False
2021,m,42,single,1,98007,2.2,290.46,0.2,348.55,0.474,False
2021,f,28,single,0,30120,1.5,262.29,0,262.29,0.789,True
2021,f,67,married,2,71415,1.0,244.13,0.1,268.54,0.832,True
2021,f,22,single,0,36682,1.5,262.29,0,262.29,0.807,True
2021,f,69,married,1,79672,1.0,244.13,0.1,268.54,0.825,False
2021,m,48,single,0,22806,1.7,270.05,0.2,324.06,0.281,True
2021,m,67,married,0,19554,1.0,244.13,0.1,268.54,0.611,False
2021,f,63,married,0,16528,0.5,227.95,0.2,273.54,0.43,True
2021,f,61,married,4,69096,1.5,262.29,0.1,288.52,0.849,True
2021,f,20,single,0,27839,1.5,262.29,0,262.29,0.816,True
2021,m,27,single,0,37069,2.0,282.14,0.1,310.35,0.524,False
2021,m,64,married,3,72375,2.0,282.14,0.2,338.57,0.635,True
2021,m,51,married,1,72283,1.7,270.05,0.1,297.06,0.767,True
2021,f,60,married,2,77765,1.0,244.13,0.1,268.54,0.831,True
2021,m,29,married,0,58564,1.0,244.13,0,244.13,0.809,True
2021,f,18,single,0,78790,1.5,262.29,-0.1,236.06,0.875,True
2021,m,54,married,0,52909,0.7,234.17,0.1,257.59,0.727,True
2021,f,45,single,2,51192,1.7,270.05,0,270.05,0.858,True
2021,f,21,single,1,70735,2.0,282.14,0,282.14,0.834,True
2021,f,40,single,0,20089,1.2,251.17,0.1,276.29,0.608,True
2021,f,27,single,0,62748,1.0,244.13,0.2,292.96,0.282,False
2021,m,47,single,0,33077,1.7,270.05,0.2,324.06,0.391,False
2021,m,66,married,0,58626,0.5,227.95,-0.1,205.16,0.893,True
2021,f,45,single,4,23973,2.7,311.9,0.1,343.09,0.763,True
2021,f,25,single,2,62972,2.0,282.14,0,282.14,0.823,True
2021,m,20,single,3,65683,3.0,325.0,0,325.0,0.809,True
2021,m,29,married,0,64160,1.0,244.13,0,244.13,0.822,False
2021,m,24,single,3,34167,3.5,346.76,0,346.76,0.781,False
2021,m,45,single,3,69058,2.7,311.9,0.2,374.28,0.48,True
2021,m,31,single,0,35430,2.0,282.14,0.1,310.35,0.397,False
2021,m,20,single,0,34215,2.0,282.14,0.1,310.35,0.511,True
2021,f,29,single,0,85703,1.0,244.13,0,244.13,0.831,True
2021,m,54,married,0,41675,1.2,251.17,0.2,301.4,0.499,False
2021,m,52,married,1,62127,1.7,270.05,0.1,297.06,0.759,True
2021,f,57,single,2,82095,1.7,270.05,0,270.05,0.848,True
2021,m,65,married,0,30709,1.0,244.13,0,244.13,0.865,True
2021,m,28,single,0,60805,1.5,262.29,0,262.29,0.773,True
2021,m,37,single,1,66261,2.5,303.24,0.2,363.89,0.431,False
2021,f,43,single,2,69456,1.7,270.05,0,270.05,0.86,False
2021,f,40,single,1,44704,2.2,290.46,0,290.46,0.821,True
2021,f,64,married,3,66996,1.5,262.29,0.1,288.52,0.823,True
2021,m,44,single,5,64104,2.7,311.9,0.2,374.28,0.54,True
2021,m,60,married,0,32512,1.0,244.13,0,244.13,0.844,True
2021,m,29,single,3,49228,3.5,346.76,0,346.76,0.822,True
2021,f,52,single,0,39513,1.2,251.17,0.1,276.29,0.677,True
2021,m,40,single,0,32716,1.7,270.05,0.2,324.06,0.388,True
2021,m,27,single,3,53435,3.0,325.0,0,325.0,0.822,True
2021,m,25,single,2,54255,2.5,303.24,0.2,363.89,0.274,False
2021,m,32,single,1,82664,2.5,303.24,0,303.24,0.841,True
2021,f,62,married,1,42191,1.5,262.29,0.1,288.52,0.803,False
2021,f,28,single,0,80438,1.0,244.13,0,244.13,0.84,True
2021,m,25,single,4,45319,3.5,346.76,0,346.76,0.81,False
2021,m,46,single,2,61487,2.2,290.46,0,290.46,0.819,True
2021,m,21,single,0,75065,1.5,262.29,0,262.29,0.739,True
2021,f,35,single,3,60322,2.5,303.24,0,303.24,0.848,True
2021,f,59,married,0,68738,0.2,219.24,-0.1,197.32,0.888,True
2021,m,29,single,0,40025,2.0,282.14,0.1,310.35,0.671,True
2021,f,32,single,0,65515,1.0,244.13,0.2,292.96,0.394,True
2021,f,34,single,3,28594,3.0,325.0,-0.1,292.5,0.877,True
2021,f,25,single,2,13466,2.5,303.24,-0.1,272.92,0.858,True
2021,f,38,single,0,35041,1.5,262.29,0,262.29,0.797,True
2021,m,22,single,0,53498,1.5,262.29,0,262.29,0.731,True
2021,m,24,single,0,41164,2.0,282.14,0.1,310.35,0.519,False
2021,m,51,single,0,87500,1.2,251.17,0.1,276.29,0.675,True
2021,m,41,single,0,27208,1.7,270.05,0.2,324.06,0.352,True
2021,m,50,single,2,43341,2.7,311.9,0.2,374.28,0.308,False
2021,m,55,married,3,10973,2.7,311.9,0.2,374.28,0.329,True
2021,f,49,married,0,60096,0.2,219.24,-0.1,197.32,0.893,True
2021,m,66,married,1,83163,1.5,262.29,0.1,288.52,0.781,True
2021,m,40,single,3,31748,3.2,333.74,0.2,400.49,0.435,False
2021,f,35,married,1,93432,1.5,262.29,-0.1,236.06,0.893,True
2021,f,65,married,0,80973,0,213.85,0.1,235.24,0.84,True
2021,f,26,single,0,76573,1.0,244.13,0.2,292.96,0.471,True
2021,f,26,single,2,57502,2.0,282.14,0,282.14,0.814,True
2021,f,65,married,2,61352,1.0,244.13,0.1,268.54,0.829,True
2021,m,29,single,0,23931,2.0,282.14,0.1,310.35,0.451,False
2021,f,28,single,4,68618,2.5,303.24,0,303.24,0.842,True
2021,f,30,single,0,33629,1.5,262.29,0,262.29,0.788,False
2021,m,33,single,0,84675,1.5,262.29,0.2,314.75,0.286,False
2021,m,68,married,2,64723,1.5,262.29,0.1,288.52,0.722,True
2021,m,44,single,0,54917,1.2,251.17,0.2,301.4,0.475,False
2021,m,55,married,0,18749,1.2,251.17,0.2,301.4,0.212,True
2021,m,57,married,2,21062,2.2,290.46,0.2,348.55,0.506,False
2021,m,41,single,1,33283,2.7,311.9,0.2,374.28,0.426,False
2021,m,55,married,3,16131,2.7,311.9,0.2,374.28,0.456,True
2021,m,51,married,0,14885,1.2,251.17,0.2,301.4,0.243,True
2021,f,21,single,0,27013,1.5,262.29,0,262.29,0.798,True
2021,m,63,married,3,11353,2.5,303.24,-0.1,272.92,0.877,True
2021,f,45,married,2,96381,1.2,251.17,0.1,276.29,0.809,True
2021,m,61,married,4,35982,2.5,303.24,-0.1,272.92,0.892,True
2021,f,36,single,4,49278,3.0,325.0,-0.1,292.5,0.878,True
2021,m,63,married,0,47710,1.0,244.13,0,244.13,0.866,True
2021,f,48,single,0,57449,0.7,234.17,0.1,257.59,0.774,True
2021,f,66,married,3,37319,2.0,282.14,-0.1,253.93,0.895,True
2021,m,70,married,0,19104,1.0,244.13,0.1,268.54,0.519,True
2021,f,24,single,0,21343,1.5,262.29,0,262.29,0.794,True
2021,m,29,single,0,32111,2.0,282.14,0.1,310.35,0.444,True
2021,m,46,married,2,20193,2.2,290.46,0.2,348.55,0.503,True
2021,f,67,married,0,60950,0,213.85,0,213.85,0.87,True
2021,f,54,single,0,57046,0.7,234.17,0.1,257.59,0.777,True
2021,m,42,single,0,83323,1.2,251.17,0.1,276.29,0.637,True
2021,f,62,married,0,66868,0,213.85,0,213.85,0.874,True
2021,m,56,married,1,54199,1.7,270.05,0.1,297.06,0.726,True
2021,f,48,single,0,21976,1.2,251.17,0.1,276.29,0.67,True
2021,m,69,married,2,72515,1.5,262.29,0.1,288.52,0.793,True
2021,f,61,married,0,94874,0,213.85,0.1,235.24,0.798,True
2021,f,50,single,1,46150,2.2,290.46,0,290.46,0.816,True
2021,m,43,single,0,69162,1.2,251.17,0.2,301.4,0.494,True
2021,f,34,single,2,27219,2.5,303.24,0.2,363.89,0.201,False
2021,f,66,married,1,18800,1.5,262.29,0.2,314.75,0.393,False
2021,f,70,married,1,14398,1.5,262.29,0.2,314.75,0.481,False
2021,m,46,single,1,85610,2.2,290.46,0.2,348.55,0.479,False
2021,f,20,single,1,83675,2.0,282.14,0.2,338.57,0.381,False
2021,f,33,single,2,66151,2.0,282.14,0,282.14,0.855,True
2021,m,46,married,0,76741,0.7,234.17,0.1,257.59,0.763,True
2021,m,43,single,0,37654,1.7,270.05,0.2,324.06,0.418,False
2021,m,53,single,0,34039,1.7,270.05,0.2,324.06,0.353,False
2021,f,54,single,2,90518,1.7,270.05,0,270.05,0.871,True
2021,f,39,single,2,98637,2.0,282.14,0.2,338.57,0.45,False
2021,m,42,single,0,64356,1.2,251.17,0.2,301.4,0.421,True
2021,f,43,married,2,93582,1.2,251.17,0.1,276.29,0.844,True
2021,m,60,married,1,28218,2.0,282.14,0.1,310.35,0.769,True
2021,f,66,married,0,62621,0,213.85,0,213.85,0.862,True
2021,f,19,single,0,18020,2.0,282.14,0,282.14,0.623,True
2021,m,48,married,2,86199,1.7,270.05,0.1,297.06,0.744,True
2021,m,61,single,2,30937,2.5,303.24,-0.1,272.92,0.869,True
2021,f,67,married,2,70771,1.0,244.13,0.1,268.54,0.817,True
2021,m,52,married,2,90051,1.7,270.05,0.1,297.06,0.778,True
2021,m,31,single,1,97145,2.5,303.24,0,303.24,0.827,True
2021,m,61,married,4,49647,2.5,303.24,-0.1,272.92,0.89,True
2021,m,36,single,1,64859,2.5,303.24,0.2,363.89,0.211,False
2021,f,56,married,1,80596,1.2,251.17,0.1,276.29,0.815,True
2021,m,35,single,3,46429,3.5,346.76,0,346.76,0.81,True
2021,m,69,married,0,98905,0.5,227.95,0.1,250.75,0.795,True
2021,m,44,single,3,10731,3.2,333.74,-0.1,300.37,0.859,True
2021,f,59,married,0,24928,0.7,234.17,0,234.17,0.851,True
2021,m,24,single,3,86142,3.0,325.0,0.2,390.0,0.501,False
2021,m,59,married,0,36176,1.2,251.17,0.2,301.4,0.576,True
2021,m,56,single,0,49104,1.7,270.05,0.2,324.06,0.296,True
2021,m,31,married,1,14121,2.5,303.24,0.2,363.89,0.077,False
2021,m,47,married,0,31706,1.2,251.17,0.2,301.4,0.446,False
2021,f,53,married,3,48795,2.2,290.46,0.1,319.51,0.836,True
2021,m,60,single,0,77677,1.0,244.13,-0.1,219.72,0.869,True
2021,f,54,married,1,92751,1.2,251.17,0.1,276.29,0.815,True
2021,f,55,single,2,60446,1.7,270.05,0,270.05,0.856,False
2021,m,69,married,0,12038,1.0,244.13,0.1,268.54,0.53,False
2021,m,57,married,0,32967,1.2,251.17,0.2,301.4,0.431,False
2021,f,30,single,3,46780,3.0,325.0,-0.1,292.5,0.88,True
2021,m,59,married,5,99190,2.2,290.46,0,290.46,0.881,True
2021,f,18,single,0,48697,2.0,282.14,0.1,310.35,0.576,True
2021,m,60,single,0,88206,1.0,244.13,0.1,268.54,0.598,True
2021,m,27,single,0,42590,2.0,282.14,0.1,310.35,0.602,True
2021,f,43,single,3,17706,2.7,311.9,0,311.9,0.816,True
2021,f,18,single,2,41756,3.0,325.0,0.2,390.0,0.212,False
2021,f,20,single,0,65694,1.0,244.13,0.2,292.96,0.439,True
2021,m,62,married,0,58131,0.5,227.95,-0.1,205.16,0.89,True
2021,m,43,single,0,76849,1.2,251.17,0.2,301.4,0.329,False
2021,m,40,single,1,75327,2.2,290.46,0,290.46,0.828,False
2021,f,44,married,0,26668,0.7,234.17,0,234.17,0.871,True
2021,m,42,single,0,91910,1.2,251.17,0.1,276.29,0.745,True
2021,m,41,single,1,73517,2.2,290.46,0,290.46,0.824,False
2021,m,26,single,4,34378,3.5,346.76,0,346.76,0.788,True
2021,f,54,single,0,64650,0.7,234.17,0.1,257.59,0.706,True
2021,f,54,married,0,55187,0.2,219.24,-0.1,197.32,0.886,False
2021,m,55,single,1,81848,2.2,290.46,0.2,348.55,0.612,True
2021,f,66,married,0,62404,0,213.85,0,213.85,0.865,True
2021,m,41,single,0,49466,1.7,270.05,0.2,324.06,0.314,True
2021,f,51,married,1,42960,1.7,270.05,0.2,324.06,0.669,True
2021,m,56,married,0,88576,0.7,234.17,0,234.17,0.847,True
2021,m,43,married,0,18716,1.2,251.17,0.2,301.4,0.261,False
2021,f,43,married,1,18826,1.7,270.05,0.1,297.06,0.683,False
2021,f,65,married,0,14424,0.5,227.95,0.2,273.54,0.489,False
2021,m,37,married,0,85354,1.0,244.13,0,244.13,0.811,True
2021,m,58,single,0,14347,1.7,270.05,0.2,324.06,0.107,False
2021,f,37,married,2,27751,2.0,282.14,0.2,338.57,0.415,True
2021,m,39,single,2,29835,3.0,325.0,0.1,357.5,0.594,True
2021,m,19,single,0,65918,2.0,282.14,0.1,310.35,0.485,True
2021,m,57,single,1,91322,2.2,290.46,0.2,348.55,0.339,False
2021,m,59,single,0,79985,1.2,251.17,0.2,301.4,0.485,True
2021,m,23,single,0,92306,1.5,262.29,0.2,314.75,0.336,False
2021,m,51,married,0,72952,0.7,234.17,0.1,257.59,0.729,True
2021,f,18,single,2,50285,2.5,303.24,0.1,333.56,0.556,True
2021,m,22,single,0,91090,1.5,262.29,0.2,314.75,0.266,False
2021,f,24,married,0,74994,0.5,227.95,0.1,250.75,0.71,True
2021,f,21,single,0,85444,1.0,244.13,0,244.13,0.828,True
2021,m,20,single,0,91528,1.5,262.29,0.2,314.75,0.261,False
2021,m,51,married,0,15284,1.2,251.17,0.2,301.4,0.18,False
2021,m,69,married,5,46052,2.5,303.24,-0.1,272.92,0.892,True
2021,f,49,married,0,80063,0.2,219.24,0.2,263.09,0.598,True
2021,m,67,married,4,10673,2.5,303.24,-0.1,272.92,0.878,True
2021,m,68,married,0,83054,0.5,227.95,0.1,250.75,0.755,False
2021,f,23,single,0,96168,1.0,244.13,0,244.13,0.828,True
2021,f,40,single,4,14854,2.7,311.9,0,311.9,0.836,True
2021,m,53,single,1,55129,2.2,290.46,0,290.46,0.807,True
2021,m,38,single,0,45553,2.0,282.14,0.1,310.35,0.608,False
2021,f,60,married,1,25331,1.5,262.29,0.1,288.52,0.796,True
2021,f,18,single,0,42221,2.0,282.14,0.1,310.35,0.507,False
2021,m,63,married,3,25365,2.5,303.24,-0.1,272.92,0.88,False
2021,m,56,single,2,29609,2.7,311.9,0.2,374.28,0.331,True
2021,m,61,married,0,31013,1.0,244.13,0,244.13,0.854,True
2021,f,70,married,0,46529,0.5,227.95,0.1,250.75,0.732,True
2021,m,60,married,1,29864,2.0,282.14,0.1,310.35,0.724,True
2021,m,42,single,0,88684,1.2,251.17,0.1,276.29,0.718,True
2021,m,64,married,2,27321,2.0,282.14,0.1,310.35,0.78,True
2021,f,37,single,0,76483,1.0,244.13,0.2,292.96,0.521,False
2021,f,49,married,2,89314,1.2,251.17,0.1,276.29,0.721,True
2021,m,20,single,2,88575,2.5,303.24,0,303.24,0.746,True
2021,m,52,single,2,92470,2.2,290.46,0.2,348.55,0.518,True
2021,m,30,single,3,61091,3.0,325.0,0,325.0,0.809,True
2021,m,39,single,1,83515,2.5,303.24,0,303.24,0.818,True
2021,m,60,married,1,62858,1.5,262.29,0.1,288.52,0.773,True
2021,f,69,married,4,29233,2.0,282.14,-0.1,253.93,0.895,False
2021,m,48,single,0,46505,1.7,270.05,0.2,324.06,0.348,True
2021,m,52,single,1,28033,2.7,311.9,0.2,374.28,0.521,True
2021,m,36,single,0,90948,1.5,262.29,0.2,314.75,0.238,False
2021,m,54,married,3,73690,2.2,290.46,0,290.46,0.878,True
