year,sex,age,marital_status,accidents,income,score,premium,treatment,adjusted_premium,retention_prob,retained
2020,m,47,married,0,79798,0.7,234.17,0.1,257.59,0.507,False
2020,m,42,single,0,44422,1.7,270.05,-0.1,243.05,0.427,True
2020,m,51,single,0,68827,1.2,251.17,0.1,276.29,0.497,False
2020,f,61,married,1,15376,1.5,262.29,0,262.29,0.512,False
2020,m,52,single,4,66595,2.7,311.9,0.1,343.09,0.439,True
2020,f,39,single,2,43468,2.5,303.24,-0.1,272.92,0.473,False
2020,f,47,single,2,98065,1.7,270.05,0.2,324.06,0.531,True
2020,m,51,married,1,33582,2.2,290.46,0.2,348.55,0.443,False
2020,f,53,married,0,18906,0.7,234.17,-0.1,210.75,0.505,True
2020,m,44,married,0,68450,0.7,234.17,0.1,257.59,0.474,False
2020,f,32,single,0,14461,1.5,262.29,0.1,288.52,0.615,True
2020,m,57,married,3,96062,2.2,290.46,0.2,348.55,0.593,False
2020,m,56,married,2,25725,2.2,290.46,0.2,348.55,0.596,False
2020,m,56,married,1,94922,1.7,270.05,0.2,324.06,0.635,False
2020,m,25,single,0,71204,1.5,262.29,0,262.29,0.463,False
2020,m,58,married,5,65965,2.2,290.46,0,290.46,0.641,True
2020,f,34,single,0,18177,1.5,262.29,0.1,288.52,0.567,True
2020,f,42,single,0,44690,1.2,251.17,0.2,301.4,0.516,False
2020,m,46,married,4,36302,2.7,311.9,-0.1,280.71,0.579,False
2020,f,29,single,0,80861,1.0,244.13,-0.1,219.72,0.626,False
2020,f,31,single,0,67878,1.0,244.13,-0.1,219.72,0.498,False
2020,f,24,married,0,42846,1.0,244.13,0.1,268.54,0.375,True
2020,f,19,single,0,93930,1.5,262.29,0.2,314.75,0.436,False
2020,m,20,single,0,53231,1.5,262.29,0,262.29,0.538,False
2020,f,54,married,2,74314,1.2,251.17,0.1,276.29,0.763,False
2020,f,45,single,2,19188,2.2,290.46,0.1,319.51,0.412,True
2020,m,18,single,1,73185,3.0,325.0,0.1,357.5,0.499,False
2020,m,54,married,5,53704,2.2,290.46,0,290.46,0.634,True
2020,f,43,married,5,94813,1.7,270.05,0.2,324.06,0.692,False
2020,m,41,single,4,20545,3.2,333.74,0,333.74,0.423,True
2020,f,66,married,1,33149,1.5,262.29,0.1,288.52,0.587,True
2020,m,42,single,0,61131,1.2,251.17,0.1,276.29,0.592,False
2020,m,58,married,0,92941,0.7,234.17,0,234.17,0.628,True
2020,f,65,married,0,13324,0.5,227.95,0.2,273.54,0.608,False
2020,m,49,married,2,94332,1.7,270.05,0.2,324.06,0.571,True
2020,f,49,single,2,68891,1.7,270.05,0.2,324.06,0.601,False
2020,m,20,single,0,15611,2.0,282.14,0,282.14,0.289,False
2020,f,25,single,1,78566,2.0,282.14,-0.1,253.93,0.482,False
2020,f,61,single,1,85936,1.5,262.29,0.1,288.52,0.609,True
2020,m,22,single,0,95699,1.5,262.29,0,262.29,0.547,True
2020,m,48,single,1,41808,2.7,311.9,0,311.9,0.419,True
2020,m,18,single,0,50283,2.0,282.14,0.2,338.57,0.391,True
2020,m,47,single,2,18383,2.7,311.9,0,311.9,0.401,False
2020,m,25,single,2,38910,3.0,325.0,0,325.0,0.292,True
2020,m,69,married,0,98918,0.5,227.95,0,227.95,0.577,True
2020,f,38,married,1,81550,1.5,262.29,0,262.29,0.594,True
2020,m,38,single,2,15975,3.0,325.0,0.2,390.0,0.351,False
2020,m,39,married,0,64415,1.0,244.13,0.1,268.54,0.587,True
2020,m,62,married,0,41934,1.0,244.13,0.1,268.54,0.675,False
2020,m,26,single,2,90273,2.5,303.24,0.1,333.56,0.508,False
2020,f,67,married,3,20580,2.0,282.14,0,282.14,0.579,True
2020,m,18,single,0,95426,2.0,282.14,0,282.14,0.576,True
2020,f,44,single,2,72391,1.7,270.05,0.2,324.06,0.657,False
2020,m,31,single,0,69037,1.5,262.29,0,262.29,0.496,False
2020,f,33,single,1,14931,2.5,303.24,-0.1,272.92,0.363,False
2020,m,63,married,4,92207,2.0,282.14,-0.1,253.93,0.751,True
2020,f,40,single,1,35153,2.2,290.46,0.2,348.55,0.427,False
2020,m,51,single,1,80742,2.2,290.46,0.2,348.55,0.5,False
2020,m,47,single,1,46231,2.7,311.9,0,311.9,0.517,True
2020,m,30,single,0,72182,1.5,262.29,0,262.29,0.545,True
2020,f,29,single,3,17081,3.0,325.0,0.1,357.5,0.57,False
2020,f,36,single,0,90847,1.0,244.13,-0.1,219.72,0.55,True
2020,f,20,single,0,80432,1.0,244.13,-0.1,219.72,0.466,False
2020,m,28,single,0,25212,2.0,282.14,-0.1,253.93,0.33,True
2020,m,33,single,1,52725,2.5,303.24,0.1,333.56,0.407,False
2020,f,30,single,3,40154,3.0,325.0,0.2,390.0,0.374,True
2020,m,38,single,0,64079,1.5,262.29,0,262.29,0.423,True
2020,m,42,single,0,86689,1.2,251.17,0.1,276.29,0.636,False
2020,f,21,single,0,89879,1.0,244.13,-0.1,219.72,0.508,True
2020,f,29,single,0,35448,1.5,262.29,0,262.29,0.43,True
2020,f,35,single,0,84536,1.0,244.13,-0.1,219.72,0.586,True
2020,m,35,married,3,70106,2.5,303.24,0.1,333.56,0.545,False
2020,f,28,single,0,48687,1.5,262.29,0,262.29,0.419,True
2020,m,68,married,4,32273,2.5,303.24,-0.1,272.92,0.638,True
2020,m,23,single,1,38369,3.0,325.0,0,325.0,0.238,True
2020,f,47,married,2,42329,1.7,270.05,0.1,297.06,0.603,False
2020,m,38,single,0,87564,1.5,262.29,0,262.29,0.47,False
2020,m,54,single,0,15796,1.7,270.05,0.2,324.06,0.486,True
2020,m,48,single,1,65797,2.2,290.46,0,290.46,0.376,False
2020,f,48,single,1,22844,2.2,290.46,0.2,348.55,0.535,True
2020,f,49,married,1,11628,1.7,270.05,0.1,297.06,0.435,False
2020,f,31,single,0,94887,1.0,244.13,-0.1,219.72,0.547,True
2020,m,19,single,0,70199,2.0,282.14,0.2,338.57,0.515,False
2020,m,47,single,0,63131,1.2,251.17,0.1,276.29,0.452,True
2020,m,68,married,1,93021,1.5,262.29,0.1,288.52,0.521,True
2020,m,58,married,3,53634,2.2,290.46,0,290.46,0.69,True
2020,m,36,single,0,90281,1.5,262.29,0,262.29,0.703,True
2020,m,68,married,1,54000,1.5,262.29,0.1,288.52,0.664,False
2020,m,50,single,1,16758,2.7,311.9,0,311.9,0.343,False
2020,m,42,single,1,57916,2.2,290.46,0,290.46,0.511,False
2020,f,29,single,2,83499,2.0,282.14,0.1,310.35,0.619,True
2020,m,26,single,0,24884,2.0,282.14,-0.1,253.93,0.422,True
2020,f,65,single,1,37498,2.0,282.14,0,282.14,0.64,True
2020,m,38,single,0,99158,1.5,262.29,0,262.29,0.593,False
2020,f,35,married,0,69298,0.5,227.95,0.2,273.54,0.48,True
2020,f,50,single,0,79717,0.7,234.17,0,234.17,0.608,True
2020,f,46,single,2,18601,2.2,290.46,0.1,319.51,0.508,True
2020,m,47,married,0,33437,1.2,251.17,0,251.17,0.534,False
2020,f,22,single,0,29392,1.5,262.29,0,262.29,0.426,False
2020,f,27,single,1,92218,2.0,282.14,0.1,310.35,0.528,False
2020,m,36,single,1,27305,3.0,325.0,0,325.0,0.387,False
2020,f,40,single,2,12815,2.2,290.46,0.1,319.51,0.463,False
2020,f,30,married,3,40451,2.5,303.24,0.2,363.89,0.441,True
2020,f,44,single,1,52769,1.7,270.05,0.2,324.06,0.412,False
2020,f,55,single,1,81888,1.7,270.05,0.2,324.06,0.512,True
2020,f,47,married,0,50172,0.2,219.24,0.1,241.16,0.71,True
2020,m,68,married,0,47767,1.0,244.13,0.1,268.54,0.603,True
2020,m,27,single,0,31805,2.0,282.14,-0.1,253.93,0.311,False
2020,m,63,married,0,32984,1.0,244.13,0.1,268.54,0.502,False
2020,m,28,single,0,51500,1.5,262.29,0,262.29,0.508,False
2020,m,46,married,0,83726,0.7,234.17,0,234.17,0.524,True
2020,m,60,married,0,58878,0.5,227.95,0,227.95,0.527,False
2020,f,52,single,1,25923,2.2,290.46,0.2,348.55,0.411,False
2020,m,43,single,2,70036,2.2,290.46,0,290.46,0.609,True
2020,f,27,married,2,76507,1.5,262.29,0.2,314.75,0.478,False
2020,f,59,married,0,47988,0.7,234.17,0.2,281.0,0.564,False
2020,m,69,married,3,67947,2.0,282.14,-0.1,253.93,0.721,True
2020,f,62,married,0,15253,0.5,227.95,0.2,273.54,0.432,True
2020,m,61,married,0,62642,0.5,227.95,0,227.95,0.638,False
2020,m,46,married,0,89711,0.7,234.17,0,234.17,0.609,True
2020,m,55,married,2,46428,2.2,290.46,0.2,348.55,0.619,True
2020,m,19,single,2,98744,3.0,325.0,0.2,390.0,0.388,True
2020,m,50,married,0,89058,0.7,234.17,0,234.17,0.558,True
2020,m,60,married,0,66051,0.5,227.95,0,227.95,0.7,True
2020,f,42,single,0,56052,0.7,234.17,0,234.17,0.527,False
2020,f,46,single,0,68224,0.7,234.17,0,234.17,0.56,False
2020,f,69,married,0,65552,0,213.85,0.2,256.62,0.59,True
2020,f,26,single,1,28827,2.5,303.24,-0.1,272.92,0.371,False
2020,m,37,single,3,53963,3.0,325.0,0.1,357.5,0.417,True
2020,m,55,single,0,63668,1.2,251.17,0.1,276.29,0.533,True
2020,f,44,married,0,84437,0.2,219.24,-0.1,197.32,0.597,False
2020,m,30,single,0,82596,1.5,262.29,0,262.29,0.456,False
2020,f,20,single,0,86704,1.0,244.13,-0.1,219.72,0.487,True
2020,f,49,single,0,13517,1.2,251.17,0,251.17,0.468,False
2020,m,27,single,4,93435,3.0,325.0,-0.1,292.5,0.562,True
2020,f,25,single,3,64677,2.5,303.24,0.2,363.89,0.53,False
2020,m,49,single,1,13728,2.7,311.9,0,311.9,0.457,True
2020,m,66,married,5,18745,2.5,303.24,0,303.24,0.717,True
2020,f,55,married,0,43804,0.7,234.17,0.2,281.0,0.583,True
2020,f,62,single,0,85400,0.5,227.95,0,227.95,0.601,True
2020,m,34,single,0,51901,1.5,262.29,0,262.29,0.42,False
2020,f,62,married,0,45739,0.5,227.95,0.2,273.54,0.519,False
2020,f,44,single,4,16385,2.7,311.9,0.2,374.28,0.505,False
2020,f,36,single,3,77353,2.5,303.24,0.2,363.89,0.405,True
2020,m,67,married,2,88480,1.5,262.29,0.1,288.52,0.709,True
2020,m,52,married,0,99780,0.7,234.17,0,234.17,0.656,True
2020,f,35,single,1,22561,2.5,303.24,-0.1,272.92,0.477,True
2020,f,70,married,0,46885,0.5,227.95,0.2,273.54,0.714,False
2020,f,67,married,0,31368,0.5,227.95,0.2,273.54,0.629,False
2020,m,31,single,0,34696,2.0,282.14,-0.1,253.93,0.327,True
2020,m,44,single,0,27200,1.7,270.05,-0.1,243.05,0.532,True
2020,m,48,married,1,28220,2.2,290.46,0.2,348.55,0.392,False
2020,f,56,married,4,32571,2.2,290.46,0.2,348.55,0.611,True
2020,f,19,single,0,26870,2.0,282.14,0.1,310.35,0.252,False
2020,m,62,married,0,27067,1.0,244.13,0.1,268.54,0.466,False
2020,m,45,single,2,20188,2.7,311.9,0,311.9,0.468,False
2020,m,67,married,0,35736,1.0,244.13,0.1,268.54,0.563,False
2020,m,20,single,1,17768,3.0,325.0,0.2,390.0,0.363,False
2020,f,25,single,0,49537,1.5,262.29,0,262.29,0.421,False
2020,m,66,married,0,88878,0.5,227.95,0,227.95,0.665,True
2020,m,55,single,0,56076,1.2,251.17,0.1,276.29,0.629,False
2020,m,23,single,2,46356,3.0,325.0,0,325.0,0.33,False
2020,f,40,married,1,90341,1.2,251.17,0.2,301.4,0.654,True
2020,m,50,single,0,85777,1.2,251.17,0.1,276.29,0.556,True
2020,m,51,married,0,46943,1.2,251.17,0,251.17,0.628,False
2020,m,66,married,4,22934,2.5,303.24,-0.1,272.92,0.613,False
2020,m,50,single,0,87251,1.2,251.17,0.1,276.29,0.617,True
2020,m,46,single,0,56507,1.2,251.17,0.1,276.29,0.505,True
2020,f,45,married,0,24790,0.7,234.17,0.2,281.0,0.458,True
2020,f,25,single,1,74987,2.0,282.14,-0.1,253.93,0.496,False
2020,f,63,married,2,20780,1.5,262.29,0.1,288.52,0.49,False
2020,f,49,married,0,88694,0.2,219.24,-0.1,197.32,0.543,False
2020,f,61,single,0,82602,0.5,227.95,0,227.95,0.641,True
2020,f,36,single,0,19123,1.5,262.29,0.1,288.52,0.441,False
2020,f,61,married,0,98363,0,213.85,0.1,235.24,0.767,True
2020,f,61,married,0,96317,0,213.85,0.1,235.24,0.738,True
2020,m,25,single,0,87405,1.5,262.29,0,262.29,0.585,True
2020,m,65,single,4,18481,3.0,325.0,0.1,357.5,0.672,True
2020,m,39,married,2,62990,2.0,282.14,0.1,310.35,0.471,True
2020,m,32,single,2,46505,3.0,325.0,0,325.0,0.408,False
2020,f,66,married,1,62459,1.0,244.13,0.2,292.96,0.756,False
2020,f,48,single,4,73508,2.2,290.46,0,290.46,0.598,True
2020,f,27,single,0,42858,1.5,262.29,0,262.29,0.435,True
2020,f,49,married,3,13895,2.2,290.46,-0.1,261.41,0.654,True
2020,m,65,married,0,98880,0.5,227.95,0,227.95,0.645,True
2020,m,29,single,1,30019,3.0,325.0,0,325.0,0.321,False
2020,f,57,married,2,96649,1.2,251.17,0.2,301.4,0.758,True
2020,f,68,married,0,75260,0,213.85,0.2,256.62,0.724,True
2020,f,50,married,0,80848,0.2,219.24,-0.1,197.32,0.617,False
2020,m,66,married,0,25615,1.0,244.13,0.1,268.54,0.466,True
2020,f,46,married,0,70248,0.2,219.24,0.1,241.16,0.622,False
2020,m,20,single,1,49720,3.0,325.0,0,325.0,0.27,False
2020,m,49,married,0,60997,0.7,234.17,0.1,257.59,0.691,False
2020,f,66,married,1,96517,1.0,244.13,0.2,292.96,0.661,True
2020,f,48,single,0,17305,1.2,251.17,0,251.17,0.533,True
2020,f,34,single,4,90863,2.5,303.24,0,303.24,0.452,False
2020,f,67,single,0,13689,1.0,244.13,-0.1,219.72,0.397,True
2020,m,41,single,2,13525,2.7,311.9,0,311.9,0.421,False
2020,f,42,married,0,56840,0.2,219.24,0.1,241.16,0.604,True
2020,f,40,married,0,40752,0.7,234.17,0.2,281.0,0.473,True
2020,f,55,married,1,49965,1.7,270.05,0.1,297.06,0.597,True
2020,m,39,married,1,14899,2.5,303.24,0.2,363.89,0.285,False
2020,f,54,married,0,12674,0.7,234.17,-0.1,210.75,0.463,False
2020,f,55,married,0,84757,0.2,219.24,-0.1,197.32,0.591,True
2020,f,38,single,2,23114,2.5,303.24,-0.1,272.92,0.385,False
2020,m,39,single,2,97475,2.5,303.24,0.1,333.56,0.474,True
2020,f,28,single,0,67146,1.0,244.13,-0.1,219.72,0.527,True
2020,m,49,single,4,19872,3.2,333.74,0.2,400.49,0.404,False
2020,m,36,single,0,85172,1.5,262.29,0,262.29,0.493,False
2020,f,69,married,2,22053,1.5,262.29,0.1,288.52,0.738,True
2020,m,55,married,0,79607,0.7,234.17,0.1,257.59,0.628,True
2020,f,45,married,2,95398,1.2,251.17,0.2,301.4,0.688,True
2020,f,50,single,0,80772,0.7,234.17,0,234.17,0.663,True
2020,f,30,single,0,77550,1.0,244.13,-0.1,219.72,0.527,False
2020,f,60,married,0,12438,0.5,227.95,0.2,273.54,0.507,True
2020,m,54,married,1,71249,1.7,270.05,0,270.05,0.512,False
2020,f,58,married,1,66849,1.2,251.17,0.1,276.29,0.741,True
2020,m,51,married,0,41506,1.2,251.17,0,251.17,0.432,True
2020,m,65,married,0,67067,0.5,227.95,0,227.95,0.725,True
2020,f,38,single,3,93090,2.5,303.24,0,303.24,0.511,True
2020,m,44,married,0,31048,1.2,251.17,0,251.17,0.415,False
2020,f,61,married,0,24884,0.5,227.95,0.2,273.54,0.562,False
2020,m,30,married,2,50703,2.0,282.14,0.1,310.35,0.495,True
2020,f,49,single,0,94793,0.7,234.17,0,234.17,0.578,True
2020,m,30,single,0,43868,2.0,282.14,-0.1,253.93,0.396,True
2020,f,60,married,1,15535,1.5,262.29,0,262.29,0.423,False
2020,f,68,married,3,21000,2.0,282.14,0,282.14,0.58,True
2020,f,56,married,0,63347,0.2,219.24,0.1,241.16,0.625,True
2020,f,60,married,0,28423,0.5,227.95,0.2,273.54,0.642,True
2020,m,25,single,1,25812,3.0,325.0,0,325.0,0.347,True
2020,f,49,single,0,26027,1.2,251.17,0.2,301.4,0.472,True
2020,f,39,single,2,40924,2.5,303.24,-0.1,272.92,0.431,True
2020,f,31,single,0,45985,1.5,262.29,0,262.29,0.511,True
2020,f,44,married,1,74272,1.2,251.17,0.1,276.29,0.681,True
2020,f,62,single,0,65545,0.5,227.95,0.2,273.54,0.67,True
2020,f,61,married,0,28993,0.5,227.95,0.2,273.54,0.61,True
2020,f,48,single,2,12762,2.2,290.46,0.1,319.51,0.575,True
2020,m,65,married,3,98027,2.0,282.14,-0.1,253.93,0.703,True
2020,m,34,single,0,57560,1.5,262.29,0,262.29,0.581,False
2020,m,52,single,3,60917,2.7,311.9,0.1,343.09,0.429,True
2020,m,43,single,3,49438,3.2,333.74,0,333.74,0.555,True
2020,m,70,married,0,31001,1.0,244.13,0.1,268.54,0.498,False
2020,f,58,married,2,94466,1.2,251.17,0.2,301.4,0.633,True
2020,f,68,married,3,74447,1.5,262.29,-0.1,236.06,0.658,True
2020,f,65,married,2,65360,1.0,244.13,0.2,292.96,0.615,False
2020,m,70,married,0,18698,1.0,244.13,0.2,292.96,0.552,False
2020,f,44,single,2,52830,1.7,270.05,0.2,324.06,0.423,False
2020,f,62,married,0,94094,0,213.85,0.1,235.24,0.7,True
2020,m,58,married,1,10403,2.2,290.46,0.1,319.51,0.458,True
2020,f,30,single,0,20778,1.5,262.29,0,262.29,0.361,False
2020,m,28,single,2,95089,2.5,303.24,0.1,333.56,0.446,True
2020,m,56,single,2,51864,2.2,290.46,0,290.46,0.627,True
2020,f,48,single,0,32738,1.2,251.17,0.2,301.4,0.406,False
2020,f,69,married,0,58182,0,213.85,0.2,256.62,0.666,False
2020,m,43,single,3,84762,2.7,311.9,0.2,374.28,0.611,True
2020,m,19,single,3,94817,3.5,346.76,0.2,416.11,0.509,False
2020,m,23,single,0,32119,2.0,282.14,-0.1,253.93,0.431,False
2020,m,43,single,1,29562,2.7,311.9,0,311.9,0.497,False
2020,m,41,married,1,11850,2.2,290.46,0.1,319.51,0.34,False
2020,f,67,single,0,98291,0.5,227.95,0,227.95,0.643,False
2020,f,25,single,0,44891,1.5,262.29,0,262.29,0.354,False
2020,f,65,married,0,37080,0.5,227.95,0.2,273.54,0.482,False
2020,m,70,married,1,64831,1.5,262.29,0.1,288.52,0.606,False
2020,m,44,single,0,44314,1.7,270.05,-0.1,243.05,0.428,True
2020,m,57,married,0,86402,0.7,234.17,0,234.17,0.666,False
2020,f,23,married,0,52368,0.5,227.95,0.2,273.54,0.464,False
2020,f,61,married,0,65481,0,213.85,0.2,256.62,0.65,True
2020,f,22,single,0,53628,1.0,244.13,-0.1,219.72,0.49,False
2020,m,48,single,5,97921,2.7,311.9,0.2,374.28,0.662,True
2020,m,18,single,1,49650,3.5,346.76,-0.1,312.08,0.345,False
2020,f,60,married,4,83342,1.5,262.29,-0.1,236.06,0.798,True
2020,m,55,married,0,74597,0.7,234.17,0.1,257.59,0.585,False
2020,f,47,married,0,79523,0.2,219.24,0.1,241.16,0.63,False
2020,f,27,single,0,26760,1.5,262.29,0,262.29,0.435,True
2020,f,35,single,3,47083,3.0,325.0,0.2,390.0,0.407,False
2020,f,57,single,3,77760,2.2,290.46,0,290.46,0.643,False
2020,f,45,single,0,74392,0.7,234.17,0,234.17,0.597,False
2020,m,53,single,1,67670,2.2,290.46,0,290.46,0.381,True
2020,m,30,single,0,14700,2.0,282.14,0,282.14,0.374,True
2020,f,34,single,0,25207,1.5,262.29,0,262.29,0.482,False
2020,f,20,single,4,83512,2.5,303.24,0,303.24,0.428,False
2020,f,47,single,2,29405,2.2,290.46,0.2,348.55,0.475,False
2020,m,40,married,3,33678,2.7,311.9,-0.1,280.71,0.445,True
2020,m,65,married,0,96918,0.5,227.95,0,227.95,0.769,True
2020,m,55,single,0,84814,1.2,251.17,0.1,276.29,0.33,False
2020,m,44,single,0,75288,1.2,251.17,0.1,276.29,0.39,False
2020,m,39,married,1,99212,2.0,282.14,-0.1,253.93,0.586,True
2020,f,41,single,4,52406,2.2,290.46,0,290.46,0.623,True
2020,m,19,single,2,96447,3.0,325.0,0.2,390.0,0.495,True
2020,f,47,single,0,96246,0.7,234.17,0,234.17,0.621,True
2020,m,39,single,1,69388,2.5,303.24,0.1,333.56,0.461,False
2020,f,64,single,3,84600,2.0,282.14,0,282.14,0.724,False
2020,m,21,single,0,17279,2.0,282.14,0,282.14,0.276,False
2020,m,53,single,0,62279,1.2,251.17,0.1,276.29,0.366,False
2020,f,29,single,2,62286,2.0,282.14,-0.1,253.93,0.391,True
2020,m,19,single,0,62742,2.0,282.14,0.2,338.57,0.51,False
2020,f,59,single,1,25807,2.2,290.46,0.2,348.55,0.426,False
2020,f,49,single,2,50645,1.7,270.05,0.2,324.06,0.636,True
2020,m,40,single,2,77194,2.2,290.46,0,290.46,0.503,False
2020,m,49,married,0,45190,1.2,251.17,0,251.17,0.452,True
2020,f,23,single,2,90460,2.0,282.14,0.1,310.35,0.488,True
2020,m,45,single,0,77284,1.2,251.17,0.1,276.29,0.666,True
2020,f,47,single,1,30325,2.2,290.46,0.2,348.55,0.427,True
2020,f,51,single,1,48103,2.2,290.46,0.2,348.55,0.538,False
2020,f,45,married,2,49373,1.7,270.05,0.1,297.06,0.64,True
2020,m,26,single,0,42591,2.0,282.14,-0.1,253.93,0.388,False
2020,f,36,single,1,15910,2.5,303.24,-0.1,272.92,0.318,False
2020,m,50,married,0,96619,0.7,234.17,0,234.17,0.685,True
2020,f,40,single,0,75987,0.7,234.17,0,234.17,0.531,False
2020,m,25,single,0,33882,2.0,282.14,-0.1,253.93,0.328,False
2020,f,20,single,3,49013,3.0,325.0,0.2,390.0,0.616,False
2020,f,55,single,2,68975,1.7,270.05,0.2,324.06,0.704,True
2020,f,39,single,3,34535,3.0,325.0,0.2,390.0,0.477,False
2020,m,29,single,4,43989,3.5,346.76,0.2,416.11,0.47,True
2020,m,45,single,0,25293,1.7,270.05,-0.1,243.05,0.495,True
2020,m,28,single,0,63096,1.5,262.29,0,262.29,0.506,False
2020,f,37,single,4,57281,2.5,303.24,0.2,363.89,0.565,True
2020,f,69,married,0,11818,0.5,227.95,0.2,273.54,0.534,False
2020,m,25,single,1,34670,3.0,325.0,0,325.0,0.299,False
2020,m,31,single,0,41690,2.0,282.14,-0.1,253.93,0.31,True
2020,f,58,single,1,21284,2.2,290.46,0.2,348.55,0.379,True
2020,f,67,married,0,12859,0.5,227.95,0.2,273.54,0.568,True
2020,m,28,single,2,68361,2.5,303.24,0.1,333.56,0.392,True
2020,f,48,married,0,41801,0.7,234.17,0.2,281.0,0.462,False
2020,m,36,single,2,16674,3.0,325.0,0.2,390.0,0.213,False
2020,f,18,single,2,66595,2.5,303.24,0.2,363.89,0.377,False
2020,f,49,single,1,82653,1.7,270.05,0.2,324.06,0.665,True
2020,f,20,single,0,87468,1.0,244.13,-0.1,219.72,0.508,True
2020,f,32,single,1,65312,2.0,282.14,-0.1,253.93,0.452,False
2020,f,53,married,3,64675,1.7,270.05,0,270.05,0.667,True
2020,f,25,single,3,55451,2.5,303.24,0.2,363.89,0.426,True
2020,f,62,married,0,35192,0.5,227.95,0.2,273.54,0.571,False
2020,f,40,single,1,87025,1.7,270.05,0.2,324.06,0.58,False
2020,f,56,single,2,71402,1.7,270.05,0.2,324.06,0.547,True
2020,m,36,single,0,64638,1.5,262.29,0,262.29,0.453,True
2020,f,68,married,4,31237,2.0,282.14,0,282.14,0.604,False
2020,m,36,single,0,73293,1.5,262.29,0,262.29,0.327,False
2020,m,29,single,1,23225,3.0,325.0,0,325.0,0.386,False
2020,f,49,married,0,16166,0.7,234.17,-0.1,210.75,0.578,True
2020,m,40,single,0,30788,1.7,270.05,-0.1,243.05,0.304,False
2020,m,70,married,1,18344,2.0,282.14,0,282.14,0.626,False
2020,f,45,married,0,83660,0.2,219.24,-0.1,197.32,0.685,True
2020,m,49,married,0,56562,0.7,234.17,0.1,257.59,0.47,False
2020,m,67,married,0,29815,1.0,244.13,0.1,268.54,0.428,False
2020,m,63,married,3,69917,2.0,282.14,-0.1,253.93,0.567,True
2020,m,24,single,1,23352,3.0,325.0,0,325.0,0.374,False
2020,m,50,married,1,36920,2.2,290.46,0.2,348.55,0.513,False
2020,f,28,single,2,76308,2.0,282.14,-0.1,253.93,0.459,False
2020,f,64,single,0,57675,0.5,227.95,0.2,273.54,0.737,True
2020,f,70,married,2,67554,1.0,244.13,0.2,292.96,0.758,False
2020,f,67,married,0,72084,0,213.85,0.2,256.62,0.654,False
2020,f,36,single,0,58815,1.0,244.13,-0.1,219.72,0.535,False
2020,f,41,single,0,79422,0.7,234.17,0,234.17,0.557,True
2020,f,68,married,2,64186,1.0,244.13,0.2,292.96,0.688,True
2020,f,47,single,1,99417,1.7,270.05,0.2,324.06,0.654,True
2020,f,19,single,2,77809,2.5,303.24,0.2,363.89,0.468,False
2020,m,23,single,0,31538,2.0,282.14,-0.1,253.93,0.481,False
2020,f,21,single,0,94078,1.0,244.13,-0.1,219.72,0.663,True
2020,m,54,married,1,96554,1.7,270.05,0.2,324.06,0.668,True
2020,f,44,single,1,82562,1.7,270.05,0.2,324.06,0.404,False
2020,f,64,married,3,11035,2.0,282.14,0.1,310.35,0.511,True
2020,f,51,single,0,62944,0.7,234.17,0,234.17,0.533,False
2020,f,59,married,1,91027,1.2,251.17,0.2,301.4,0.696,False
2020,f,62,married,2,95033,1.0,244.13,0.2,292.96,0.765,True
2020,f,67,married,0,14845,0.5,227.95,0.2,273.54,0.535,False
2020,f,42,single,2,26515,2.2,290.46,0.2,348.55,0.551,True
2020,f,31,single,1,78332,2.0,282.14,-0.1,253.93,0.524,False
2020,f,66,married,0,80770,0,213.85,0.1,235.24,0.759,False
2020,f,33,single,0,65410,1.0,244.13,-0.1,219.72,0.576,True
2020,m,64,married,0,92180,0.5,227.95,0,227.95,0.574,True
2020,f,25,single,1,26351,2.5,303.24,-0.1,272.92,0.332,True
2020,f,37,single,0,54430,1.0,244.13,-0.1,219.72,0.503,True
2020,m,69,married,1,92279,1.5,262.29,0.1,288.52,0.412,False
2020,m,40,single,1,85073,2.2,290.46,0.2,348.55,0.367,False
2020,m,63,married,2,23792,2.0,282.14,0.2,338.57,0.513,True
2020,f,51,single,2,57352,1.7,270.05,0.2,324.06,0.436,False
2020,f,24,single,0,64008,1.0,244.13,-0.1,219.72,0.447,False
2020,m,23,single,3,72423,3.0,325.0,0.1,357.5,0.508,False
2020,m,46,married,1,62789,1.7,270.05,0,270.05,0.644,True
2020,f,34,single,1,67682,2.0,282.14,-0.1,253.93,0.477,True
2020,f,64,single,2,28919,2.0,282.14,0,282.14,0.496,True
2020,m,49,single,0,77264,1.2,251.17,0.1,276.29,0.56,False
2020,m,62,married,0,30557,1.0,244.13,0.1,268.54,0.439,False
2020,f,25,single,0,25842,1.5,262.29,0,262.29,0.304,False
2020,f,54,married,1,25432,1.7,270.05,0.1,297.06,0.434,True
2020,f,37,single,0,73691,1.0,244.13,-0.1,219.72,0.592,False
2020,m,68,married,2,65280,1.5,262.29,0.1,288.52,0.655,True
2020,m,37,single,0,74067,1.5,262.29,0,262.29,0.425,True
2020,m,25,single,0,15856,2.0,282.14,0,282.14,0.35,False
2020,f,48,single,1,54279,1.7,270.05,0.2,324.06,0.419,False
2020,f,48,single,2,27407,2.2,290.46,0.2,348.55,0.452,False
2020,m,50,single,2,97453,2.2,290.46,0.2,348.55,0.502,True
