treatment,sex,age,marital_status,income,accidents,retention,number_of_clients
-0.1,,20-39,single,20k-50k,low,0.4235294117647059,170
-0.1,,20-39,single,20k-50k,medium,0.3768844221105528,199
-0.1,,20-39,single,20k-50k,high,0.45714285714285713,35
-0.1,,20-39,single,50k-80k,,0.5266272189349113,338
-0.1,,20-39,single,50k-80k,low,0.5477707006369427,157
-0.1,,20-39,single,50k-80k,medium,0.5234375,128
-0.1,,20-39,single,50k-80k,high,0.4716981132075472,53
-0.1,,20-39,single,80k+,,0.521311475409836,305
-0.1,,20-39,single,80k+,low,0.545,200
-0.1,,20-39,single,80k+,medium,0.4791666666666667,48
-0.1,,20-39,single,80k+,high,0.47368421052631576,57
-0.1,,40-59,,,,0.5607917059377945,1061
-0.1,,40-59,,,low,0.5425531914893617,470
-0.1,,40-59,,,medium,0.5628019323671497,414
-0.1,,40-59,,,high,0.6045197740112994,177
-0.1,,40-59,,<20k,,0.5208333333333334,96
-0.1,,40-59,,<20k,low,0.5869565217391305,46
-0.1,,40-59,,<20k,medium,0.4166666666666667,36
-0.1,,40-59,,<20k,high,0.5714285714285714,14
-0.1,,40-59,,20k-50k,,0.4968017057569296,469
-0.1,,40-59,,20k-50k,low,0.4372093023255814,215
-0.1,,40-59,,20k-50k,medium,0.5359477124183006,153
-0.1,,40-59,,20k-50k,high,0.5643564356435643,101
-0.1,,40-59,,50k-80k,,0.60790273556231,329
-0.1,,40-59,,50k-80k,low,0.6545454545454545,165
-0.1,,40-59,,50k-80k,medium,0.5338345864661654,133
-0.1,,40-59,,50k-80k,high,0.6774193548387096,31
-0.1,,40-59,,80k+,,0.6706586826347305,167
-0.1,,40-59,,80k+,low,0.5909090909090909,44
-0.1,,40-59,,80k+,medium,0.7065217391304348,92
-0.1,,40-59,,80k+,high,0.6774193548387096,31
-0.1,,40-59,married,,,0.5948434622467772,543
-0.1,,40-59,married,,low,0.5495049504950495,202
-0.1,,40-59,married,,medium,0.6008230452674898,243
-0.1,,40-59,married,,high,0.673469387755102,98
-0.1,,40-59,married,<20k,,0.5217391304347826,92
-0.1,,40-59,married,<20k,low,0.5869565217391305,46
-0.1,,40-59,married,<20k,medium,0.4166666666666667,36
-0.1,,40-59,married,<20k,high,0.6,10
-0.1,,40-59,married,20k-50k,,0.5,188
-0.1,,40-59,married,20k-50k,low,0.32075471698113206,53
-0.1,,40-59,married,20k-50k,medium,0.5376344086021505,93
-0.1,,40-59,married,20k-50k,high,0.6428571428571429,42
-0.1,,40-59,married,50k-80k,,0.6984126984126984,126
-0.1,,40-59,married,50k-80k,low,0.6949152542372882,59
-0.1,,40-59,married,50k-80k,medium,0.6739130434782609,46
-0.1,,40-59,married,50k-80k,high,0.7619047619047619,21
-0.1,,40-59,married,80k+,,0.6788321167883211,137
-0.1,,40-59,married,80k+,low,0.5909090909090909,44
-0.1,,40-59,married,80k+,medium,0.7352941176470589,68
-0.1,,40-59,married,80k+,high,0.68,25
-0.1,,40-59,single,,,0.525096525096525,518
-0.1,,40-59,single,,low,0.5373134328358209,268
-0.1,,40-59,single,,medium,0.5087719298245614,171
-0.1,,40-59,single,,high,0.5189873417721519,79
-0.1,,40-59,single,<20k,,0.5,4
-0.1,,40-59,single,<20k,low,nan,0
-0.1,,40-59,single,<20k,medium,nan,0
-0.1,,40-59,single,<20k,high,0.5,4
-0.1,,40-59,single,20k-50k,,0.49466192170818507,281
-0.1,,40-59,single,20k-50k,low,0.47530864197530864,162
-0.1,,40-59,single,20k-50k,medium,0.5333333333333333,60
-0.1,,40-59,single,20k-50k,high,0.5084745762711864,59
-0.1,,40-59,single,50k-80k,,0.5517241379310345,203
-0.1,,40-59,single,50k-80k,low,0.6320754716981132,106
-0.1,,40-59,single,50k-80k,medium,0.45977011494252873,87
-0.1,,40-59,single,50k-80k,high,0.5,10
-0.1,,40-59,single,80k+,,0.6333333333333333,30
-0.1,,40-59,single,80k+,low,nan,0
-0.1,,40-59,single,80k+,medium,0.625,24
-0.1,,40-59,single,80k+,high,0.6666666666666666,6
-0.1,,60+,,,,0.6059654631083202,637
-0.1,,60+,,,low,0.5604026845637584,298
-0.1,,60+,,,medium,0.6255924170616114,211
-0.1,,60+,,,high,0.6796875,128
-0.1,,60+,,<20k,,0.6,85
-0.1,,60+,,<20k,low,0.6285714285714286,35
-0.1,,60+,,<20k,medium,0.6,30
-0.1,,60+,,<20k,high,0.55,20
-0.1,,60+,,20k-50k,,0.5852272727272727,176
-0.1,,60+,,20k-50k,low,0.5072463768115942,69
-0.1,,60+,,20k-50k,medium,0.5932203389830508,59
-0.1,,60+,,20k-50k,high,0.6875,48
-0.1,,60+,,50k-80k,,0.6178861788617886,246
-0.1,,60+,,50k-80k,low,0.5315315315315315,111
-0.1,,60+,,50k-80k,medium,0.6831683168316832,101
-0.1,,60+,,50k-80k,high,0.7058823529411765,34
-0.1,,60+,,80k+,,0.6153846153846154,130
-0.1,,60+,,80k+,low,0.6144578313253012,83
-0.1,,60+,,80k+,medium,0.47619047619047616,21
-0.1,,60+,,80k+,high,0.7307692307692307,26
-0.1,,60+,married,,,0.6145454545454545,550
-0.1,,60+,married,,low,0.584,250
-0.1,,60+,married,,medium,0.6077348066298343,181
-0.1,,60+,married,,high,0.6890756302521008,119
-0.1,,60+,married,<20k,,0.6,65
-0.1,,60+,married,<20k,low,0.6956521739130435,23
-0.1,,60+,married,<20k,medium,0.56,25
-0.1,,60+,married,<20k,high,0.5294117647058824,17
-0.1,,60+,married,20k-50k,,0.6054421768707483,147
-0.1,,60+,married,20k-50k,low,0.54,50
-0.1,,60+,married,20k-50k,medium,0.5882352941176471,51
-0.1,,60+,married,20k-50k,high,0.6956521739130435,46
-0.1,,60+,married,50k-80k,,0.6126126126126126,222
-0.1,,60+,married,50k-80k,low,0.5428571428571428,105
-0.1,,60+,married,50k-80k,medium,0.6551724137931034,87
-0.1,,60+,married,50k-80k,high,0.7333333333333333,30
-0.1,,60+,married,80k+,,0.6379310344827587,116
-0.1,,60+,married,80k+,low,0.6388888888888888,72
-0.1,,60+,married,80k+,medium,0.5,18
-0.1,,60+,married,80k+,high,0.7307692307692307,26
-0.1,,60+,single,,,0.5517241379310345,87
-0.1,,60+,single,,low,0.4375,48
-0.1,,60+,single,,medium,0.7333333333333333,30
-0.1,,60+,single,,high,0.5555555555555556,9
-0.1,,60+,single,<20k,,0.6,20
-0.1,,60+,single,<20k,low,0.5,12
-0.1,,60+,single,<20k,medium,0.8,5
-0.1,,60+,single,<20k,high,0.6666666666666666,3
-0.1,,60+,single,20k-50k,,0.4827586206896552,29
-0.1,,60+,single,20k-50k,low,0.42105263157894735,19
-0.1,,60+,single,20k-50k,medium,0.625,8
-0.1,,60+,single,20k-50k,high,0.5,2
-0.1,,60+,single,50k-80k,,0.6666666666666666,24
-0.1,,60+,single,50k-80k,low,0.3333333333333333,6
-0.1,,60+,single,50k-80k,medium,0.8571428571428571,14
-0.1,,60+,single,50k-80k,high,0.5,4
-0.1,,60+,single,80k+,,0.42857142857142855,14
-0.1,,60+,single,80k+,low,0.45454545454545453,11
-0.1,,60+,single,80k+,medium,0.3333333333333333,3
-0.1,,60+,single,80k+,high,nan,0
-0.1,f,,,,,0.5619183965640658,1397
-0.1,f,,,,low,0.5440251572327044,636
-0.1,f,,,,medium,0.5644171779141104,489
-0.1,f,,,,high,0.5992647058823529,272
-0.1,f,,,<20k,,0.4819277108433735,166
-0.1,f,,,<20k,low,0.5135135135135135,74
-0.1,f,,,<20k,medium,0.45161290322580644,62
-0.1,f,,,<20k,high,0.4666666666666667,30
-0.1,f,,,20k-50k,,0.5078299776286354,447
-0.1,f,,,20k-50k,low,0.45714285714285713,175
-0.1,f,,,20k-50k,medium,0.47468354430379744,158
-0.1,f,,,20k-50k,high,0.631578947368421,114
-0.1,f,,,50k-80k,,0.6132723112128147,437
-0.1,f,,,50k-80k,low,0.6145251396648045,179
-0.1,f,,,50k-80k,medium,0.625,192
-0.1,f,,,50k-80k,high,0.5757575757575758,66
-0.1,f,,,80k+,,0.6051873198847262,347
-0.1,f,,,80k+,low,0.5673076923076923,208
-0.1,f,,,80k+,medium,0.6883116883116883,77
-0.1,f,,,80k+,high,0.6290322580645161,62
-0.1,f,,married,,,0.6399317406143344,586
-0.1,f,,married,,low,0.5775862068965517,232
-0.1,f,,married,,medium,0.6727272727272727,220
-0.1,f,,married,,high,0.6940298507462687,134
-0.1,f,,married,<20k,,0.543859649122807,114
-0.1,f,,married,<20k,low,0.5483870967741935,62
-0.1,f,,married,<20k,medium,0.5,32
-0.1,f,,married,<20k,high,0.6,20
-0.1,f,,married,20k-50k,,0.5968992248062015,129
-0.1,f,,married,20k-50k,low,0.32142857142857145,28
-0.1,f,,married,20k-50k,medium,0.6486486486486487,37
-0.1,f,,married,20k-50k,high,0.6875,64
-0.1,f,,married,50k-80k,,0.6714285714285714,210
-0.1,f,,married,50k-80k,low,0.6438356164383562,73
-0.1,f,,married,50k-80k,medium,0.6727272727272727,110
-0.1,f,,married,50k-80k,high,0.7407407407407407,27
-0.1,f,,married,80k+,,0.7142857142857143,133
-0.1,f,,married,80k+,low,0.6376811594202898,69
-0.1,f,,married,80k+,medium,0.8292682926829268,41
-0.1,f,,married,80k+,high,0.7391304347826086,23
-0.1,f,,single,,,0.5055487053020962,811
-0.1,f,,single,,low,0.5247524752475248,404
-0.1,f,,single,,medium,0.4758364312267658,269
-0.1,f,,single,,high,0.5072463768115942,138
-0.1,f,,single,<20k,,0.34615384615384615,52
-0.1,f,,single,<20k,low,0.3333333333333333,12
-0.1,f,,single,<20k,medium,0.4,30
-0.1,f,,single,<20k,high,0.2,10
-0.1,f,,single,20k-50k,,0.4716981132075472,318
-0.1,f,,single,20k-50k,low,0.48299319727891155,147
-0.1,f,,single,20k-50k,medium,0.4214876033057851,121
-0.1,f,,single,20k-50k,high,0.56,50
-0.1,f,,single,50k-80k,,0.5594713656387665,227
-0.1,f,,single,50k-80k,low,0.5943396226415094,106
-0.1,f,,single,50k-80k,medium,0.5609756097560976,82
-0.1,f,,single,50k-80k,high,0.46153846153846156,39
-0.1,f,,single,80k+,,0.5373831775700935,214
-0.1,f,,single,80k+,low,0.5323741007194245,139
-0.1,f,,single,80k+,medium,0.5277777777777778,36
-0.1,f,,single,80k+,high,0.5641025641025641,39
-0.1,f,<20,,,,0.38095238095238093,63
-0.1,f,<20,,,low,0.38095238095238093,42
-0.1,f,<20,,,medium,0.3684210526315789,19
-0.1,f,<20,,,high,0.5,2
-0.1,f,<20,,<20k,,0.14285714285714285,7
-0.1,f,<20,,<20k,low,0.14285714285714285,7
-0.1,f,<20,,<20k,medium,nan,0
-0.1,f,<20,,<20k,high,nan,0
-0.1,f,<20,,20k-50k,,0.2631578947368421,19
-0.1,f,<20,,20k-50k,low,0.14285714285714285,7
-0.1,f,<20,,20k-50k,medium,0.3333333333333333,12
-0.1,f,<20,,20k-50k,high,nan,0
-0.1,f,<20,,50k-80k,,0.5,20
-0.1,f,<20,,50k-80k,low,0.5555555555555556,18
-0.1,f,<20,,50k-80k,medium,0.0,1
-0.1,f,<20,,50k-80k,high,0.0,1
-0.1,f,<20,,80k+,,0.47058823529411764,17
-0.1,f,<20,,80k+,low,0.4,10
-0.1,f,<20,,80k+,medium,0.5,6
-0.1,f,<20,,80k+,high,1.0,1
-0.1,f,<20,married,,,0.0,1
-0.1,f,<20,married,,low,nan,0
-0.1,f,<20,married,,medium,0.0,1
-0.1,f,<20,married,,high,nan,0
-0.1,f,<20,married,<20k,,nan,0
-0.1,f,<20,married,<20k,low,nan,0
-0.1,f,<20,married,<20k,medium,nan,0
-0.1,f,<20,married,<20k,high,nan,0
-0.1,f,<20,married,20k-50k,,nan,0
-0.1,f,<20,married,20k-50k,low,nan,0
-0.1,f,<20,married,20k-50k,medium,nan,0
-0.1,f,<20,married,20k-50k,high,nan,0
-0.1,f,<20,married,50k-80k,,0.0,1
-0.1,f,<20,married,50k-80k,low,nan,0
-0.1,f,<20,married,50k-80k,medium,0.0,1
-0.1,f,<20,married,50k-80k,high,nan,0
-0.1,f,<20,married,80k+,,nan,0
-0.1,f,<20,married,80k+,low,nan,0
-0.1,f,<20,married,80k+,medium,nan,0
-0.1,f,<20,married,80k+,high,nan,0
-0.1,f,<20,single,,,0.3870967741935484,62
-0.1,f,<20,single,,low,0.38095238095238093,42
-0.1,f,<20,single,,medium,0.3888888888888889,18
-0.1,f,<20,single,,high,0.5,2
-0.1,f,<20,single,<20k,,0.14285714285714285,7
-0.1,f,<20,single,<20k,low,0.14285714285714285,7
-0.1,f,<20,single,<20k,medium,nan,0
-0.1,f,<20,single,<20k,high,nan,0
-0.1,f,<20,single,20k-50k,,0.2631578947368421,19
-0.1,f,<20,single,20k-50k,low,0.14285714285714285,7
-0.1,f,<20,single,20k-50k,medium,0.3333333333333333,12
-0.1,f,<20,single,20k-50k,high,nan,0
-0.1,f,<20,single,50k-80k,,0.5263157894736842,19
-0.1,f,<20,single,50k-80k,low,0.5555555555555556,18
-0.1,f,<20,single,50k-80k,medium,nan,0
-0.1,f,<20,single,50k-80k,high,0.0,1
-0.1,f,<20,single,80k+,,0.47058823529411764,17
-0.1,f,<20,single,80k+,low,0.4,10
-0.1,f,<20,single,80k+,medium,0.5,6
-0.1,f,<20,single,80k+,high,1.0,1
-0.1,f,20-39,,,,0.4855687606112054,589
-0.1,f,20-39,,,low,0.48986486486486486,296
-0.1,f,20-39,,,medium,0.4846938775510204,196
-0.1,f,20-39,,,high,0.4742268041237113,97
-0.1,f,20-39,,<20k,,0.35294117647058826,51
-0.1,f,20-39,,<20k,low,0.25,8
-0.1,f,20-39,,<20k,medium,0.40625,32
-0.1,f,20-39,,<20k,high,0.2727272727272727,11
-0.1,f,20-39,,20k-50k,,0.43902439024390244,205
-0.1,f,20-39,,20k-50k,low,0.4166666666666667,96
-0.1,f,20-39,,20k-50k,medium,0.4470588235294118,85
-0.1,f,20-39,,20k-50k,high,0.5,24
-0.1,f,20-39,,50k-80k,,0.5348837209302325,129
-0.1,f,20-39,,50k-80k,low,0.5714285714285714,56
-0.1,f,20-39,,50k-80k,medium,0.5333333333333333,45
-0.1,f,20-39,,50k-80k,high,0.4642857142857143,28
-0.1,f,20-39,,80k+,,0.5343137254901961,204
-0.1,f,20-39,,80k+,low,0.5220588235294118,136
-0.1,f,20-39,,80k+,medium,0.5882352941176471,34
-0.1,f,20-39,,80k+,high,0.5294117647058824,34
-0.1,f,20-39,married,,,0.42857142857142855,70
-0.1,f,20-39,married,,low,0.34615384615384615,52
-0.1,f,20-39,married,,medium,0.7333333333333333,15
-0.1,f,20-39,married,,high,0.3333333333333333,3
-0.1,f,20-39,married,<20k,,0.3333333333333333,12
-0.1,f,20-39,married,<20k,low,0.25,8
-0.1,f,20-39,married,<20k,medium,0.5,2
-0.1,f,20-39,married,<20k,high,0.5,2
-0.1,f,20-39,married,20k-50k,,0.3888888888888889,36
-0.1,f,20-39,married,20k-50k,low,0.32142857142857145,28
-0.1,f,20-39,married,20k-50k,medium,0.7142857142857143,7
-0.1,f,20-39,married,20k-50k,high,0.0,1
-0.1,f,20-39,married,50k-80k,,0.7142857142857143,7
-0.1,f,20-39,married,50k-80k,low,0.7142857142857143,7
-0.1,f,20-39,married,50k-80k,medium,nan,0
-0.1,f,20-39,married,50k-80k,high,nan,0
-0.1,f,20-39,married,80k+,,0.4666666666666667,15
-0.1,f,20-39,married,80k+,low,0.2222222222222222,9
-0.1,f,20-39,married,80k+,medium,0.8333333333333334,6
-0.1,f,20-39,married,80k+,high,nan,0
-0.1,f,20-39,single,,,0.4932562620423892,519
-0.1,f,20-39,single,,low,0.5204918032786885,244
-0.1,f,20-39,single,,medium,0.46408839779005523,181
-0.1,f,20-39,single,,high,0.4787234042553192,94
-0.1,f,20-39,single,<20k,,0.358974358974359,39
-0.1,f,20-39,single,<20k,low,nan,0
-0.1,f,20-39,single,<20k,medium,0.4,30
-0.1,f,20-39,single,<20k,high,0.2222222222222222,9
-0.1,f,20-39,single,20k-50k,,0.44970414201183434,169
-0.1,f,20-39,single,20k-50k,low,0.45588235294117646,68
-0.1,f,20-39,single,20k-50k,medium,0.4230769230769231,78
-0.1,f,20-39,single,20k-50k,high,0.5217391304347826,23
-0.1,f,20-39,single,50k-80k,,0.5245901639344263,122
-0.1,f,20-39,single,50k-80k,low,0.5510204081632653,49
-0.1,f,20-39,single,50k-80k,medium,0.5333333333333333,45
-0.1,f,20-39,single,50k-80k,high,0.4642857142857143,28
-0.1,f,20-39,single,80k+,,0.5396825396825397,189
-0.1,f,20-39,single,80k+,low,0.5433070866141733,127
-0.1,f,20-39,single,80k+,medium,0.5357142857142857,28
-0.1,f,20-39,single,80k+,high,0.5294117647058824,34
-0.1,f,40-59,,,,0.6066350710900474,422
-0.1,f,40-59,,,low,0.5906735751295337,193
-0.1,f,40-59,,,medium,0.6187050359712231,139
-0.1,f,40-59,,,high,0.6222222222222222,90
-0.1,f,40-59,,<20k,,0.559322033898305,59
-0.1,f,40-59,,<20k,low,0.5641025641025641,39
-0.1,f,40-59,,<20k,medium,0.5,10
-0.1,f,40-59,,<20k,high,0.6,10
-0.1,f,40-59,,20k-50k,,0.5401459854014599,137
-0.1,f,40-59,,20k-50k,low,0.5238095238095238,63
-0.1,f,40-59,,20k-50k,medium,0.391304347826087,23
-0.1,f,40-59,,20k-50k,high,0.6274509803921569,51
-0.1,f,40-59,,50k-80k,,0.6283783783783784,148
-0.1,f,40-59,,50k-80k,low,0.6716417910447762,67
-0.1,f,40-59,,50k-80k,medium,0.6056338028169014,71
-0.1,f,40-59,,50k-80k,high,0.5,10
-0.1,f,40-59,,80k+,,0.717948717948718,78
-0.1,f,40-59,,80k+,low,0.5833333333333334,24
-0.1,f,40-59,,80k+,medium,0.8285714285714286,35
-0.1,f,40-59,,80k+,high,0.6842105263157895,19
-0.1,f,40-59,married,,,0.658008658008658,231
-0.1,f,40-59,married,,low,0.6043956043956044,91
-0.1,f,40-59,married,,medium,0.7142857142857143,91
-0.1,f,40-59,married,,high,0.6530612244897959,49
-0.1,f,40-59,married,<20k,,0.559322033898305,59
-0.1,f,40-59,married,<20k,low,0.5641025641025641,39
-0.1,f,40-59,married,<20k,medium,0.5,10
-0.1,f,40-59,married,<20k,high,0.6,10
-0.1,f,40-59,married,20k-50k,,0.6666666666666666,24
-0.1,f,40-59,married,20k-50k,low,nan,0
-0.1,f,40-59,married,20k-50k,medium,nan,0
-0.1,f,40-59,married,20k-50k,high,0.6666666666666666,24
-0.1,f,40-59,married,50k-80k,,0.6756756756756757,74
-0.1,f,40-59,married,50k-80k,low,0.6785714285714286,28
-0.1,f,40-59,married,50k-80k,medium,0.6739130434782609,46
-0.1,f,40-59,married,50k-80k,high,nan,0
-0.1,f,40-59,married,80k+,,0.7162162162162162,74
-0.1,f,40-59,married,80k+,low,0.5833333333333334,24
-0.1,f,40-59,married,80k+,medium,0.8285714285714286,35
-0.1,f,40-59,married,80k+,high,0.6666666666666666,15
-0.1,f,40-59,single,,,0.5445026178010471,191
-0.1,f,40-59,single,,low,0.5784313725490197,102
-0.1,f,40-59,single,,medium,0.4375,48
-0.1,f,40-59,single,,high,0.5853658536585366,41
-0.1,f,40-59,single,<20k,,nan,0
-0.1,f,40-59,single,<20k,low,nan,0
-0.1,f,40-59,single,<20k,medium,nan,0
-0.1,f,40-59,single,<20k,high,nan,0
-0.1,f,40-59,single,20k-50k,,0.5132743362831859,113
-0.1,f,40-59,single,20k-50k,low,0.5238095238095238,63
-0.1,f,40-59,single,20k-50k,medium,0.391304347826087,23
-0.1,f,40-59,single,20k-50k,high,0.5925925925925926,27
-0.1,f,40-59,single,50k-80k,,0.581081081081081,74
-0.1,f,40-59,single,50k-80k,low,0.6666666666666666,39
-0.1,f,40-59,single,50k-80k,medium,0.48,25
-0.1,f,40-59,single,50k-80k,high,0.5,10
-0.1,f,40-59,single,80k+,,0.75,4
-0.1,f,40-59,single,80k+,low,nan,0
-0.1,f,40-59,single,80k+,medium,nan,0
-0.1,f,40-59,single,80k+,high,0.75,4
-0.1,f,60+,,,,0.6780185758513931,323
-0.1,f,60+,,,low,0.6761904761904762,105
-0.1,f,60+,,,medium,0.6518518518518519,135
-0.1,f,60+,,,high,0.7228915662650602,83
-0.1,f,60+,,<20k,,0.5714285714285714,49
-0.1,f,60+,,<20k,low,0.65,20
-0.1,f,60+,,<20k,medium,0.5,20
-0.1,f,60+,,<20k,high,0.5555555555555556,9
-0.1,f,60+,,20k-50k,,0.6744186046511628,86
-0.1,f,60+,,20k-50k,low,0.6666666666666666,9
-0.1,f,60+,,20k-50k,medium,0.631578947368421,38
-0.1,f,60+,,20k-50k,high,0.717948717948718,39
-0.1,f,60+,,50k-80k,,0.6857142857142857,140
-0.1,f,60+,,50k-80k,low,0.6052631578947368,38
-0.1,f,60+,,50k-80k,medium,0.7066666666666667,75
-0.1,f,60+,,50k-80k,high,0.7407407407407407,27
-0.1,f,60+,,80k+,,0.7708333333333334,48
-0.1,f,60+,,80k+,low,0.7631578947368421,38
-0.1,f,60+,,80k+,medium,0.5,2
-0.1,f,60+,,80k+,high,0.875,8
-0.1,f,60+,married,,,0.6795774647887324,284
-0.1,f,60+,married,,low,0.6853932584269663,89
-0.1,f,60+,married,,medium,0.6371681415929203,113
-0.1,f,60+,married,,high,0.7317073170731707,82
-0.1,f,60+,married,<20k,,0.5813953488372093,43
-0.1,f,60+,married,<20k,low,0.6666666666666666,15
-0.1,f,60+,married,<20k,medium,0.5,20
-0.1,f,60+,married,<20k,high,0.625,8
-0.1,f,60+,married,20k-50k,,0.6811594202898551,69
-0.1,f,60+,married,20k-50k,low,nan,0
-0.1,f,60+,married,20k-50k,medium,0.6333333333333333,30
-0.1,f,60+,married,20k-50k,high,0.717948717948718,39
-0.1,f,60+,married,50k-80k,,0.671875,128
-0.1,f,60+,married,50k-80k,low,0.6052631578947368,38
-0.1,f,60+,married,50k-80k,medium,0.6825396825396826,63
-0.1,f,60+,married,50k-80k,high,0.7407407407407407,27
-0.1,f,60+,married,80k+,,0.7954545454545454,44
-0.1,f,60+,married,80k+,low,0.7777777777777778,36
-0.1,f,60+,married,80k+,medium,nan,0
-0.1,f,60+,married,80k+,high,0.875,8
-0.1,f,60+,single,,,0.6666666666666666,39
-0.1,f,60+,single,,low,0.625,16
-0.1,f,60+,single,,medium,0.7272727272727273,22
-0.1,f,60+,single,,high,0.0,1
-0.1,f,60+,single,<20k,,0.5,6
-0.1,f,60+,single,<20k,low,0.6,5
-0.1,f,60+,single,<20k,medium,nan,0
-0.1,f,60+,single,<20k,high,0.0,1
-0.1,f,60+,single,20k-50k,,0.6470588235294118,17
-0.1,f,60+,single,20k-50k,low,0.6666666666666666,9
-0.1,f,60+,single,20k-50k,medium,0.625,8
-0.1,f,60+,single,20k-50k,high,nan,0
-0.1,f,60+,single,50k-80k,,0.8333333333333334,12
-0.1,f,60+,single,50k-80k,low,nan,0
-0.1,f,60+,single,50k-80k,medium,0.8333333333333334,12
-0.1,f,60+,single,50k-80k,high,nan,0
-0.1,f,60+,single,80k+,,0.5,4
-0.1,f,60+,single,80k+,low,0.5,2
-0.1,f,60+,single,80k+,medium,0.5,2
-0.1,f,60+,single,80k+,high,nan,0
-0.1,m,,,,,0.49108204518430437,1682
-0.1,m,,,,low,0.4880382775119617,836
-0.1,m,,,,medium,0.48973143759873616,633
-0.1,m,,,,high,0.5070422535211268,213
-0.1,m,,,<20k,,0.4608695652173913,115
-0.1,m,,,<20k,low,0.5116279069767442,43
-0.1,m,,,<20k,medium,0.4375,48
-0.1,m,,,<20k,high,0.4166666666666667,24
-0.1,m,,,20k-50k,,0.42998585572843,707
-0.1,m,,,20k-50k,low,0.4108761329305136,331
-0.1,m,,,20k-50k,medium,0.44816053511705684,299
-0.1,m,,,20k-50k,high,0.44155844155844154,77
-0.1,m,,,50k-80k,,0.551660516605166,542
-0.1,m,,,50k-80k,low,0.5566666666666666,300
-0.1,m,,,50k-80k,medium,0.532608695652174,184
-0.1,m,,,50k-80k,high,0.5862068965517241,58
-0.1,m,,,80k+,,0.5345911949685535,318
-0.1,m,,,80k+,low,0.5123456790123457,162
-0.1,m,,,80k+,medium,0.5588235294117647,102
-0.1,m,,,80k+,high,0.5555555555555556,54
-0.1,m,,married,,,0.5450310559006211,644
-0.1,m,,married,,low,0.5147540983606558,305
-0.1,m,,married,,medium,0.5532786885245902,244
-0.1,m,,married,,high,0.6210526315789474,95
-0.1,m,,married,<20k,,0.5172413793103449,58
-0.1,m,,married,<20k,low,0.7058823529411765,17
-0.1,m,,married,<20k,medium,0.45161290322580644,31
-0.1,m,,married,<20k,high,0.4,10
-0.1,m,,married,20k-50k,,0.4789272030651341,261
-0.1,m,,married,20k-50k,low,0.42727272727272725,110
-0.1,m,,married,20k-50k,medium,0.5163934426229508,122
-0.1,m,,married,20k-50k,high,0.5172413793103449,29
-0.1,m,,married,50k-80k,,0.6171428571428571,175
-0.1,m,,married,50k-80k,low,0.5675675675675675,111
-0.1,m,,married,50k-80k,medium,0.6756756756756757,37
-0.1,m,,married,50k-80k,high,0.7407407407407407,27
-0.1,m,,married,80k+,,0.5866666666666667,150
-0.1,m,,married,80k+,low,0.5223880597014925,67
-0.1,m,,married,80k+,medium,0.6111111111111112,54
-0.1,m,,married,80k+,high,0.6896551724137931,29
-0.1,m,,single,,,0.4576107899807322,1038
-0.1,m,,single,,low,0.4726930320150659,531
-0.1,m,,single,,medium,0.4498714652956298,389
-0.1,m,,single,,high,0.4152542372881356,118
-0.1,m,,single,<20k,,0.40350877192982454,57
-0.1,m,,single,<20k,low,0.38461538461538464,26
-0.1,m,,single,<20k,medium,0.4117647058823529,17
-0.1,m,,single,<20k,high,0.42857142857142855,14
-0.1,m,,single,20k-50k,,0.4013452914798206,446
-0.1,m,,single,20k-50k,low,0.40271493212669685,221
-0.1,m,,single,20k-50k,medium,0.4011299435028249,177
-0.1,m,,single,20k-50k,high,0.3958333333333333,48
-0.1,m,,single,50k-80k,,0.5204359673024523,367
-0.1,m,,single,50k-80k,low,0.5502645502645502,189
-0.1,m,,single,50k-80k,medium,0.4965986394557823,147
-0.1,m,,single,50k-80k,high,0.45161290322580644,31
-0.1,m,,single,80k+,,0.4880952380952381,168
-0.1,m,,single,80k+,low,0.5052631578947369,95
-0.1,m,,single,80k+,medium,0.5,48
-0.1,m,,single,80k+,high,0.4,25
-0.1,m,<20,,,,0.2727272727272727,66
-0.1,m,<20,,,low,0.28205128205128205,39
-0.1,m,<20,,,medium,0.30434782608695654,23
-0.1,m,<20,,,high,0.0,4
-0.1,m,<20,,<20k,,0.25,8
-0.1,m,<20,,<20k,low,0.2857142857142857,7
-0.1,m,<20,,<20k,medium,0.0,1
-0.1,m,<20,,<20k,high,nan,0
-0.1,m,<20,,20k-50k,,0.25806451612903225,31
-0.1,m,<20,,20k-50k,low,0.2,10
-0.1,m,<20,,20k-50k,medium,0.3157894736842105,19
-0.1,m,<20,,20k-50k,high,0.0,2
-0.1,m,<20,,50k-80k,,0.2,10
-0.1,m,<20,,50k-80k,low,0.25,8
-0.1,m,<20,,50k-80k,medium,nan,0
-0.1,m,<20,,50k-80k,high,0.0,2
-0.1,m,<20,,80k+,,0.35294117647058826,17
-0.1,m,<20,,80k+,low,0.35714285714285715,14
-0.1,m,<20,,80k+,medium,0.3333333333333333,3
-0.1,m,<20,,80k+,high,nan,0
-0.1,m,<20,married,,,1.0,1
-0.1,m,<20,married,,low,1.0,1
-0.1,m,<20,married,,medium,nan,0
-0.1,m,<20,married,,high,nan,0
-0.1,m,<20,married,<20k,,nan,0
-0.1,m,<20,married,<20k,low,nan,0
-0.1,m,<20,married,<20k,medium,nan,0
-0.1,m,<20,married,<20k,high,nan,0
