treatment, sex, age  , marital_status, income , accidents, retention          , number_of_clients
-0.1     ,    , 20-39, single        , 80k+   ,          , 0.4036697247706422 ,               109
-0.1     ,    , 20-39, single        , 80k+   , low      , 0.3939393939393939 ,                33
-0.1     ,    , 20-39, single        , 80k+   , medium   , 0.4                ,                45
-0.1     ,    , 20-39, single        , 80k+   , high     , 0.41935483870967744,                31
-0.1     ,    , 40-59,               ,        ,          , 0.5464285714285714 ,              1120
-0.1     ,    , 40-59,               ,        , low      , 0.5545171339563862 ,               321
-0.1     ,    , 40-59,               ,        , medium   , 0.5386533665835411 ,               401
-0.1     ,    , 40-59,               ,        , high     , 0.5477386934673367 ,               398
-0.1     ,    , 40-59,               , <20k   ,          , 0.40993788819875776,               161
-0.1     ,    , 40-59,               , <20k   , low      , 0.41304347826086957,                46
-0.1     ,    , 40-59,               , <20k   , medium   , 0.4125             ,                80
-0.1     ,    , 40-59,               , <20k   , high     , 0.4                ,                35
-0.1     ,    , 40-59,               , 20k-50k,          , 0.6004273504273504 ,               468
-0.1     ,    , 40-59,               , 20k-50k, low      , 0.6086956521739131 ,               115
-0.1     ,    , 40-59,               , 20k-50k, medium   , 0.5952380952380952 ,               126
-0.1     ,    , 40-59,               , 20k-50k, high     , 0.5991189427312775 ,               227
-0.1     ,    , 40-59,               , 50k-80k,          , 0.5250737463126843 ,               339
-0.1     ,    , 40-59,               , 50k-80k, low      , 0.5625             ,               128
-0.1     ,    , 40-59,               , 50k-80k, medium   , 0.5238095238095238 ,               126
-0.1     ,    , 40-59,               , 50k-80k, high     , 0.47058823529411764,                85
-0.1     ,    , 40-59,               , 80k+   ,          , 0.5723684210526315 ,               152
-0.1     ,    , 40-59,               , 80k+   , low      , 0.53125            ,                32
-0.1     ,    , 40-59,               , 80k+   , medium   , 0.6086956521739131 ,                69
-0.1     ,    , 40-59,               , 80k+   , high     , 0.5490196078431373 ,                51
-0.1     ,    , 40-59, married       ,        ,          , 0.5716486902927581 ,               649
-0.1     ,    , 40-59, married       ,        , low      , 0.5721153846153846 ,               208
-0.1     ,    , 40-59, married       ,        , medium   , 0.5798816568047337 ,               169
-0.1     ,    , 40-59, married       ,        , high     , 0.5661764705882353 ,               272
-0.1     ,    , 40-59, married       , <20k   ,          , 0.3829787234042553 ,                47
-0.1     ,    , 40-59, married       , <20k   , low      , 0.5                ,                16
-0.1     ,    , 40-59, married       , <20k   , medium   , 0.3                ,                10
-0.1     ,    , 40-59, married       , <20k   , high     , 0.3333333333333333 ,                21
-0.1     ,    , 40-59, married       , 20k-50k,          , 0.6194690265486725 ,               339
-0.1     ,    , 40-59, married       , 20k-50k, low      , 0.5979381443298969 ,                97
-0.1     ,    , 40-59, married       , 20k-50k, medium   , 0.6265060240963856 ,                83
-0.1     ,    , 40-59, married       , 20k-50k, high     , 0.6289308176100629 ,               159
-0.1     ,    , 40-59, married       , 50k-80k,          , 0.5406698564593302 ,               209
-0.1     ,    , 40-59, married       , 50k-80k, low      , 0.5512820512820513 ,                78
-0.1     ,    , 40-59, married       , 50k-80k, medium   , 0.5645161290322581 ,                62
-0.1     ,    , 40-59, married       , 50k-80k, high     , 0.5072463768115942 ,                69
-0.1     ,    , 40-59, married       , 80k+   ,          , 0.5555555555555556 ,                54
-0.1     ,    , 40-59, married       , 80k+   , low      , 0.5882352941176471 ,                17
-0.1     ,    , 40-59, married       , 80k+   , medium   , 0.5714285714285714 ,                14
-0.1     ,    , 40-59, married       , 80k+   , high     , 0.5217391304347826 ,                23
-0.1     ,    , 40-59, single        ,        ,          , 0.5116772823779193 ,               471
-0.1     ,    , 40-59, single        ,        , low      , 0.5221238938053098 ,               113
-0.1     ,    , 40-59, single        ,        , medium   , 0.5086206896551724 ,               232
-0.1     ,    , 40-59, single        ,        , high     , 0.5079365079365079 ,               126
-0.1     ,    , 40-59, single        , <20k   ,          , 0.42105263157894735,               114
-0.1     ,    , 40-59, single        , <20k   , low      , 0.36666666666666664,                30
-0.1     ,    , 40-59, single        , <20k   , medium   , 0.42857142857142855,                70
-0.1     ,    , 40-59, single        , <20k   , high     , 0.5                ,                14
-0.1     ,    , 40-59, single        , 20k-50k,          , 0.5503875968992248 ,               129
-0.1     ,    , 40-59, single        , 20k-50k, low      , 0.6666666666666666 ,                18
-0.1     ,    , 40-59, single        , 20k-50k, medium   , 0.5348837209302325 ,                43
-0.1     ,    , 40-59, single        , 20k-50k, high     , 0.5294117647058824 ,                68
-0.1     ,    , 40-59, single        , 50k-80k,          , 0.5                ,               130
-0.1     ,    , 40-59, single        , 50k-80k, low      , 0.58               ,                50
-0.1     ,    , 40-59, single        , 50k-80k, medium   , 0.484375           ,                64
-0.1     ,    , 40-59, single        , 50k-80k, high     , 0.3125             ,                16
-0.1     ,    , 40-59, single        , 80k+   ,          , 0.5816326530612245 ,                98
-0.1     ,    , 40-59, single        , 80k+   , low      , 0.4666666666666667 ,                15
-0.1     ,    , 40-59, single        , 80k+   , medium   , 0.6181818181818182 ,                55
-0.1     ,    , 40-59, single        , 80k+   , high     , 0.5714285714285714 ,                28
-0.1     ,    , 60+  ,               ,        ,          , 0.6                ,               595
-0.1     ,    , 60+  ,               ,        , low      , 0.6460674157303371 ,               178
-0.1     ,    , 60+  ,               ,        , medium   , 0.5375             ,               160
-0.1     ,    , 60+  ,               ,        , high     , 0.6070038910505836 ,               257
-0.1     ,    , 60+  ,               , <20k   ,          , 0.5727272727272728 ,               110
-0.1     ,    , 60+  ,               , <20k   , low      , 0.6521739130434783 ,                23
-0.1     ,    , 60+  ,               , <20k   , medium   , 0.48               ,                25
-0.1     ,    , 60+  ,               , <20k   , high     , 0.5806451612903226 ,                62
-0.1     ,    , 60+  ,               , 20k-50k,          , 0.5793650793650794 ,               126
-0.1     ,    , 60+  ,               , 20k-50k, low      , 0.6428571428571429 ,                14
-0.1     ,    , 60+  ,               , 20k-50k, medium   , 0.5797101449275363 ,                69
-0.1     ,    , 60+  ,               , 20k-50k, high     , 0.5581395348837209 ,                43
-0.1     ,    , 60+  ,               , 50k-80k,          , 0.5972850678733032 ,               221
-0.1     ,    , 60+  ,               , 50k-80k, low      , 0.6329113924050633 ,                79
-0.1     ,    , 60+  ,               , 50k-80k, medium   , 0.46153846153846156,                26
-0.1     ,    , 60+  ,               , 50k-80k, high     , 0.603448275862069  ,               116
-0.1     ,    , 60+  ,               , 80k+   ,          , 0.644927536231884  ,               138
-0.1     ,    , 60+  ,               , 80k+   , low      , 0.6612903225806451 ,                62
-0.1     ,    , 60+  ,               , 80k+   , medium   , 0.55               ,                40
-0.1     ,    , 60+  ,               , 80k+   , high     , 0.7222222222222222 ,                36
-0.1     ,    , 60+  , married       ,        ,          , 0.6105476673427992 ,               493
-0.1     ,    , 60+  , married       ,        , low      , 0.6594202898550725 ,               138
-0.1     ,    , 60+  , married       ,        , medium   , 0.5514705882352942 ,               136
-0.1     ,    , 60+  , married       ,        , high     , 0.6164383561643836 ,               219
-0.1     ,    , 60+  , married       , <20k   ,          , 0.5714285714285714 ,                91
-0.1     ,    , 60+  , married       , <20k   , low      , 0.6666666666666666 ,                21
-0.1     ,    , 60+  , married       , <20k   , medium   , 0.375              ,                16
-0.1     ,    , 60+  , married       , <20k   , high     , 0.5925925925925926 ,                54
-0.1     ,    , 60+  , married       , 20k-50k,          , 0.6082474226804123 ,                97
-0.1     ,    , 60+  , married       , 20k-50k, low      , nan                ,                 0
-0.1     ,    , 60+  , married       , 20k-50k, medium   , 0.6                ,                65
-0.1     ,    , 60+  , married       , 20k-50k, high     , 0.625              ,                32
-0.1     ,    , 60+  , married       , 50k-80k,          , 0.6201117318435754 ,               179
-0.1     ,    , 60+  , married       , 50k-80k, low      , 0.6607142857142857 ,                56
-0.1     ,    , 60+  , married       , 50k-80k, medium   , 0.5625             ,                16
-0.1     ,    , 60+  , married       , 50k-80k, high     , 0.6074766355140186 ,               107
-0.1     ,    , 60+  , married       , 80k+   ,          , 0.626984126984127  ,               126
-0.1     ,    , 60+  , married       , 80k+   , low      , 0.6557377049180327 ,                61
-0.1     ,    , 60+  , married       , 80k+   , medium   , 0.5384615384615384 ,                39
-0.1     ,    , 60+  , married       , 80k+   , high     , 0.6923076923076923 ,                26
-0.1     ,    , 60+  , single        ,        ,          , 0.5490196078431373 ,               102
-0.1     ,    , 60+  , single        ,        , low      , 0.6                ,                40
-0.1     ,    , 60+  , single        ,        , medium   , 0.4583333333333333 ,                24
-0.1     ,    , 60+  , single        ,        , high     , 0.5526315789473685 ,                38
-0.1     ,    , 60+  , single        , <20k   ,          , 0.5789473684210527 ,                19
-0.1     ,    , 60+  , single        , <20k   , low      , 0.5                ,                 2
-0.1     ,    , 60+  , single        , <20k   , medium   , 0.6666666666666666 ,                 9
-0.1     ,    , 60+  , single        , <20k   , high     , 0.5                ,                 8
-0.1     ,    , 60+  , single        , 20k-50k,          , 0.4827586206896552 ,                29
-0.1     ,    , 60+  , single        , 20k-50k, low      , 0.6428571428571429 ,                14
-0.1     ,    , 60+  , single        , 20k-50k, medium   , 0.25               ,                 4
-0.1     ,    , 60+  , single        , 20k-50k, high     , 0.36363636363636365,                11
-0.1     ,    , 60+  , single        , 50k-80k,          , 0.5                ,                42
-0.1     ,    , 60+  , single        , 50k-80k, low      , 0.5652173913043478 ,                23
-0.1     ,    , 60+  , single        , 50k-80k, medium   , 0.3                ,                10
-0.1     ,    , 60+  , single        , 50k-80k, high     , 0.5555555555555556 ,                 9
-0.1     ,    , 60+  , single        , 80k+   ,          , 0.8333333333333334 ,                12
-0.1     ,    , 60+  , single        , 80k+   , low      , 1.0                ,                 1
-0.1     ,    , 60+  , single        , 80k+   , medium   , 1.0                ,                 1
-0.1     ,    , 60+  , single        , 80k+   , high     , 0.8                ,                10
-0.1     , f  ,      ,               ,        ,          , 0.5274411974340698 ,              1403
-0.1     , f  ,      ,               ,        , low      , 0.5454545454545454 ,               451
-0.1     , f  ,      ,               ,        , medium   , 0.4758771929824561 ,               456
-0.1     , f  ,      ,               ,        , high     , 0.5584677419354839 ,               496
-0.1     , f  ,      ,               , <20k   ,          , 0.46774193548387094,               124
-0.1     , f  ,      ,               , <20k   , low      , 0.4                ,                40
-0.1     , f  ,      ,               , <20k   , medium   , 0.4838709677419355 ,                31
-0.1     , f  ,      ,               , <20k   , high     , 0.5094339622641509 ,                53
-0.1     , f  ,      ,               , 20k-50k,          , 0.5356489945155393 ,               547
-0.1     , f  ,      ,               , 20k-50k, low      , 0.556390977443609  ,               133
-0.1     , f  ,      ,               , 20k-50k, medium   , 0.4739583333333333 ,               192
-0.1     , f  ,      ,               , 20k-50k, high     , 0.5765765765765766 ,               222
-0.1     , f  ,      ,               , 50k-80k,          , 0.514344262295082  ,               488
-0.1     , f  ,      ,               , 50k-80k, low      , 0.5545454545454546 ,               220
-0.1     , f  ,      ,               , 50k-80k, medium   , 0.43243243243243246,               148
-0.1     , f  ,      ,               , 50k-80k, high     , 0.5416666666666666 ,               120
-0.1     , f  ,      ,               , 80k+   ,          , 0.5655737704918032 ,               244
-0.1     , f  ,      ,               , 80k+   , low      , 0.5862068965517241 ,                58
-0.1     , f  ,      ,               , 80k+   , medium   , 0.5529411764705883 ,                85
-0.1     , f  ,      ,               , 80k+   , high     , 0.5643564356435643 ,               101
-0.1     , f  ,      , married       ,        ,          , 0.611328125        ,               512
-0.1     , f  ,      , married       ,        , low      , 0.5894039735099338 ,               151
-0.1     , f  ,      , married       ,        , medium   , 0.5877192982456141 ,               114
-0.1     , f  ,      , married       ,        , high     , 0.6356275303643725 ,               247
-0.1     , f  ,      , married       , <20k   ,          , 0.5333333333333333 ,                60
-0.1     , f  ,      , married       , <20k   , low      , 0.5                ,                16
-0.1     , f  ,      , married       , <20k   , medium   , 0.3333333333333333 ,                 6
-0.1     , f  ,      , married       , <20k   , high     , 0.5789473684210527 ,                38
-0.1     , f  ,      , married       , 20k-50k,          , 0.6632653061224489 ,               196
-0.1     , f  ,      , married       , 20k-50k, low      , 0.6                ,                50
-0.1     , f  ,      , married       , 20k-50k, medium   , 0.6666666666666666 ,                51
-0.1     , f  ,      , married       , 20k-50k, high     , 0.6947368421052632 ,                95
-0.1     , f  ,      , married       , 50k-80k,          , 0.5954198473282443 ,               131
-0.1     , f  ,      , married       , 50k-80k, low      , 0.55               ,                40
-0.1     , f  ,      , married       , 50k-80k, medium   , 0.6190476190476191 ,                21
-0.1     , f  ,      , married       , 50k-80k, high     , 0.6142857142857143 ,                70
-0.1     , f  ,      , married       , 80k+   ,          , 0.584              ,               125
-0.1     , f  ,      , married       , 80k+   , low      , 0.6444444444444445 ,                45
-0.1     , f  ,      , married       , 80k+   , medium   , 0.5                ,                36
-0.1     , f  ,      , married       , 80k+   , high     , 0.5909090909090909 ,                44
-0.1     , f  ,      , single        ,        ,          , 0.4792368125701459 ,               891
-0.1     , f  ,      , single        ,        , low      , 0.5233333333333333 ,               300
-0.1     , f  ,      , single        ,        , medium   , 0.43859649122807015,               342
-0.1     , f  ,      , single        ,        , high     , 0.4819277108433735 ,               249
-0.1     , f  ,      , single        , <20k   ,          , 0.40625            ,                64
-0.1     , f  ,      , single        , <20k   , low      , 0.3333333333333333 ,                24
-0.1     , f  ,      , single        , <20k   , medium   , 0.52               ,                25
-0.1     , f  ,      , single        , <20k   , high     , 0.3333333333333333 ,                15
-0.1     , f  ,      , single        , 20k-50k,          , 0.46438746438746437,               351
-0.1     , f  ,      , single        , 20k-50k, low      , 0.5301204819277109 ,                83
-0.1     , f  ,      , single        , 20k-50k, medium   , 0.40425531914893614,               141
-0.1     , f  ,      , single        , 20k-50k, high     , 0.4881889763779528 ,               127
-0.1     , f  ,      , single        , 50k-80k,          , 0.484593837535014  ,               357
-0.1     , f  ,      , single        , 50k-80k, low      , 0.5555555555555556 ,               180
-0.1     , f  ,      , single        , 50k-80k, medium   , 0.4015748031496063 ,               127
-0.1     , f  ,      , single        , 50k-80k, high     , 0.44               ,                50
-0.1     , f  ,      , single        , 80k+   ,          , 0.5462184873949579 ,               119
-0.1     , f  ,      , single        , 80k+   , low      , 0.38461538461538464,                13
-0.1     , f  ,      , single        , 80k+   , medium   , 0.5918367346938775 ,                49
-0.1     , f  ,      , single        , 80k+   , high     , 0.543859649122807  ,                57
-0.1     , f  , <20  ,               ,        ,          , 0.3333333333333333 ,                78
-0.1     , f  , <20  ,               ,        , low      , 0.45454545454545453,                11
-0.1     , f  , <20  ,               ,        , medium   , 0.3103448275862069 ,                29
-0.1     , f  , <20  ,               ,        , high     , 0.3157894736842105 ,                38
-0.1     , f  , <20  ,               , <20k   ,          , 0.3                ,                10
-0.1     , f  , <20  ,               , <20k   , low      , nan                ,                 0
-0.1     , f  , <20  ,               , <20k   , medium   , 0.2857142857142857 ,                 7
-0.1     , f  , <20  ,               , <20k   , high     , 0.3333333333333333 ,                 3
-0.1     , f  , <20  ,               , 20k-50k,          , 0.37037037037037035,                27
-0.1     , f  , <20  ,               , 20k-50k, low      , 0.5                ,                 6
-0.1     , f  , <20  ,               , 20k-50k, medium   , 0.5                ,                 8
-0.1     , f  , <20  ,               , 20k-50k, high     , 0.23076923076923078,                13
-0.1     , f  , <20  ,               , 50k-80k,          , 0.3                ,                20
-0.1     , f  , <20  ,               , 50k-80k, low      , 0.5                ,                 4
-0.1     , f  , <20  ,               , 50k-80k, medium   , 0.23076923076923078,                13
-0.1     , f  , <20  ,               , 50k-80k, high     , 0.3333333333333333 ,                 3
-0.1     , f  , <20  ,               , 80k+   ,          , 0.3333333333333333 ,                21
-0.1     , f  , <20  ,               , 80k+   , low      , 0.0                ,                 1
-0.1     , f  , <20  ,               , 80k+   , medium   , 0.0                ,                 1
-0.1     , f  , <20  ,               , 80k+   , high     , 0.3684210526315789 ,                19
-0.1     , f  , <20  , married       ,        ,          , 1.0                ,                 3
-0.1     , f  , <20  , married       ,        , low      , nan                ,                 0
-0.1     , f  , <20  , married       ,        , medium   , 1.0                ,                 2
-0.1     , f  , <20  , married       ,        , high     , 1.0                ,                 1
-0.1     , f  , <20  , married       , <20k   ,          , 1.0                ,                 1
-0.1     , f  , <20  , married       , <20k   , low      , nan                ,                 0
-0.1     , f  , <20  , married       , <20k   , medium   , 1.0                ,                 1
-0.1     , f  , <20  , married       , <20k   , high     , nan                ,                 0
-0.1     , f  , <20  , married       , 20k-50k,          , 1.0                ,                 2
-0.1     , f  , <20  , married       , 20k-50k, low      , nan                ,                 0
-0.1     , f  , <20  , married       , 20k-50k, medium   , 1.0                ,                 1
-0.1     , f  , <20  , married       , 20k-50k, high     , 1.0                ,                 1
-0.1     , f  , <20  , married       , 50k-80k,          , nan                ,                 0
-0.1     , f  , <20  , married       , 50k-80k, low      , nan                ,                 0
-0.1     , f  , <20  , married       , 50k-80k, medium   , nan                ,                 0
-0.1     , f  , <20  , married       , 50k-80k, high     , nan                ,                 0
-0.1     , f  , <20  , married       , 80k+   ,          , nan                ,                 0
-0.1     , f  , <20  , married       , 80k+   , low      , nan                ,                 0
-0.1     , f  , <20  , married       , 80k+   , medium   , nan                ,                 0
-0.1     , f  , <20  , married       , 80k+   , high     , nan                ,                 0
-0.1     , f  , <20  , single        ,        ,          , 0.30666666666666664,                75
-0.1     , f  , <20  , single        ,        , low      , 0.45454545454545453,                11
-0.1     , f  , <20  , single        ,        , medium   , 0.25925925925925924,                27
-0.1     , f  , <20  , single        ,        , high     , 0.2972972972972973 ,                37
-0.1     , f  , <20  , single        , <20k   ,          , 0.2222222222222222 ,                 9
-0.1     , f  , <20  , single        , <20k   , low      , nan                ,                 0
-0.1     , f  , <20  , single        , <20k   , medium   , 0.16666666666666666,                 6
-0.1     , f  , <20  , single        , <20k   , high     , 0.3333333333333333 ,                 3
-0.1     , f  , <20  , single        , 20k-50k,          , 0.32               ,                25
-0.1     , f  , <20  , single        , 20k-50k, low      , 0.5                ,                 6
-0.1     , f  , <20  , single        , 20k-50k, medium   , 0.42857142857142855,                 7
-0.1     , f  , <20  , single        , 20k-50k, high     , 0.16666666666666666,                12
-0.1     , f  , <20  , single        , 50k-80k,          , 0.3                ,                20
-0.1     , f  , <20  , single        , 50k-80k, low      , 0.5                ,                 4
-0.1     , f  , <20  , single        , 50k-80k, medium   , 0.23076923076923078,                13
-0.1     , f  , <20  , single        , 50k-80k, high     , 0.3333333333333333 ,                 3
-0.1     , f  , <20  , single        , 80k+   ,          , 0.3333333333333333 ,                21
-0.1     , f  , <20  , single        , 80k+   , low      , 0.0                ,                 1
-0.1     , f  , <20  , single        , 80k+   , medium   , 0.0                ,                 1
-0.1     , f  , <20  , single        , 80k+   , high     , 0.3684210526315789 ,                19
-0.1     , f  , 20-39,               ,        ,          , 0.4448669201520912 ,               526
-0.1     , f  , 20-39,               ,        , low      , 0.4948453608247423 ,               194
-0.1     , f  , 20-39,               ,        , medium   , 0.37158469945355194,               183
-0.1     , f  , 20-39,               ,        , high     , 0.4697986577181208 ,               149
-0.1     , f  , 20-39,               , <20k   ,          , 0.35135135135135137,                37
-0.1     , f  , 20-39,               , <20k   , low      , 0.35294117647058826,                17
-0.1     , f  , 20-39,               , <20k   , medium   , 0.2                ,                 5
-0.1     , f  , 20-39,               , <20k   , high     , 0.4                ,                15
-0.1     , f  , 20-39,               , 20k-50k,          , 0.4311111111111111 ,               225
-0.1     , f  , 20-39,               , 20k-50k, low      , 0.44               ,                50
-0.1     , f  , 20-39,               , 20k-50k, medium   , 0.33695652173913043,                92
-0.1     , f  , 20-39,               , 20k-50k, high     , 0.5301204819277109 ,                83
-0.1     , f  , 20-39,               , 50k-80k,          , 0.47257383966244726,               237
-0.1     , f  , 20-39,               , 50k-80k, low      , 0.5454545454545454 ,               121
-0.1     , f  , 20-39,               , 50k-80k, medium   , 0.3939393939393939 ,                66
-0.1     , f  , 20-39,               , 50k-80k, high     , 0.4                ,                50
-0.1     , f  , 20-39,               , 80k+   ,          , 0.4444444444444444 ,                27
-0.1     , f  , 20-39,               , 80k+   , low      , 0.3333333333333333 ,                 6
-0.1     , f  , 20-39,               , 80k+   , medium   , 0.5                ,                20
-0.1     , f  , 20-39,               , 80k+   , high     , 0.0                ,                 1
-0.1     , f  , 20-39, married       ,        ,          , 0.2857142857142857 ,                35
-0.1     , f  , 20-39, married       ,        , low      , 0.2857142857142857 ,                 7
-0.1     , f  , 20-39, married       ,        , medium   , 0.1                ,                10
-0.1     , f  , 20-39, married       ,        , high     , 0.3888888888888889 ,                18
-0.1     , f  , 20-39, married       , <20k   ,          , 0.4166666666666667 ,                12
-0.1     , f  , 20-39, married       , <20k   , low      , nan                ,                 0
-0.1     , f  , 20-39, married       , <20k   , medium   , 0.2                ,                 5
-0.1     , f  , 20-39, married       , <20k   , high     , 0.5714285714285714 ,                 7
-0.1     , f  , 20-39, married       , 20k-50k,          , 0.125              ,                 8
-0.1     , f  , 20-39, married       , 20k-50k, low      , 0.0                ,                 1
-0.1     , f  , 20-39, married       , 20k-50k, medium   , 0.0                ,                 4
-0.1     , f  , 20-39, married       , 20k-50k, high     , 0.3333333333333333 ,                 3
-0.1     , f  , 20-39, married       , 50k-80k,          , 0.2857142857142857 ,                 7
-0.1     , f  , 20-39, married       , 50k-80k, low      , nan                ,                 0
-0.1     , f  , 20-39, married       , 50k-80k, medium   , nan                ,                 0
-0.1     , f  , 20-39, married       , 50k-80k, high     , 0.2857142857142857 ,                 7
-0.1     , f  , 20-39, married       , 80k+   ,          , 0.25               ,                 8
-0.1     , f  , 20-39, married       , 80k+   , low      , 0.3333333333333333 ,                 6
-0.1     , f  , 20-39, married       , 80k+   , medium   , 0.0                ,                 1
-0.1     , f  , 20-39, married       , 80k+   , high     , 0.0                ,                 1
-0.1     , f  , 20-39, single        ,        ,          , 0.45621181262729127,               491
-0.1     , f  , 20-39, single        ,        , low      , 0.5026737967914439 ,               187
-0.1     , f  , 20-39, single        ,        , medium   , 0.3872832369942196 ,               173
-0.1     , f  , 20-39, single        ,        , high     , 0.48091603053435117,               131
-0.1     , f  , 20-39, single        , <20k   ,          , 0.32               ,                25
-0.1     , f  , 20-39, single        , <20k   , low      , 0.35294117647058826,                17
-0.1     , f  , 20-39, single        , <20k   , medium   , nan                ,                 0
-0.1     , f  , 20-39, single        , <20k   , high     , 0.25               ,                 8
-0.1     , f  , 20-39, single        , 20k-50k,          , 0.4423963133640553 ,               217
-0.1     , f  , 20-39, single        , 20k-50k, low      , 0.4489795918367347 ,                49
-0.1     , f  , 20-39, single        , 20k-50k, medium   , 0.3522727272727273 ,                88
-0.1     , f  , 20-39, single        , 20k-50k, high     , 0.5375             ,                80
-0.1     , f  , 20-39, single        , 50k-80k,          , 0.4782608695652174 ,               230
-0.1     , f  , 20-39, single        , 50k-80k, low      , 0.5454545454545454 ,               121
-0.1     , f  , 20-39, single        , 50k-80k, medium   , 0.3939393939393939 ,                66
-0.1     , f  , 20-39, single        , 50k-80k, high     , 0.4186046511627907 ,                43
-0.1     , f  , 20-39, single        , 80k+   ,          , 0.5263157894736842 ,                19
-0.1     , f  , 20-39, single        , 80k+   , low      , nan                ,                 0
-0.1     , f  , 20-39, single        , 80k+   , medium   , 0.5263157894736842 ,                19
-0.1     , f  , 20-39, single        , 80k+   , high     , nan                ,                 0
-0.1     , f  , 40-59,               ,        ,          , 0.5901639344262295 ,               549
-0.1     , f  , 40-59,               ,        , low      , 0.5602094240837696 ,               191
-0.1     , f  , 40-59,               ,        , medium   , 0.582010582010582  ,               189
-0.1     , f  , 40-59,               ,        , high     , 0.6331360946745562 ,               169
-0.1     , f  , 40-59,               , <20k   ,          , 0.5277777777777778 ,                36
-0.1     , f  , 40-59,               , <20k   , low      , 0.43478260869565216,                23
-0.1     , f  , 40-59,               , <20k   , medium   , 0.6923076923076923 ,                13
-0.1     , f  , 40-59,               , <20k   , high     , nan                ,                 0
-0.1     , f  , 40-59,               , 20k-50k,          , 0.640926640926641  ,               259
-0.1     , f  , 40-59,               , 20k-50k, low      , 0.6268656716417911 ,                67
-0.1     , f  , 40-59,               , 20k-50k, medium   , 0.6081081081081081 ,                74
-0.1     , f  , 40-59,               , 20k-50k, high     , 0.6694915254237288 ,               118
-0.1     , f  , 40-59,               , 50k-80k,          , 0.5454545454545454 ,               154
-0.1     , f  , 40-59,               , 50k-80k, low      , 0.5666666666666667 ,                90
-0.1     , f  , 40-59,               , 50k-80k, medium   , 0.515625           ,                64
-0.1     , f  , 40-59,               , 50k-80k, high     , nan                ,                 0
-0.1     , f  , 40-59,               , 80k+   ,          , 0.55               ,               100
-0.1     , f  , 40-59,               , 80k+   , low      , 0.36363636363636365,                11
-0.1     , f  , 40-59,               , 80k+   , medium   , 0.6052631578947368 ,                38
-0.1     , f  , 40-59,               , 80k+   , high     , 0.5490196078431373 ,                51
-0.1     , f  , 40-59, married       ,        ,          , 0.625              ,               280
-0.1     , f  , 40-59, married       ,        , low      , 0.5714285714285714 ,               105
-0.1     , f  , 40-59, married       ,        , medium   , 0.639344262295082  ,                61
-0.1     , f  , 40-59, married       ,        , high     , 0.6666666666666666 ,               114
-0.1     , f  , 40-59, married       , <20k   ,          , 0.5                ,                16
-0.1     , f  , 40-59, married       , <20k   , low      , 0.5                ,                16
-0.1     , f  , 40-59, married       , <20k   , medium   , nan                ,                 0
-0.1     , f  , 40-59, married       , <20k   , high     , nan                ,                 0
-0.1     , f  , 40-59, married       , 20k-50k,          , 0.6783625730994152 ,               171
-0.1     , f  , 40-59, married       , 20k-50k, low      , 0.6122448979591837 ,                49
-0.1     , f  , 40-59, married       , 20k-50k, medium   , 0.7096774193548387 ,                31
-0.1     , f  , 40-59, married       , 20k-50k, high     , 0.7032967032967034 ,                91
-0.1     , f  , 40-59, married       , 50k-80k,          , 0.5737704918032787 ,                61
-0.1     , f  , 40-59, married       , 50k-80k, low      , 0.55               ,                40
-0.1     , f  , 40-59, married       , 50k-80k, medium   , 0.6190476190476191 ,                21
-0.1     , f  , 40-59, married       , 50k-80k, high     , nan                ,                 0
-0.1     , f  , 40-59, married       , 80k+   ,          , 0.5                ,                32
-0.1     , f  , 40-59, married       , 80k+   , low      , nan                ,                 0
-0.1     , f  , 40-59, married       , 80k+   , medium   , 0.4444444444444444 ,                 9
-0.1     , f  , 40-59, married       , 80k+   , high     , 0.5217391304347826 ,                23
-0.1     , f  , 40-59, single        ,        ,          , 0.5539033457249071 ,               269
-0.1     , f  , 40-59, single        ,        , low      , 0.5465116279069767 ,                86
-0.1     , f  , 40-59, single        ,        , medium   , 0.5546875          ,               128
-0.1     , f  , 40-59, single        ,        , high     , 0.5636363636363636 ,                55
-0.1     , f  , 40-59, single        , <20k   ,          , 0.55               ,                20
-0.1     , f  , 40-59, single        , <20k   , low      , 0.2857142857142857 ,                 7
-0.1     , f  , 40-59, single        , <20k   , medium   , 0.6923076923076923 ,                13
-0.1     , f  , 40-59, single        , <20k   , high     , nan                ,                 0
-0.1     , f  , 40-59, single        , 20k-50k,          , 0.5681818181818182 ,                88
-0.1     , f  , 40-59, single        , 20k-50k, low      , 0.6666666666666666 ,                18
-0.1     , f  , 40-59, single        , 20k-50k, medium   , 0.5348837209302325 ,                43
-0.1     , f  , 40-59, single        , 20k-50k, high     , 0.5555555555555556 ,                27
-0.1     , f  , 40-59, single        , 50k-80k,          , 0.5268817204301075 ,                93
-0.1     , f  , 40-59, single        , 50k-80k, low      , 0.58               ,                50
-0.1     , f  , 40-59, single        , 50k-80k, medium   , 0.46511627906976744,                43
-0.1     , f  , 40-59, single        , 50k-80k, high     , nan                ,                 0
-0.1     , f  , 40-59, single        , 80k+   ,          , 0.5735294117647058 ,                68
-0.1     , f  , 40-59, single        , 80k+   , low      , 0.36363636363636365,                11
-0.1     , f  , 40-59, single        , 80k+   , medium   , 0.6551724137931034 ,                29
-0.1     , f  , 40-59, single        , 80k+   , high     , 0.5714285714285714 ,                28
