treatment,sex,age,marital_status,income,accidents,retention,number_of_clients
,m,20,,80000,,0.47368421052631576,19
,m,20,,80000,0,1.0,2
,m,20,,80000,1,0.16666666666666666,6
,m,20,,80000,5,0.5454545454545454,11
,m,20,married,,,0.47161572052401746,229
,m,20,married,,0,0.5,14
,m,20,married,,1,0.38636363636363635,88
,m,20,married,,5,0.5275590551181102,127
,m,20,married,0,,nan,0
,m,20,married,0,0,nan,0
,m,20,married,0,1,nan,0
,m,20,married,0,5,nan,0
,m,20,married,20000,,0.45161290322580644,62
,m,20,married,20000,0,0.4,5
,m,20,married,20000,1,0.3333333333333333,21
,m,20,married,20000,5,0.5277777777777778,36
,m,20,married,50000,,0.4759036144578313,166
,m,20,married,50000,0,0.5555555555555556,9
,m,20,married,50000,1,0.40298507462686567,67
,m,20,married,50000,5,0.5222222222222223,90
,m,20,married,80000,,1.0,1
,m,20,married,80000,0,nan,0
,m,20,married,80000,1,nan,0
,m,20,married,80000,5,1.0,1
,m,20,single,,,0.41432098765432096,2025
,m,20,single,,0,0.3854166666666667,192
,m,20,single,,1,0.404126213592233,824
,m,20,single,,5,0.42814667988107036,1009
,m,20,single,0,,0.0,1
,m,20,single,0,0,nan,0
,m,20,single,0,1,nan,0
,m,20,single,0,5,0.0,1
,m,20,single,20000,,0.40408805031446543,636
,m,20,single,20000,0,0.27450980392156865,51
,m,20,single,20000,1,0.3660377358490566,265
,m,20,single,20000,5,0.45625,320
,m,20,single,50000,,0.41897810218978104,1370
,m,20,single,50000,0,0.4172661870503597,139
,m,20,single,50000,1,0.42495479204339964,553
,m,20,single,50000,5,0.4144542772861357,678
,m,20,single,80000,,0.4444444444444444,18
,m,20,single,80000,0,1.0,2
,m,20,single,80000,1,0.16666666666666666,6
,m,20,single,80000,5,0.5,10
,m,40,,,,0.5217391304347826,2277
,m,40,,,0,0.5549738219895288,191
,m,40,,,1,0.5081788440567067,917
,m,40,,,5,0.5269461077844312,1169
,m,40,,0,,nan,0
,m,40,,0,0,nan,0
,m,40,,0,1,nan,0
,m,40,,0,5,nan,0
,m,40,,20000,,0.5049645390070922,705
,m,40,,20000,0,0.5087719298245614,57
,m,40,,20000,1,0.49310344827586206,290
,m,40,,20000,5,0.5139664804469274,358
,m,40,,50000,,0.529073482428115,1565
,m,40,,50000,0,0.5746268656716418,134
,m,40,,50000,1,0.5144230769230769,624
,m,40,,50000,5,0.5328376703841388,807
,m,40,,80000,,0.5714285714285714,7
,m,40,,80000,0,nan,0
,m,40,,80000,1,0.6666666666666666,3
,m,40,,80000,5,0.5,4
,m,40,married,,,0.5482093663911846,1089
,m,40,married,,0,0.5730337078651685,89
,m,40,married,,1,0.5230769230769231,455
,m,40,married,,5,0.5651376146788991,545
,m,40,married,0,,nan,0
,m,40,married,0,0,nan,0
,m,40,married,0,1,nan,0
,m,40,married,0,5,nan,0
,m,40,married,20000,,0.5319148936170213,329
,m,40,married,20000,0,0.5172413793103449,29
,m,40,married,20000,1,0.5277777777777778,144
,m,40,married,20000,5,0.5384615384615384,156
,m,40,married,50000,,0.5555555555555556,756
,m,40,married,50000,0,0.6,60
,m,40,married,50000,1,0.5225806451612903,310
,m,40,married,50000,5,0.5751295336787565,386
,m,40,married,80000,,0.5,4
,m,40,married,80000,0,nan,0
,m,40,married,80000,1,0.0,1
,m,40,married,80000,5,0.6666666666666666,3
,m,40,single,,,0.49747474747474746,1188
,m,40,single,,0,0.5392156862745098,102
,m,40,single,,1,0.4935064935064935,462
,m,40,single,,5,0.4935897435897436,624
,m,40,single,0,,nan,0
,m,40,single,0,0,nan,0
,m,40,single,0,1,nan,0
,m,40,single,0,5,nan,0
,m,40,single,20000,,0.48138297872340424,376
,m,40,single,20000,0,0.5,28
,m,40,single,20000,1,0.4589041095890411,146
,m,40,single,20000,5,0.49504950495049505,202
,m,40,single,50000,,0.5043263288009888,809
,m,40,single,50000,0,0.5540540540540541,74
,m,40,single,50000,1,0.5063694267515924,314
,m,40,single,50000,5,0.49406175771971494,421
,m,40,single,80000,,0.6666666666666666,3
,m,40,single,80000,0,nan,0
,m,40,single,80000,1,1.0,2
,m,40,single,80000,5,0.0,1
,m,60,,,,0.583596214511041,1268
,m,60,,,0,0.5753424657534246,146
,m,60,,,1,0.5530612244897959,490
,m,60,,,5,0.6091772151898734,632
,m,60,,0,,1.0,1
,m,60,,0,0,nan,0
,m,60,,0,1,nan,0
,m,60,,0,5,1.0,1
,m,60,,20000,,0.5526315789473685,380
,m,60,,20000,0,0.5,48
,m,60,,20000,1,0.5797101449275363,138
,m,60,,20000,5,0.5463917525773195,194
,m,60,,50000,,0.5938566552901023,879
,m,60,,50000,0,0.6145833333333334,96
,m,60,,50000,1,0.5373563218390804,348
,m,60,,50000,5,0.6344827586206897,435
,m,60,,80000,,0.875,8
,m,60,,80000,0,0.5,2
,m,60,,80000,1,1.0,4
,m,60,,80000,5,1.0,2
,m,60,married,,,0.6014967259120674,1069
,m,60,married,,0,0.5873015873015873,126
,m,60,married,,1,0.5682926829268292,410
,m,60,married,,5,0.6303939962476548,533
,m,60,married,0,,1.0,1
,m,60,married,0,0,nan,0
,m,60,married,0,1,nan,0
,m,60,married,0,5,1.0,1
,m,60,married,20000,,0.56656346749226,323
,m,60,married,20000,0,0.5,42
,m,60,married,20000,1,0.6016260162601627,123
,m,60,married,20000,5,0.5569620253164557,158
,m,60,married,50000,,0.6129905277401895,739
,m,60,married,50000,0,0.6265060240963856,83
,m,60,married,50000,1,0.5492957746478874,284
,m,60,married,50000,5,0.6586021505376344,372
,m,60,married,80000,,1.0,6
,m,60,married,80000,0,1.0,1
,m,60,married,80000,1,1.0,3
,m,60,married,80000,5,1.0,2
,m,60,single,,,0.48743718592964824,199
,m,60,single,,0,0.5,20
,m,60,single,,1,0.475,80
,m,60,single,,5,0.494949494949495,99
,m,60,single,0,,nan,0
,m,60,single,0,0,nan,0
,m,60,single,0,1,nan,0
,m,60,single,0,5,nan,0
,m,60,single,20000,,0.47368421052631576,57
,m,60,single,20000,0,0.5,6
,m,60,single,20000,1,0.4,15
,m,60,single,20000,5,0.5,36
,m,60,single,50000,,0.4928571428571429,140
,m,60,single,50000,0,0.5384615384615384,13
,m,60,single,50000,1,0.484375,64
,m,60,single,50000,5,0.49206349206349204,63
,m,60,single,80000,,0.5,2
,m,60,single,80000,0,0.0,1
,m,60,single,80000,1,1.0,1
,m,60,single,80000,5,nan,0
-0.1,,,,,,0.5089404857219109,3747
-0.1,,,,,0,0.503957783641161,379
-0.1,,,,,1,0.5007225433526011,1384
-0.1,,,,,5,0.515625,1984
-0.1,,,,0,,1.0,1
-0.1,,,,0,0,nan,0
-0.1,,,,0,1,1.0,1
-0.1,,,,0,5,nan,0
-0.1,,,,20000,,0.5084925690021231,942
-0.1,,,,20000,0,0.4430379746835443,79
-0.1,,,,20000,1,0.5212464589235127,353
-0.1,,,,20000,5,0.5098039215686274,510
-0.1,,,,50000,,0.5079193664506839,2778
-0.1,,,,50000,0,0.5167785234899329,298
-0.1,,,,50000,1,0.4916420845624385,1017
-0.1,,,,50000,5,0.51742993848257,1463
-0.1,,,,80000,,0.6153846153846154,26
-0.1,,,,80000,0,1.0,2
-0.1,,,,80000,1,0.6153846153846154,13
-0.1,,,,80000,5,0.5454545454545454,11
-0.1,,,married,,,0.5811903012490816,1361
-0.1,,,married,,0,0.6097560975609756,123
-0.1,,,married,,1,0.5885947046843177,491
-0.1,,,married,,5,0.571619812583668,747
-0.1,,,married,0,,1.0,1
-0.1,,,married,0,0,nan,0
-0.1,,,married,0,1,1.0,1
-0.1,,,married,0,5,nan,0
-0.1,,,married,20000,,0.558641975308642,324
-0.1,,,married,20000,0,0.6,25
-0.1,,,married,20000,1,0.5919540229885057,174
-0.1,,,married,20000,5,0.504,125
-0.1,,,married,50000,,0.5861733203505355,1027
-0.1,,,married,50000,0,0.6082474226804123,97
-0.1,,,married,50000,1,0.5819935691318328,311
-0.1,,,married,50000,5,0.5848142164781907,619
-0.1,,,married,80000,,0.7777777777777778,9
-0.1,,,married,80000,0,1.0,1
-0.1,,,married,80000,1,0.8,5
-0.1,,,married,80000,5,0.6666666666666666,3
-0.1,,,single,,,0.4677284157585918,2386
-0.1,,,single,,0,0.453125,256
-0.1,,,single,,1,0.45240761478163494,893
-0.1,,,single,,5,0.48181083265966046,1237
-0.1,,,single,0,,nan,0
-0.1,,,single,0,0,nan,0
-0.1,,,single,0,1,nan,0
-0.1,,,single,0,5,nan,0
-0.1,,,single,20000,,0.48220064724919093,618
-0.1,,,single,20000,0,0.37037037037037035,54
-0.1,,,single,20000,1,0.45251396648044695,179
-0.1,,,single,20000,5,0.5116883116883116,385
-0.1,,,single,50000,,0.46202170188463737,1751
-0.1,,,single,50000,0,0.472636815920398,201
-0.1,,,single,50000,1,0.4518413597733711,706
-0.1,,,single,50000,5,0.46800947867298576,844
-0.1,,,single,80000,,0.5294117647058824,17
-0.1,,,single,80000,0,1.0,1
-0.1,,,single,80000,1,0.5,8
-0.1,,,single,80000,5,0.5,8
-0.1,,0,,,,0.4074074074074074,108
-0.1,,0,,,0,0.4,10
-0.1,,0,,,1,0.37142857142857144,35
-0.1,,0,,,5,0.42857142857142855,63
-0.1,,0,,0,,nan,0
-0.1,,0,,0,0,nan,0
-0.1,,0,,0,1,nan,0
-0.1,,0,,0,5,nan,0
-0.1,,0,,20000,,0.35,40
-0.1,,0,,20000,0,0.2,5
-0.1,,0,,20000,1,0.29411764705882354,17
-0.1,,0,,20000,5,0.4444444444444444,18
-0.1,,0,,50000,,0.4411764705882353,68
-0.1,,0,,50000,0,0.6,5
-0.1,,0,,50000,1,0.4444444444444444,18
-0.1,,0,,50000,5,0.4222222222222222,45
-0.1,,0,,80000,,nan,0
-0.1,,0,,80000,0,nan,0
-0.1,,0,,80000,1,nan,0
-0.1,,0,,80000,5,nan,0
-0.1,,0,married,,,0.3333333333333333,3
-0.1,,0,married,,0,nan,0
-0.1,,0,married,,1,nan,0
-0.1,,0,married,,5,0.3333333333333333,3
-0.1,,0,married,0,,nan,0
-0.1,,0,married,0,0,nan,0
-0.1,,0,married,0,1,nan,0
-0.1,,0,married,0,5,nan,0
-0.1,,0,married,20000,,0.3333333333333333,3
-0.1,,0,married,20000,0,nan,0
-0.1,,0,married,20000,1,nan,0
-0.1,,0,married,20000,5,0.3333333333333333,3
-0.1,,0,married,50000,,nan,0
-0.1,,0,married,50000,0,nan,0
-0.1,,0,married,50000,1,nan,0
-0.1,,0,married,50000,5,nan,0
-0.1,,0,married,80000,,nan,0
-0.1,,0,married,80000,0,nan,0
-0.1,,0,married,80000,1,nan,0
-0.1,,0,married,80000,5,nan,0
-0.1,,0,single,,,0.4095238095238095,105
-0.1,,0,single,,0,0.4,10
-0.1,,0,single,,1,0.37142857142857144,35
-0.1,,0,single,,5,0.43333333333333335,60
-0.1,,0,single,0,,nan,0
-0.1,,0,single,0,0,nan,0
-0.1,,0,single,0,1,nan,0
-0.1,,0,single,0,5,nan,0
-0.1,,0,single,20000,,0.35135135135135137,37
-0.1,,0,single,20000,0,0.2,5
-0.1,,0,single,20000,1,0.29411764705882354,17
-0.1,,0,single,20000,5,0.4666666666666667,15
-0.1,,0,single,50000,,0.4411764705882353,68
-0.1,,0,single,50000,0,0.6,5
-0.1,,0,single,50000,1,0.4444444444444444,18
-0.1,,0,single,50000,5,0.4222222222222222,45
-0.1,,0,single,80000,,nan,0
-0.1,,0,single,80000,0,nan,0
-0.1,,0,single,80000,1,nan,0
-0.1,,0,single,80000,5,nan,0
-0.1,,20,,,,0.4451261077027948,1467
-0.1,,20,,,0,0.40816326530612246,147
-0.1,,20,,,1,0.44280442804428044,542
-0.1,,20,,,5,0.4537275064267352,778
-0.1,,20,,0,,nan,0
-0.1,,20,,0,0,nan,0
-0.1,,20,,0,1,nan,0
-0.1,,20,,0,5,nan,0
-0.1,,20,,20000,,0.4603658536585366,328
-0.1,,20,,20000,0,0.3235294117647059,34
-0.1,,20,,20000,1,0.46218487394957986,119
-0.1,,20,,20000,5,0.4857142857142857,175
-0.1,,20,,50000,,0.4404973357015986,1126
-0.1,,20,,50000,0,0.42857142857142855,112
-0.1,,20,,50000,1,0.44047619047619047,420
-0.1,,20,,50000,5,0.44276094276094274,594
-0.1,,20,,80000,,0.46153846153846156,13
-0.1,,20,,80000,0,1.0,1
-0.1,,20,,80000,1,0.0,3
-0.1,,20,,80000,5,0.5555555555555556,9
-0.1,,20,married,,,0.4954128440366973,109
-0.1,,20,married,,0,1.0,2
-0.1,,20,married,,1,0.4222222222222222,45
-0.1,,20,married,,5,0.532258064516129,62
-0.1,,20,married,0,,nan,0
-0.1,,20,married,0,0,nan,0
-0.1,,20,married,0,1,nan,0
-0.1,,20,married,0,5,nan,0
-0.1,,20,married,20000,,0.48717948717948717,39
-0.1,,20,married,20000,0,nan,0
-0.1,,20,married,20000,1,0.35294117647058826,17
-0.1,,20,married,20000,5,0.5909090909090909,22
-0.1,,20,married,50000,,0.4927536231884058,69
-0.1,,20,married,50000,0,1.0,2
-0.1,,20,married,50000,1,0.4642857142857143,28
-0.1,,20,married,50000,5,0.48717948717948717,39
-0.1,,20,married,80000,,1.0,1
-0.1,,20,married,80000,0,nan,0
-0.1,,20,married,80000,1,nan,0
-0.1,,20,married,80000,5,1.0,1
-0.1,,20,single,,,0.4410898379970545,1358
-0.1,,20,single,,0,0.4,145
-0.1,,20,single,,1,0.44466800804828976,497
-0.1,,20,single,,5,0.44692737430167595,716
-0.1,,20,single,0,,nan,0
-0.1,,20,single,0,0,nan,0
-0.1,,20,single,0,1,nan,0
-0.1,,20,single,0,5,nan,0
-0.1,,20,single,20000,,0.45674740484429066,289
-0.1,,20,single,20000,0,0.3235294117647059,34
-0.1,,20,single,20000,1,0.4803921568627451,102
-0.1,,20,single,20000,5,0.47058823529411764,153
-0.1,,20,single,50000,,0.4370860927152318,1057
-0.1,,20,single,50000,0,0.41818181818181815,110
-0.1,,20,single,50000,1,0.4387755102040816,392
-0.1,,20,single,50000,5,0.43963963963963965,555
-0.1,,20,single,80000,,0.4166666666666667,12
-0.1,,20,single,80000,0,1.0,1
-0.1,,20,single,80000,1,0.0,3
-0.1,,20,single,80000,5,0.5,8
-0.1,,40,,,,0.539375,1600
-0.1,,40,,,0,0.5324675324675324,154
-0.1,,40,,,1,0.5235849056603774,636
-0.1,,40,,,5,0.5530864197530864,810
-0.1,,40,,0,,nan,0
-0.1,,40,,0,0,nan,0
-0.1,,40,,0,1,nan,0
-0.1,,40,,0,5,nan,0
-0.1,,40,,20000,,0.5313351498637602,367
-0.1,,40,,20000,0,0.5217391304347826,23
-0.1,,40,,20000,1,0.48226950354609927,141
-0.1,,40,,20000,5,0.5665024630541872,203
-0.1,,40,,50000,,0.5404742436631235,1223
-0.1,,40,,50000,0,0.5343511450381679,131
-0.1,,40,,50000,1,0.5308641975308642,486
-0.1,,40,,50000,5,0.5495049504950495,606
-0.1,,40,,80000,,0.7,10
-0.1,,40,,80000,0,nan,0
-0.1,,40,,80000,1,0.7777777777777778,9
-0.1,,40,,80000,5,0.0,1
-0.1,,40,married,,,0.5645161290322581,806
-0.1,,40,married,,0,0.5692307692307692,65
-0.1,,40,married,,1,0.5771604938271605,324
-0.1,,40,married,,5,0.5539568345323741,417
-0.1,,40,married,0,,nan,0
-0.1,,40,married,0,0,nan,0
-0.1,,40,married,0,1,nan,0
-0.1,,40,married,0,5,nan,0
-0.1,,40,married,20000,,0.5271317829457365,129
-0.1,,40,married,20000,0,0.45454545454545453,11
-0.1,,40,married,20000,1,0.5319148936170213,94
-0.1,,40,married,20000,5,0.5416666666666666,24
-0.1,,40,married,50000,,0.5714285714285714,672
-0.1,,40,married,50000,0,0.5925925925925926,54
-0.1,,40,married,50000,1,0.5929203539823009,226
-0.1,,40,married,50000,5,0.5561224489795918,392
-0.1,,40,married,80000,,0.6,5
-0.1,,40,married,80000,0,nan,0
-0.1,,40,married,80000,1,0.75,4
-0.1,,40,married,80000,5,0.0,1
-0.1,,40,single,,,0.5138539042821159,794
-0.1,,40,single,,0,0.5056179775280899,89
-0.1,,40,single,,1,0.46794871794871795,312
-0.1,,40,single,,5,0.5521628498727735,393
-0.1,,40,single,0,,nan,0
-0.1,,40,single,0,0,nan,0
-0.1,,40,single,0,1,nan,0
-0.1,,40,single,0,5,nan,0
-0.1,,40,single,20000,,0.5336134453781513,238
-0.1,,40,single,20000,0,0.5833333333333334,12
-0.1,,40,single,20000,1,0.3829787234042553,47
-0.1,,40,single,20000,5,0.5698324022346368,179
-0.1,,40,single,50000,,0.5027223230490018,551
-0.1,,40,single,50000,0,0.4935064935064935,77
-0.1,,40,single,50000,1,0.47692307692307695,260
-0.1,,40,single,50000,5,0.5373831775700935,214
-0.1,,40,single,80000,,0.8,5
-0.1,,40,single,80000,0,nan,0
-0.1,,40,single,80000,1,0.8,5
-0.1,,40,single,80000,5,nan,0
-0.1,,60,,,,0.6066433566433567,572
-0.1,,60,,,0,0.6617647058823529,68
-0.1,,60,,,1,0.6257309941520468,171
-0.1,,60,,,5,0.5855855855855856,333
-0.1,,60,,0,,1.0,1
-0.1,,60,,0,0,nan,0
-0.1,,60,,0,1,1.0,1
-0.1,,60,,0,5,nan,0
-0.1,,60,,20000,,0.5748792270531401,207
-0.1,,60,,20000,0,0.6470588235294118,17
-0.1,,60,,20000,1,0.7368421052631579,76
-0.1,,60,,20000,5,0.45614035087719296,114
-0.1,,60,,50000,,0.6204986149584487,361
-0.1,,60,,50000,0,0.66,50
-0.1,,60,,50000,1,0.5268817204301075,93
-0.1,,60,,50000,5,0.6513761467889908,218
-0.1,,60,,80000,,1.0,3
-0.1,,60,,80000,0,1.0,1
-0.1,,60,,80000,1,1.0,1
-0.1,,60,,80000,5,1.0,1
-0.1,,60,married,,,0.6343115124153499,443
-0.1,,60,married,,0,0.6428571428571429,56
-0.1,,60,married,,1,0.680327868852459,122
-0.1,,60,married,,5,0.6113207547169811,265
-0.1,,60,married,0,,1.0,1
-0.1,,60,married,0,0,nan,0
-0.1,,60,married,0,1,1.0,1
-0.1,,60,married,0,5,nan,0
-0.1,,60,married,20000,,0.6078431372549019,153
-0.1,,60,married,20000,0,0.7142857142857143,14
-0.1,,60,married,20000,1,0.746031746031746,63
-0.1,,60,married,20000,5,0.47368421052631576,76
-0.1,,60,married,50000,,0.6433566433566433,286
-0.1,,60,married,50000,0,0.6097560975609756,41
-0.1,,60,married,50000,1,0.5964912280701754,57
-0.1,,60,married,50000,5,0.6648936170212766,188
-0.1,,60,married,80000,,1.0,3
-0.1,,60,married,80000,0,1.0,1
-0.1,,60,married,80000,1,1.0,1
-0.1,,60,married,80000,5,1.0,1
-0.1,,60,single,,,0.5116279069767442,129
-0.1,,60,single,,0,0.75,12
-0.1,,60,single,,1,0.4897959183673469,49
-0.1,,60,single,,5,0.4852941176470588,68
-0.1,,60,single,0,,nan,0
-0.1,,60,single,0,0,nan,0
-0.1,,60,single,0,1,nan,0
-0.1,,60,single,0,5,nan,0
-0.1,,60,single,20000,,0.48148148148148145,54
-0.1,,60,single,20000,0,0.3333333333333333,3
-0.1,,60,single,20000,1,0.6923076923076923,13
-0.1,,60,single,20000,5,0.42105263157894735,38
-0.1,,60,single,50000,,0.5333333333333333,75
-0.1,,60,single,50000,0,0.8888888888888888,9
-0.1,,60,single,50000,1,0.4166666666666667,36
-0.1,,60,single,50000,5,0.5666666666666667,30
-0.1,,60,single,80000,,nan,0
-0.1,,60,single,80000,0,nan,0
-0.1,,60,single,80000,1,nan,0
-0.1,,60,single,80000,5,nan,0
-0.1,f,,,,,0.5276621058893516,1681
-0.1,f,,,,0,0.5641025641025641,195
-0.1,f,,,,1,0.5413533834586466,532
-0.1,f,,,,5,0.5125786163522013,954
-0.1,f,,,0,,1.0,1
-0.1,f,,,0,0,nan,0
-0.1,f,,,0,1,1.0,1
-0.1,f,,,0,5,nan,0
-0.1,f,,,20000,,0.53,400
-0.1,f,,,20000,0,0.5652173913043478,23
-0.1,f,,,20000,1,0.5741935483870968,155
-0.1,f,,,20000,5,0.4954954954954955,222
-0.1,f,,,50000,,0.5247836349331235,1271
-0.1,f,,,50000,0,0.5614035087719298,171
-0.1,f,,,50000,1,0.5203252032520326,369
-0.1,f,,,50000,5,0.518467852257182,731
-0.1,f,,,80000,,0.7777777777777778,9
-0.1,f,,,80000,0,1.0,1
-0.1,f,,,80000,1,0.8571428571428571,7
-0.1,f,,,80000,5,0.0,1
-0.1,f,,married,,,0.5951492537313433,536
-0.1,f,,married,,0,0.6376811594202898,69
-0.1,f,,married,,1,0.6217391304347826,230
-0.1,f,,married,,5,0.5569620253164557,237
-0.1,f,,married,0,,1.0,1
-0.1,f,,married,0,0,nan,0
-0.1,f,,married,0,1,1.0,1
-0.1,f,,married,0,5,nan,0
-0.1,f,,married,20000,,0.5957446808510638,141
-0.1,f,,married,20000,0,0.6,15
-0.1,f,,married,20000,1,0.6105263157894737,95
-0.1,f,,married,20000,5,0.5483870967741935,31
-0.1,f,,married,50000,,0.5912596401028277,389
-0.1,f,,married,50000,0,0.6415094339622641,53
-0.1,f,,married,50000,1,0.6183206106870229,131
-0.1,f,,married,50000,5,0.5609756097560976,205
-0.1,f,,married,80000,,0.8,5
-0.1,f,,married,80000,0,1.0,1
-0.1,f,,married,80000,1,1.0,3
-0.1,f,,married,80000,5,0.0,1
-0.1,f,,single,,,0.4960698689956332,1145
-0.1,f,,single,,0,0.5238095238095238,126
-0.1,f,,single,,1,0.48013245033112584,302
-0.1,f,,single,,5,0.497907949790795,717
-0.1,f,,single,0,,nan,0
-0.1,f,,single,0,0,nan,0
-0.1,f,,single,0,1,nan,0
-0.1,f,,single,0,5,nan,0
-0.1,f,,single,20000,,0.4942084942084942,259
-0.1,f,,single,20000,0,0.5,8
-0.1,f,,single,20000,1,0.5166666666666667,60
-0.1,f,,single,20000,5,0.4869109947643979,191
-0.1,f,,single,50000,,0.4954648526077097,882
-0.1,f,,single,50000,0,0.5254237288135594,118
-0.1,f,,single,50000,1,0.46638655462184875,238
-0.1,f,,single,50000,5,0.5019011406844106,526
-0.1,f,,single,80000,,0.75,4
-0.1,f,,single,80000,0,nan,0
-0.1,f,,single,80000,1,0.75,4
-0.1,f,,single,80000,5,nan,0
-0.1,f,0,,,,0.43137254901960786,51
-0.1,f,0,,,0,nan,0
-0.1,f,0,,,1,0.3333333333333333,12
-0.1,f,0,,,5,0.46153846153846156,39
-0.1,f,0,,0,,nan,0
-0.1,f,0,,0,0,nan,0
-0.1,f,0,,0,1,nan,0
-0.1,f,0,,0,5,nan,0
-0.1,f,0,,20000,,0.3076923076923077,13
-0.1,f,0,,20000,0,nan,0
-0.1,f,0,,20000,1,0.2857142857142857,7
-0.1,f,0,,20000,5,0.3333333333333333,6
-0.1,f,0,,50000,,0.47368421052631576,38
-0.1,f,0,,50000,0,nan,0
-0.1,f,0,,50000,1,0.4,5
-0.1,f,0,,50000,5,0.48484848484848486,33
-0.1,f,0,,80000,,nan,0
-0.1,f,0,,80000,0,nan,0
-0.1,f,0,,80000,1,nan,0
-0.1,f,0,,80000,5,nan,0
-0.1,f,0,married,,,0.3333333333333333,3
-0.1,f,0,married,,0,nan,0
-0.1,f,0,married,,1,nan,0
-0.1,f,0,married,,5,0.3333333333333333,3
-0.1,f,0,married,0,,nan,0
-0.1,f,0,married,0,0,nan,0
-0.1,f,0,married,0,1,nan,0
-0.1,f,0,married,0,5,nan,0
-0.1,f,0,married,20000,,0.3333333333333333,3
-0.1,f,0,married,20000,0,nan,0
-0.1,f,0,married,20000,1,nan,0
-0.1,f,0,married,20000,5,0.3333333333333333,3
-0.1,f,0,married,50000,,nan,0
-0.1,f,0,married,50000,0,nan,0
-0.1,f,0,married,50000,1,nan,0
-0.1,f,0,married,50000,5,nan,0
-0.1,f,0,married,80000,,nan,0
-0.1,f,0,married,80000,0,nan,0
-0.1,f,0,married,80000,1,nan,0
-0.1,f,0,married,80000,5,nan,0
-0.1,f,0,single,,,0.4375,48
-0.1,f,0,single,,0,nan,0
-0.1,f,0,single,,1,0.3333333333333333,12
-0.1,f,0,single,,5,0.4722222222222222,36
-0.1,f,0,single,0,,nan,0
-0.1,f,0,single,0,0,nan,0
-0.1,f,0,single,0,1,nan,0
-0.1,f,0,single,0,5,nan,0
-0.1,f,0,single,20000,,0.3,10
-0.1,f,0,single,20000,0,nan,0
-0.1,f,0,single,20000,1,0.2857142857142857,7
-0.1,f,0,single,20000,5,0.3333333333333333,3
-0.1,f,0,single,50000,,0.47368421052631576,38
-0.1,f,0,single,50000,0,nan,0
-0.1,f,0,single,50000,1,0.4,5
-0.1,f,0,single,50000,5,0.48484848484848486,33
-0.1,f,0,single,80000,,nan,0
-0.1,f,0,single,80000,0,nan,0
-0.1,f,0,single,80000,1,nan,0
-0.1,f,0,single,80000,5,nan,0
-0.1,f,20,,,,0.4811320754716981,636
-0.1,f,20,,,0,0.47540983606557374,61
-0.1,f,20,,,1,0.5046728971962616,107
-0.1,f,20,,,5,0.47649572649572647,468
-0.1,f,20,,0,,nan,0
-0.1,f,20,,0,0,nan,0
-0.1,f,20,,0,1,nan,0
-0.1,f,20,,0,5,nan,0
-0.1,f,20,,20000,,0.4797297297297297,148
-0.1,f,20,,20000,0,nan,0
-0.1,f,20,,20000,1,0.47619047619047616,42
-0.1,f,20,,20000,5,0.4811320754716981,106
-0.1,f,20,,50000,,0.48155737704918034,488
-0.1,f,20,,50000,0,0.47540983606557374,61
-0.1,f,20,,50000,1,0.5230769230769231,65
-0.1,f,20,,50000,5,0.47513812154696133,362
-0.1,f,20,,80000,,nan,0
-0.1,f,20,,80000,0,nan,0
-0.1,f,20,,80000,1,nan,0
-0.1,f,20,,80000,5,nan,0
-0.1,f,20,married,,,0.5272727272727272,55
-0.1,f,20,married,,0,1.0,2
-0.1,f,20,married,,1,0.39285714285714285,28
-0.1,f,20,married,,5,0.64,25
-0.1,f,20,married,0,,nan,0
-0.1,f,20,married,0,0,nan,0
-0.1,f,20,married,0,1,nan,0
-0.1,f,20,married,0,5,nan,0
-0.1,f,20,married,20000,,0.5,18
-0.1,f,20,married,20000,0,nan,0
-0.1,f,20,married,20000,1,0.2222222222222222,9
-0.1,f,20,married,20000,5,0.7777777777777778,9
-0.1,f,20,married,50000,,0.5405405405405406,37
-0.1,f,20,married,50000,0,1.0,2
-0.1,f,20,married,50000,1,0.47368421052631576,19
-0.1,f,20,married,50000,5,0.5625,16
-0.1,f,20,married,80000,,nan,0
-0.1,f,20,married,80000,0,nan,0
-0.1,f,20,married,80000,1,nan,0
-0.1,f,20,married,80000,5,nan,0
-0.1,f,20,single,,,0.47676419965576594,581
-0.1,f,20,single,,0,0.4576271186440678,59
-0.1,f,20,single,,1,0.5443037974683544,79
-0.1,f,20,single,,5,0.4672686230248307,443
-0.1,f,20,single,0,,nan,0
-0.1,f,20,single,0,0,nan,0
-0.1,f,20,single,0,1,nan,0
-0.1,f,20,single,0,5,nan,0
-0.1,f,20,single,20000,,0.47692307692307695,130
-0.1,f,20,single,20000,0,nan,0
-0.1,f,20,single,20000,1,0.5454545454545454,33
-0.1,f,20,single,20000,5,0.4536082474226804,97
-0.1,f,20,single,50000,,0.47671840354767187,451
-0.1,f,20,single,50000,0,0.4576271186440678,59
-0.1,f,20,single,50000,1,0.5434782608695652,46
-0.1,f,20,single,50000,5,0.47109826589595377,346
-0.1,f,20,single,80000,,nan,0
-0.1,f,20,single,80000,0,nan,0
-0.1,f,20,single,80000,1,nan,0
-0.1,f,20,single,80000,5,nan,0
-0.1,f,40,,,,0.5467171717171717,792
-0.1,f,40,,,0,0.5533980582524272,103
-0.1,f,40,,,1,0.5138888888888888,288
-0.1,f,40,,,5,0.5685785536159601,401
