year,sex,age,marital_status,accidents,income,score,premium,treatment,adjusted_premium,retention_prob,retained
2021,m,59,married,2,86010,2.7,311.9,0,311.9,0.63,True
2021,m,52,married,1,25667,2.2,290.46,-0.1,261.41,0.582,True
2021,m,41,single,2,97643,3.2,333.74,-0.1,300.37,0.594,True
2021,m,19,single,0,44121,2.5,303.24,0.2,363.89,0.44,False
2021,m,28,single,5,56433,4.0,367.86,0,367.86,0.56,True
2021,m,20,single,5,86823,4.0,367.86,0.2,441.43,0.421,False
2021,m,70,married,1,62539,2.5,303.24,0.2,363.89,0.629,True
2021,m,50,single,2,19010,3.2,333.74,-0.1,300.37,0.491,False
2021,m,24,single,2,30984,3.0,325.0,0.2,390.0,0.355,True
2021,f,68,married,1,49493,1.5,262.29,0,262.29,0.628,False
2021,f,47,married,1,93654,2.2,290.46,0.2,348.55,0.461,True
2021,f,36,single,2,80172,3.0,325.0,0,325.0,0.492,True
2021,f,48,married,1,15893,2.2,290.46,0.1,319.51,0.381,False
2021,f,19,single,1,0,3.5,346.76,-0.1,312.08,0.28,False
2021,f,32,single,6,58026,3.5,346.76,0.2,416.11,0.523,False
2021,f,41,single,3,66361,3.2,333.74,0.1,367.11,0.489,True
2021,m,69,married,4,69307,3.0,325.0,0.1,357.5,0.679,True
2021,m,49,single,4,65333,3.7,355.32,-0.1,319.79,0.444,False
2021,f,51,single,0,41128,1.2,251.17,0.1,276.29,0.401,False
2021,f,34,single,1,0,3.0,325.0,0.1,357.5,0.517,False
2021,m,38,single,0,14677,2.5,303.24,0.1,333.56,0.523,False
2021,f,62,married,0,36720,0.5,227.95,0,227.95,0.797,True
2021,f,38,single,2,83238,3.0,325.0,0,325.0,0.555,True
2021,f,50,single,1,1344,2.7,311.9,0.2,374.28,0.373,True
2021,m,45,single,0,85522,2.2,290.46,0,290.46,0.396,False
2021,m,28,single,2,39241,3.0,325.0,0.2,390.0,0.44,False
2021,f,49,married,2,17244,2.2,290.46,0.1,319.51,0.503,True
2021,f,43,married,8,116755,2.7,311.9,0.1,343.09,0.598,False
2021,f,57,single,0,42947,1.2,251.17,0.1,276.29,0.567,False
2021,f,51,single,4,0,3.2,333.74,0.2,400.49,0.625,False
2021,f,51,single,0,53597,1.7,270.05,-0.1,243.05,0.472,False
2021,f,65,married,2,37056,1.5,262.29,0,262.29,0.683,True
2021,f,18,single,3,80540,4.0,367.86,-0.1,331.07,0.429,False
2021,f,62,married,0,15012,1.0,244.13,0.1,268.54,0.597,True
2021,m,21,single,1,43763,3.0,325.0,0.2,390.0,0.528,True
2021,m,40,single,3,39476,3.2,333.74,-0.1,300.37,0.364,False
2021,f,55,single,0,87922,1.7,270.05,0.2,324.06,0.511,True
2021,f,53,married,1,39853,1.7,270.05,0.2,324.06,0.67,False
2021,m,24,single,1,73019,3.5,346.76,0.1,381.44,0.514,True
2021,m,26,single,0,23332,2.0,282.14,0.1,310.35,0.295,False
2021,f,54,single,0,36769,1.2,251.17,0.1,276.29,0.534,False
2021,f,31,single,3,0,3.5,346.76,-0.1,312.08,0.292,False
2021,m,27,single,3,31206,3.5,346.76,-0.1,312.08,0.472,False
2021,m,26,single,0,66410,2.5,303.24,0.2,363.89,0.413,False
2021,f,37,single,4,75841,3.5,346.76,0.2,416.11,0.433,True
2021,f,67,married,0,54141,1.0,244.13,0.2,292.96,0.48,False
2021,f,51,married,0,37204,0.7,234.17,0,234.17,0.549,False
2021,m,58,single,0,0,2.2,290.46,0,290.46,0.366,False
2021,f,49,single,1,65185,2.7,311.9,0.1,343.09,0.371,True
2021,f,59,married,4,54530,2.7,311.9,0.2,374.28,0.636,True
2021,f,67,married,1,29383,1.5,262.29,0,262.29,0.666,True
2021,m,42,single,9,9857,3.7,355.32,0,355.32,0.378,True
2021,f,41,single,4,50912,3.2,333.74,0.1,367.11,0.382,False
2021,m,41,single,1,49915,2.7,311.9,0.1,343.09,0.413,False
2021,m,59,married,1,51198,2.7,311.9,-0.1,280.71,0.593,True
2021,f,35,single,6,39927,3.0,325.0,0.2,390.0,0.617,True
2021,f,56,married,0,52069,1.2,251.17,0.2,301.4,0.527,False
2021,m,20,single,0,19107,2.5,303.24,0.1,333.56,0.353,False
2021,m,26,single,2,36932,3.0,325.0,0.2,390.0,0.36,False
2021,f,58,married,0,104501,1.2,251.17,0.2,301.4,0.729,True
2021,f,30,single,1,23102,2.5,303.24,0.1,333.56,0.564,False
2021,f,63,married,5,45863,2.0,282.14,0,282.14,0.778,True
2021,f,51,married,0,23252,0.7,234.17,0,234.17,0.465,False
2021,m,22,single,2,33093,3.0,325.0,0.2,390.0,0.396,False
2021,f,23,single,5,61341,3.5,346.76,0.2,416.11,0.579,False
2021,f,29,single,5,0,3.5,346.76,-0.1,312.08,0.447,False
2021,f,35,single,4,72658,3.5,346.76,0.2,416.11,0.5,True
2021,m,54,single,6,85296,3.7,355.32,0.1,390.85,0.563,False
2021,m,64,married,0,88380,1.5,262.29,0.1,288.52,0.759,False
2021,m,67,married,5,52803,3.0,325.0,0.1,357.5,0.551,False
2021,f,23,single,4,41016,3.0,325.0,0.2,390.0,0.582,True
2021,m,65,married,2,57356,2.5,303.24,0.2,363.89,0.465,False
2021,f,29,single,0,37675,1.5,262.29,0.1,288.52,0.462,False
2021,m,35,single,2,72496,3.5,346.76,0.1,381.44,0.419,False
2021,f,34,married,0,72520,1.5,262.29,0.2,314.75,0.549,False
2021,m,20,single,0,41094,2.0,282.14,0.1,310.35,0.468,False
2021,m,62,married,0,13941,1.5,262.29,0.1,288.52,0.443,True
2021,m,39,single,0,48664,2.0,282.14,0.1,310.35,0.51,True
2021,f,23,single,2,70415,3.0,325.0,0.1,357.5,0.425,False
2021,f,20,single,0,45475,1.5,262.29,0.1,288.52,0.322,False
2021,f,26,single,0,84650,2.0,282.14,0,282.14,0.578,True
2021,m,38,single,0,6018,2.5,303.24,0.1,333.56,0.367,False
2021,m,28,single,0,87349,2.5,303.24,0.2,363.89,0.363,False
2021,m,29,single,1,81565,3.5,346.76,0.2,416.11,0.465,True
2021,m,66,married,3,19141,3.0,325.0,0,325.0,0.475,False
2021,f,64,married,2,30231,1.5,262.29,0,262.29,0.584,False
2021,f,56,married,1,27164,1.7,270.05,0.2,324.06,0.551,True
2021,m,66,single,3,43645,3.0,325.0,0.2,390.0,0.548,False
2021,f,54,married,4,56415,2.7,311.9,0.2,374.28,0.569,True
2021,f,56,single,3,42987,2.7,311.9,0.2,374.28,0.68,True
2021,m,26,single,2,40314,3.0,325.0,0.2,390.0,0.354,True
2021,m,37,single,3,71467,4.0,367.86,0,367.86,0.426,False
2021,f,28,single,1,33154,2.5,303.24,0.1,333.56,0.397,False
2021,m,37,single,3,104316,4.0,367.86,0.2,441.43,0.488,True
2021,f,23,single,3,81473,3.5,346.76,0.1,381.44,0.49,True
2021,f,18,single,0,78027,2.5,303.24,0.2,363.89,0.438,False
2021,m,48,single,3,9045,3.7,355.32,0,355.32,0.362,True
2021,m,42,married,2,33992,2.2,290.46,-0.1,261.41,0.59,False
2021,f,36,single,1,18699,3.0,325.0,0.1,357.5,0.432,True
2021,f,52,married,0,53616,1.2,251.17,0.2,301.4,0.581,True
2021,m,32,single,2,69767,3.5,346.76,0.1,381.44,0.467,False
2021,f,39,single,5,50406,3.5,346.76,0.2,416.11,0.46,False
2021,f,22,single,3,64767,3.5,346.76,0.2,416.11,0.378,True
2021,m,37,single,0,86967,2.5,303.24,0.2,363.89,0.332,False
2021,f,27,single,0,86338,2.0,282.14,0,282.14,0.589,True
2021,m,34,single,0,58465,2.5,303.24,0.2,363.89,0.374,True
2021,m,47,single,0,90082,2.2,290.46,0,290.46,0.556,False
2021,f,69,married,2,63345,2.0,282.14,0,282.14,0.734,True
2021,f,61,married,0,56619,1.0,244.13,0.2,292.96,0.644,True
2021,f,45,single,1,71937,2.7,311.9,0.1,343.09,0.41,False
2021,m,56,single,4,30682,3.2,333.74,-0.1,300.37,0.423,False
2021,f,63,married,0,43760,0.5,227.95,0,227.95,0.583,True
2021,m,45,single,0,80056,2.2,290.46,0,290.46,0.56,True
2021,m,18,single,5,33897,4.0,367.86,0,367.86,0.41,True
2021,f,45,married,1,64971,2.2,290.46,-0.1,261.41,0.616,True
2021,f,47,married,4,20694,2.2,290.46,0.1,319.51,0.554,False
2021,f,45,married,0,103167,1.2,251.17,0.2,301.4,0.617,True
2021,f,29,single,0,66252,2.0,282.14,-0.1,253.93,0.544,True
2021,f,58,married,5,81423,2.7,311.9,0.1,343.09,0.661,True
2021,f,33,single,0,46604,1.5,262.29,0.1,288.52,0.54,False
2021,m,58,married,3,32762,2.7,311.9,-0.1,280.71,0.454,True
2021,f,62,married,6,18304,2.5,303.24,-0.1,272.92,0.556,False
2021,f,20,single,1,62116,3.0,325.0,0.1,357.5,0.398,False
2021,m,42,single,1,23088,2.7,311.9,0.1,343.09,0.361,True
2021,f,45,single,3,95498,3.2,333.74,0.1,367.11,0.542,True
2021,m,45,single,2,12434,3.2,333.74,-0.1,300.37,0.396,True
2021,f,57,married,3,32215,2.2,290.46,0.1,319.51,0.628,True
2021,m,41,single,3,118566,3.7,355.32,0.1,390.85,0.442,False
2021,f,65,married,3,82553,2.5,303.24,0.1,333.56,0.626,True
2021,m,56,married,2,72313,2.7,311.9,-0.1,280.71,0.613,True
2021,m,44,married,2,6988,2.7,311.9,0,311.9,0.436,True
2021,f,35,single,2,8771,3.0,325.0,0.1,357.5,0.527,False
2021,m,32,single,1,29494,3.0,325.0,0.2,390.0,0.329,True
2021,f,64,married,3,14635,2.5,303.24,-0.1,272.92,0.653,False
2021,f,52,married,2,47965,1.7,270.05,0.2,324.06,0.618,True
2021,f,38,single,0,61436,2.0,282.14,-0.1,253.93,0.557,False
2021,f,31,single,3,76143,3.5,346.76,0.2,416.11,0.529,False
2021,f,20,single,1,44741,2.5,303.24,0.1,333.56,0.336,True
2021,f,53,single,5,74840,3.2,333.74,0.1,367.11,0.628,True
2021,f,37,single,0,91213,2.0,282.14,0,282.14,0.591,True
2021,m,27,single,3,74191,4.0,367.86,0,367.86,0.447,True
2021,f,44,single,8,61838,3.2,333.74,0.1,367.11,0.615,False
2021,f,33,single,0,43154,1.5,262.29,0.1,288.52,0.489,False
2021,m,24,single,2,64100,3.5,346.76,0.1,381.44,0.421,False
2021,f,29,single,2,0,3.0,325.0,0.1,357.5,0.38,False
2021,f,53,married,2,18778,2.2,290.46,0.1,319.51,0.64,True
2021,f,38,single,0,17638,2.0,282.14,0.2,338.57,0.333,False
2021,f,50,single,0,87227,1.7,270.05,0.2,324.06,0.521,False
2021,f,66,married,3,20903,2.0,282.14,0,282.14,0.566,True
2021,m,43,married,0,44487,1.2,251.17,-0.1,226.05,0.56,False
2021,f,59,married,4,33770,2.2,290.46,0.1,319.51,0.679,True
2021,f,44,single,0,18499,1.7,270.05,0,270.05,0.548,False
2021,m,56,married,1,53497,2.7,311.9,-0.1,280.71,0.47,False
2021,m,28,single,0,52300,2.5,303.24,0.2,363.89,0.482,False
2021,f,19,single,4,20786,3.5,346.76,0,346.76,0.47,True
2021,m,47,married,3,36804,2.7,311.9,-0.1,280.71,0.543,True
2021,m,38,married,2,52977,3.0,325.0,0.2,390.0,0.562,True
2021,f,33,single,0,57740,2.0,282.14,-0.1,253.93,0.483,True
2021,m,47,single,4,76257,3.7,355.32,-0.1,319.79,0.373,False
2021,f,28,single,1,38760,2.5,303.24,0.1,333.56,0.435,True
2021,m,61,married,7,0,3.0,325.0,0,325.0,0.493,True
2021,f,22,single,6,33618,3.0,325.0,0.2,390.0,0.507,True
2021,m,63,married,0,20404,1.0,244.13,0.1,268.54,0.507,False
2021,m,46,single,1,25303,2.7,311.9,0.1,343.09,0.578,False
2021,f,70,married,4,57517,2.5,303.24,-0.1,272.92,0.765,True
2021,f,45,single,5,85234,3.2,333.74,0.1,367.11,0.683,True
2021,m,64,married,0,64228,1.5,262.29,-0.1,236.06,0.56,True
2021,m,68,married,1,76739,2.5,303.24,0.2,363.89,0.597,True
2021,m,47,single,0,51189,2.2,290.46,0.1,319.51,0.475,False
2021,f,39,single,0,67984,2.0,282.14,-0.1,253.93,0.404,True
2021,f,54,married,3,53670,2.7,311.9,0.2,374.28,0.574,False
2021,f,19,single,0,70655,2.5,303.24,0.2,363.89,0.438,True
2021,f,37,single,3,85663,3.5,346.76,0.1,381.44,0.441,False
2021,f,63,married,0,97550,1.0,244.13,0,244.13,0.767,True
2021,m,56,married,0,78390,1.7,270.05,0,270.05,0.671,True
2021,m,31,single,2,53753,3.5,346.76,0.1,381.44,0.403,True
2021,f,64,married,4,23660,2.0,282.14,0,282.14,0.743,True
2021,f,57,single,5,42563,2.7,311.9,0.2,374.28,0.638,False
2021,f,51,married,3,24125,2.2,290.46,0.1,319.51,0.667,True
2021,m,51,married,0,52944,1.7,270.05,0,270.05,0.541,True
2021,m,39,single,2,66472,3.5,346.76,0.1,381.44,0.403,False
2021,m,59,married,0,50296,1.7,270.05,0,270.05,0.562,False
2021,m,65,married,2,14227,2.5,303.24,0.1,333.56,0.632,True
2021,m,65,married,0,24037,1.0,244.13,0.1,268.54,0.601,True
2021,m,39,single,1,125920,3.5,346.76,0.2,416.11,0.383,True
2021,m,69,married,0,40783,1.0,244.13,0.1,268.54,0.664,False
2021,f,69,married,0,9568,1.0,244.13,0.1,268.54,0.683,True
2021,m,32,single,1,52343,3.5,346.76,0.1,381.44,0.454,False
2021,f,53,married,1,1269,2.2,290.46,0.1,319.51,0.493,True
2021,m,26,single,3,58046,4.0,367.86,0,367.86,0.312,True
2021,f,47,married,2,43423,1.7,270.05,0.2,324.06,0.537,True
2021,m,30,single,0,62177,2.5,303.24,0.2,363.89,0.362,True
2021,m,52,single,0,35328,1.7,270.05,0,270.05,0.591,False
2021,m,55,married,5,23092,2.7,311.9,-0.1,280.71,0.467,True
2021,f,67,married,0,27420,0.5,227.95,0,227.95,0.512,False
2021,f,18,single,0,63130,2.5,303.24,0.2,363.89,0.454,False
2021,m,39,single,0,43425,2.0,282.14,0.1,310.35,0.358,False
2021,f,34,single,2,74074,3.0,325.0,0.1,357.5,0.549,False
2021,f,58,married,7,39675,2.2,290.46,0.1,319.51,0.664,False
2021,f,18,single,4,44572,3.5,346.76,0,346.76,0.272,False
2021,m,29,married,0,60595,2.0,282.14,0.2,338.57,0.579,True
2021,f,58,married,2,32330,1.7,270.05,0.2,324.06,0.665,True
2021,m,66,married,1,73974,2.5,303.24,0.2,363.89,0.631,True
2021,f,24,single,3,40937,3.0,325.0,0.2,390.0,0.557,False
2021,m,38,married,2,0,3.0,325.0,0,325.0,0.325,False
2021,m,38,single,5,44840,3.5,346.76,-0.1,312.08,0.626,False
2021,f,67,married,2,73221,2.0,282.14,0,282.14,0.576,True
2021,f,41,married,0,74250,1.2,251.17,0.2,301.4,0.658,False
2021,f,46,married,0,30296,0.7,234.17,0,234.17,0.59,True
2021,m,66,single,4,60475,3.5,346.76,0,346.76,0.663,True
2021,f,67,married,2,31675,1.5,262.29,0,262.29,0.633,False
2021,f,36,single,4,54697,3.5,346.76,0.2,416.11,0.371,True
2021,f,38,single,1,0,3.0,325.0,0.1,357.5,0.315,True
2021,f,35,married,2,76598,2.5,303.24,0.2,363.89,0.59,False
2021,f,20,single,0,98446,2.0,282.14,0,282.14,0.406,False
2021,f,33,single,0,31927,1.5,262.29,0.1,288.52,0.493,True
2021,m,21,single,1,78426,3.5,346.76,0.1,381.44,0.47,False
2021,f,25,single,2,41994,2.5,303.24,0.1,333.56,0.511,False
2021,f,70,married,3,70491,2.5,303.24,-0.1,272.92,0.773,True
2021,m,53,married,2,89106,2.7,311.9,0,311.9,0.612,False
2021,f,53,married,1,56094,2.2,290.46,-0.1,261.41,0.604,False
2021,m,68,married,1,0,2.5,303.24,0.1,333.56,0.562,True
2021,f,67,married,3,37305,2.0,282.14,0,282.14,0.711,False
2021,f,32,single,0,89141,2.0,282.14,0,282.14,0.527,False
2021,f,34,single,3,43230,3.0,325.0,0.2,390.0,0.454,False
2021,f,45,single,1,50806,2.7,311.9,0.1,343.09,0.341,True
2021,m,50,married,0,10298,1.7,270.05,0.1,297.06,0.529,False
2021,f,36,single,0,13482,2.0,282.14,0.2,338.57,0.447,True
2021,m,53,single,0,39353,1.7,270.05,0,270.05,0.423,False
2021,m,54,single,0,0,2.2,290.46,0,290.46,0.48,False
2021,m,67,married,3,19408,3.0,325.0,0,325.0,0.489,False
2021,m,59,married,3,85695,3.2,333.74,0.2,400.49,0.595,False
2021,f,19,single,1,90364,3.5,346.76,0.2,416.11,0.353,False
2021,m,18,single,0,60262,3.0,325.0,-0.1,292.5,0.443,False
2021,m,55,single,0,79419,2.2,290.46,0.1,319.51,0.5,True
2021,m,67,married,6,21317,2.5,303.24,-0.1,272.92,0.642,False
2021,m,30,single,2,68276,3.5,346.76,0.1,381.44,0.454,True
2021,m,52,single,4,6801,3.7,355.32,0,355.32,0.479,True
2021,f,22,single,1,69893,3.0,325.0,0.1,357.5,0.364,True
2021,m,30,single,0,60926,2.5,303.24,0.2,363.89,0.361,True
2021,m,67,married,5,98786,3.0,325.0,0.2,390.0,0.783,True
2021,m,42,married,5,6465,3.2,333.74,0,333.74,0.395,False
2021,f,21,single,0,62050,2.0,282.14,-0.1,253.93,0.624,False
2021,f,55,single,3,60254,3.2,333.74,0.1,367.11,0.46,False
2021,m,28,single,4,73858,4.0,367.86,0,367.86,0.469,True
2021,f,65,single,0,60480,1.5,262.29,-0.1,236.06,0.623,True
2021,f,48,married,4,71450,2.7,311.9,0.2,374.28,0.648,False
2021,m,42,single,0,84716,2.2,290.46,0,290.46,0.636,False
2021,f,41,single,3,22602,2.7,311.9,0.2,374.28,0.456,False
2021,f,32,single,5,71808,3.5,346.76,0.2,416.11,0.542,True
2021,f,48,married,5,39188,2.2,290.46,0.1,319.51,0.745,True
2021,f,20,single,2,88685,3.0,325.0,0,325.0,0.497,True
2021,m,51,married,0,2146,1.7,270.05,0.1,297.06,0.567,False
2021,m,56,single,4,17150,3.7,355.32,0,355.32,0.361,True
2021,f,57,married,2,65425,2.2,290.46,-0.1,261.41,0.642,True
2021,m,65,married,0,25059,1.0,244.13,0.1,268.54,0.584,False
2021,m,68,married,0,50394,1.5,262.29,-0.1,236.06,0.672,True
2021,f,34,single,2,51222,3.0,325.0,0.1,357.5,0.512,True
2021,m,48,married,5,2189,3.2,333.74,0,333.74,0.638,True
2021,m,52,married,0,28756,1.2,251.17,-0.1,226.05,0.694,False
2021,m,24,married,2,42060,2.5,303.24,0.2,363.89,0.527,False
2021,m,25,single,0,56885,2.5,303.24,0.2,363.89,0.389,True
2021,f,26,single,2,48939,2.5,303.24,0.1,333.56,0.491,False
2021,f,48,single,1,76467,2.7,311.9,0.1,343.09,0.556,True
2021,f,57,married,4,69902,2.7,311.9,0.2,374.28,0.778,False
2021,m,26,single,6,102173,4.0,367.86,0.2,441.43,0.604,True
2021,m,60,married,4,67117,3.0,325.0,0.1,357.5,0.606,False
2021,m,33,single,3,90366,4.0,367.86,0.2,441.43,0.372,True
2021,f,63,single,0,18335,1.5,262.29,0.1,288.52,0.52,False
2021,m,38,single,0,16506,2.5,303.24,0.1,333.56,0.397,False
2021,m,65,single,1,56223,3.0,325.0,0.2,390.0,0.494,False
2021,m,29,married,0,7342,2.0,282.14,0,282.14,0.433,True
2021,m,43,single,0,34901,1.7,270.05,0,270.05,0.446,False
2021,f,30,single,3,14071,3.5,346.76,-0.1,312.08,0.356,False
2021,f,31,single,1,82195,3.0,325.0,0,325.0,0.447,True
2021,f,59,single,4,37477,2.7,311.9,0.2,374.28,0.557,True
2021,m,34,single,4,12835,4.0,367.86,0,367.86,0.366,False
2021,f,60,married,4,10000,2.5,303.24,-0.1,272.92,0.69,False
2021,f,22,single,1,53033,3.0,325.0,0.1,357.5,0.416,True
2021,m,24,single,0,53848,2.5,303.24,0.2,363.89,0.345,True
2021,f,26,single,1,80075,3.0,325.0,0,325.0,0.417,False
2021,m,50,married,4,0,3.2,333.74,0,333.74,0.519,False
2021,m,27,single,2,55423,3.5,346.76,0.1,381.44,0.402,True
2021,f,51,single,4,98508,3.2,333.74,0.1,367.11,0.743,True
2021,m,69,married,0,38676,1.0,244.13,0.1,268.54,0.599,True
2021,m,41,married,0,11421,1.7,270.05,0.1,297.06,0.523,True
2021,m,66,married,0,31038,1.0,244.13,0.1,268.54,0.677,False
2021,f,30,single,7,31385,3.0,325.0,0.2,390.0,0.504,False
2021,f,42,single,7,38885,2.7,311.9,0.2,374.28,0.528,False
2021,f,38,married,2,49698,2.0,282.14,-0.1,253.93,0.662,False
2021,f,63,married,0,112917,1.0,244.13,0,244.13,0.683,True
2021,m,21,single,3,76513,4.0,367.86,0,367.86,0.344,False
2021,m,66,single,8,37757,3.0,325.0,0.2,390.0,0.654,True
2021,f,68,married,0,69555,1.0,244.13,0.2,292.96,0.577,True
2021,m,40,married,3,44495,2.7,311.9,-0.1,280.71,0.567,True
2021,f,25,single,0,26963,1.5,262.29,0.1,288.52,0.573,False
2021,m,46,married,1,76381,2.7,311.9,-0.1,280.71,0.583,True
2021,m,51,married,4,75374,3.2,333.74,-0.1,300.37,0.554,False
2021,f,32,single,1,64771,3.0,325.0,0.1,357.5,0.392,False
2021,f,27,single,7,41325,3.0,325.0,0.2,390.0,0.496,False
2021,f,35,single,6,64572,3.5,346.76,0.2,416.11,0.617,True
2021,f,25,single,0,58180,2.0,282.14,-0.1,253.93,0.511,True
2021,f,66,married,0,48152,0.5,227.95,0,227.95,0.655,False
2021,f,33,single,0,856,2.0,282.14,0.2,338.57,0.41,True
2021,f,44,married,5,81570,2.7,311.9,0.1,343.09,0.5,False
2021,f,34,single,0,89142,2.0,282.14,0,282.14,0.6,False
2021,f,40,married,5,82246,2.7,311.9,0.1,343.09,0.607,False
2021,m,55,married,0,25951,1.2,251.17,-0.1,226.05,0.574,True
2021,m,67,married,0,53122,1.5,262.29,-0.1,236.06,0.666,False
2021,f,56,married,4,36665,2.2,290.46,0.1,319.51,0.604,True
2021,m,55,single,1,39324,2.7,311.9,0.1,343.09,0.524,False
2021,m,25,single,2,89421,3.5,346.76,0.2,416.11,0.434,True
2021,f,70,married,1,22306,1.5,262.29,0,262.29,0.532,False
2021,f,47,single,0,39850,1.2,251.17,0.1,276.29,0.515,True
2021,f,60,single,2,68513,2.5,303.24,0.1,333.56,0.442,False
2021,m,36,single,3,4072,4.0,367.86,0,367.86,0.233,True
2021,f,40,single,0,117159,1.7,270.05,0.2,324.06,0.452,False
2021,m,35,single,4,59826,4.0,367.86,0,367.86,0.462,True
2021,f,67,married,3,99827,2.5,303.24,0.1,333.56,0.771,True
2021,f,65,married,0,94916,1.0,244.13,0,244.13,0.776,True
2021,f,23,single,0,17118,2.0,282.14,0.2,338.57,0.352,False
2021,m,38,single,5,78529,4.0,367.86,0,367.86,0.482,True
2021,f,38,single,0,11249,2.0,282.14,0.2,338.57,0.507,False
2021,m,34,single,0,52485,2.5,303.24,0.2,363.89,0.457,True
2021,f,41,single,4,43302,2.7,311.9,0.2,374.28,0.512,False
2021,m,30,single,5,24760,3.5,346.76,-0.1,312.08,0.5,True
2021,f,66,married,3,87446,2.5,303.24,0.1,333.56,0.582,True
2021,m,30,single,0,0,2.5,303.24,0.1,333.56,0.405,True
2021,f,34,single,0,73655,2.0,282.14,-0.1,253.93,0.526,True
2021,m,42,married,6,34992,2.7,311.9,-0.1,280.71,0.495,False
2021,f,57,married,10,107329,2.7,311.9,0.1,343.09,0.787,False
2021,f,70,married,0,36779,0.5,227.95,0,227.95,0.634,True
2021,f,19,single,5,0,4.0,367.86,0,367.86,0.396,False
2021,m,46,single,2,54635,3.2,333.74,-0.1,300.37,0.441,False
2021,m,19,single,0,53384,3.0,325.0,-0.1,292.5,0.267,False
2021,m,44,married,0,46472,1.2,251.17,-0.1,226.05,0.425,True
2021,f,65,married,2,22685,1.5,262.29,0,262.29,0.675,False
2021,f,45,single,6,8564,3.2,333.74,0.2,400.49,0.618,True
2021,f,52,married,3,45803,2.2,290.46,0.1,319.51,0.374,False
2021,m,68,married,6,111125,3.0,325.0,0.2,390.0,0.758,True
2021,f,52,married,3,11775,2.7,311.9,0.1,343.09,0.42,False
2021,m,47,married,3,21497,2.7,311.9,-0.1,280.71,0.491,True
2021,f,49,single,9,89212,3.2,333.74,0.1,367.11,0.746,True
2021,m,53,married,0,0,1.7,270.05,0.1,297.06,0.454,True
2021,f,63,married,1,39957,1.5,262.29,0,262.29,0.712,False
2021,f,54,married,2,45706,1.7,270.05,0.2,324.06,0.697,False
2021,f,45,single,8,19090,3.2,333.74,0.2,400.49,0.512,True
2021,m,60,married,0,39259,1.0,244.13,0.1,268.54,0.543,False
2021,f,32,single,6,0,3.5,346.76,-0.1,312.08,0.353,False
2021,m,67,married,1,26321,2.0,282.14,0,282.14,0.584,False
2021,m,57,married,2,10094,2.7,311.9,0,311.9,0.431,False
2021,m,57,married,0,59179,1.7,270.05,0,270.05,0.505,True
2021,m,33,single,3,0,4.0,367.86,0,367.86,0.211,False
2021,m,19,single,0,50478,3.0,325.0,-0.1,292.5,0.292,False
2021,m,24,single,0,17179,2.5,303.24,0.1,333.56,0.399,True
2021,f,69,married,1,34538,1.5,262.29,0,262.29,0.544,False
2021,f,29,single,0,87128,2.0,282.14,0,282.14,0.509,True
2021,f,49,married,1,70032,2.2,290.46,-0.1,261.41,0.575,True
2021,f,59,married,0,92335,1.2,251.17,0.2,301.4,0.62,False
2021,f,19,single,4,64296,4.0,367.86,0.1,404.65,0.495,True
2021,m,28,married,2,49555,2.5,303.24,0.2,363.89,0.429,True
2021,f,42,single,3,13032,3.2,333.74,0.2,400.49,0.479,False
2021,f,22,single,3,88700,3.5,346.76,0.1,381.44,0.55,True
2021,m,52,married,0,100267,1.7,270.05,0.2,324.06,0.617,False
2021,m,56,married,3,78991,3.2,333.74,-0.1,300.37,0.599,True
2021,m,50,married,2,43242,2.2,290.46,-0.1,261.41,0.623,True
2021,m,52,single,2,35379,2.7,311.9,0.1,343.09,0.362,False
2021,f,36,married,0,13428,1.5,262.29,0,262.29,0.491,True
2021,m,49,married,3,84235,3.2,333.74,0.2,400.49,0.515,True
2021,f,47,single,0,41160,1.2,251.17,0.1,276.29,0.507,True
2021,f,25,single,3,59018,3.5,346.76,0.2,416.11,0.499,True
2021,m,33,single,0,53092,2.5,303.24,0.2,363.89,0.362,True
2021,m,40,married,4,46200,2.7,311.9,-0.1,280.71,0.687,False
2021,m,51,married,0,0,1.7,270.05,0.1,297.06,0.619,True
2021,f,66,married,2,75120,2.0,282.14,0,282.14,0.626,False
2021,f,66,married,4,39146,2.0,282.14,0,282.14,0.676,True
2021,f,42,married,3,52101,2.7,311.9,0.2,374.28,0.495,False
2021,f,57,married,0,50790,1.2,251.17,0.2,301.4,0.628,True
2021,f,67,married,6,69209,2.5,303.24,-0.1,272.92,0.796,True
2021,m,23,single,0,16352,2.5,303.24,0.1,333.56,0.289,True
2021,m,59,married,2,52120,2.7,311.9,-0.1,280.71,0.536,True
2021,f,42,married,2,47803,1.7,270.05,0.2,324.06,0.549,False
2021,f,65,married,3,20960,2.0,282.14,0,282.14,0.672,True
2021,m,31,single,7,30413,3.5,346.76,-0.1,312.08,0.494,False
2021,f,22,single,0,51159,2.0,282.14,-0.1,253.93,0.449,True
2021,m,20,single,3,94136,4.0,367.86,0.2,441.43,0.348,True
2021,f,18,single,0,0,2.5,303.24,0.1,333.56,0.373,False
2021,m,42,single,0,91269,2.2,290.46,0,290.46,0.336,False
2021,m,27,single,2,94570,3.5,346.76,0.2,416.11,0.403,True
2021,f,61,married,4,18212,2.5,303.24,-0.1,272.92,0.457,True
2021,m,59,married,1,95469,2.7,311.9,0,311.9,0.567,False
